onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.243	1.386	2	1	NaN	'4'
8.774	1.382	2	1	NaN	'6'
10.291	1.382	2	1	28	'2_dot'
11.804	1.381	2	1	28	'7_dot'
13.317	1.382	2	1	28	'3_dot'
14.822	1.381	2	1	NaN	'8'
16.332	1.381	2	1	NaN	'5'
17.842	1.382	2	1	28	'1_dot'
19.486	1.375	1	0	28	'4s_dot'
21.028	1.375	1	0	28	'3f_dot'
22.567	1.375	1	0	NaN	'8s'
24.093	1.375	1	0	NaN	'1d'
25.62	1.375	1	0	NaN	'5h'
27.145	1.375	1	0	NaN	'2f'
28.673	1.375	1	0	NaN	'6d'
30.204	1.375	1	0	28	'7h_dot'
31.716	1.38	2	1	NaN	'7'
33.225	1.382	2	1	28	'6_dot'
34.735	1.382	2	1	NaN	'3'
36.246	1.381	2	1	28	'8_dot'
37.755	1.382	2	1	NaN	'5'
39.264	1.381	2	1	NaN	'4'
40.769	1.382	2	1	28	'1_dot'
42.281	1.382	2	1	NaN	'2'
43.792	1.382	2	1	NaN	'8'
45.301	1.382	2	1	NaN	'2'
46.81	1.382	2	1	NaN	'3'
48.319	1.381	2	1	NaN	'1'
49.823	1.382	2	1	NaN	'6'
51.333	1.381	2	1	28	'5_dot'
52.842	1.382	2	1	NaN	'4'
54.349	1.382	2	1	NaN	'7'
55.859	1.379	1	1	28	'6s_dot'
57.368	1.38	1	1	NaN	'3d'
58.877	1.379	1	1	NaN	'7h'
60.382	1.379	1	1	28	'8s_dot'
61.887	1.38	1	1	NaN	'5h'
63.396	1.379	1	1	NaN	'1f'
64.905	1.38	1	1	28	'2d_dot'
66.412	1.38	1	1	28	'4f_dot'
67.923	1.382	2	1	28	'5_dot'
69.433	1.381	2	1	NaN	'2'
70.941	1.381	2	1	28	'1_dot'
72.445	1.381	2	1	NaN	'7'
73.955	1.382	2	1	28	'6_dot'
75.464	1.381	2	1	NaN	'8'
76.972	1.382	2	1	NaN	'3'
78.477	1.382	2	1	NaN	'4'
80.007	1.375	2	0	NaN	'7'
81.534	1.375	2	0	28	'3_dot'
83.062	1.375	2	0	NaN	'1'
84.594	1.375	2	0	28	'8_dot'
86.124	1.375	2	0	28	'5_dot'
87.652	1.375	2	0	NaN	'4'
89.184	1.375	2	0	28	'2_dot'
90.711	1.375	2	0	NaN	'6'
92.222	1.38	1	1	NaN	'6d'
93.731	1.38	1	1	28	'1f_dot'
95.239	1.38	1	1	28	'5h_dot'
96.745	1.379	1	1	NaN	'3f'
98.249	1.38	1	1	28	'7s_dot'
99.756	1.379	1	1	NaN	'2d'
101.263	1.38	1	1	NaN	'8h'
102.769	1.379	1	1	NaN	'4s'
104.299	1.375	2	0	NaN	'3'
105.816	1.375	2	0	NaN	'7'
107.336	1.375	2	0	NaN	'1'
108.862	1.375	2	0	NaN	'8'
110.387	1.375	2	0	NaN	'4'
111.917	1.375	2	0	NaN	'5'
113.435	1.375	2	0	NaN	'6'
114.958	1.375	2	0	28	'2_dot'
116.487	1.375	1	0	NaN	'6f'
118.014	1.375	1	0	NaN	'1h'
119.542	1.375	1	0	NaN	'4f'
121.072	1.375	1	0	28	'3s_dot'
122.602	1.375	1	0	NaN	'8h'
124.133	1.375	1	0	28	'7s_dot'
125.661	1.375	1	0	NaN	'2d'
127.191	1.375	1	0	NaN	'5d'
128.723	1.375	1	0	28	'5s_dot'
130.248	1.375	1	0	NaN	'2f'
131.781	1.375	1	0	28	'6s_dot'
133.308	1.375	1	0	NaN	'4d'
134.825	1.375	1	0	NaN	'8h'
136.347	1.375	1	0	NaN	'7d'
137.872	1.375	1	0	NaN	'1f'
139.401	1.375	1	0	NaN	'3h'
140.924	1.375	2	0	28	'8_dot'
142.44	1.375	2	0	NaN	'1'
143.963	1.375	2	0	NaN	'3'
145.486	1.375	2	0	NaN	'7'
147.016	1.375	2	0	NaN	'2'
148.55	1.375	2	0	28	'4_dot'
150.066	1.375	2	0	NaN	'5'
151.587	1.375	2	0	NaN	'6'
153.098	1.38	1	1	NaN	'8f'
154.605	1.38	1	1	NaN	'3f'
156.113	1.38	1	1	28	'6h_dot'
157.617	1.379	1	1	NaN	'7s'
159.12	1.38	1	1	NaN	'5d'
160.627	1.379	1	1	NaN	'1s'
162.133	1.38	1	1	NaN	'2d'
163.64	1.379	1	1	NaN	'4h'
165.168	1.376	2	0	NaN	'3'
166.687	1.375	2	0	NaN	'5'
168.214	1.375	2	0	28	'7_dot'
169.736	1.375	2	0	NaN	'4'
171.262	1.375	2	0	28	'2_dot'
172.786	1.375	2	0	NaN	'8'
174.32	1.375	2	0	28	'1_dot'
175.839	1.375	2	0	NaN	'6'
177.365	1.375	1	0	NaN	'4s'
178.889	1.375	1	0	NaN	'5f'
180.411	1.375	1	0	NaN	'8h'
181.942	1.375	1	0	28	'6d_dot'
183.476	1.375	1	0	28	'3d_dot'
185.001	1.375	1	0	NaN	'7f'
186.53	1.375	1	0	NaN	'1s'
188.061	1.375	1	0	28	'2h_dot'
189.568	1.38	1	1	NaN	'8d'
191.075	1.379	1	1	NaN	'6f'
192.579	1.38	1	1	NaN	'4s'
194.087	1.38	1	1	28	'5s_dot'
195.592	1.38	1	1	28	'1d_dot'
197.096	1.379	1	1	28	'7h_dot'
198.599	1.38	1	1	NaN	'3h'
200.101	1.38	1	1	NaN	'2f'
