onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.23	1.387	2	1	28	'3_dot'
8.752	1.381	2	1	NaN	'6'
10.262	1.382	2	1	NaN	'7'
11.771	1.382	2	1	28	'2_dot'
13.28	1.382	2	1	28	'8_dot'
14.786	1.381	2	1	NaN	'1'
16.295	1.382	2	1	NaN	'4'
17.804	1.382	2	1	NaN	'5'
19.317	1.382	2	1	NaN	'6'
20.821	1.381	2	1	NaN	'4'
22.329	1.382	2	1	28	'5_dot'
23.839	1.382	2	1	28	'3_dot'
25.347	1.382	2	1	28	'2_dot'
26.855	1.381	2	1	NaN	'8'
28.364	1.382	2	1	NaN	'1'
29.871	1.382	2	1	28	'7_dot'
31.384	1.38	1	1	NaN	'5h'
32.894	1.38	1	1	28	'7f_dot'
34.402	1.38	1	1	28	'8h_dot'
35.907	1.38	1	1	NaN	'1s'
37.41	1.38	1	1	NaN	'4d'
38.918	1.379	1	1	28	'6f_dot'
40.424	1.38	1	1	NaN	'2s'
41.93	1.38	1	1	NaN	'3d'
43.48	1.375	2	0	NaN	'3'
45.007	1.375	2	0	28	'5_dot'
46.529	1.375	2	0	28	'7_dot'
48.053	1.375	2	0	NaN	'8'
49.58	1.375	2	0	28	'4_dot'
51.107	1.375	2	0	NaN	'6'
52.627	1.375	2	0	28	'2_dot'
54.146	1.375	2	0	NaN	'1'
55.673	1.375	2	0	28	'4_dot'
57.201	1.375	2	0	28	'7_dot'
58.725	1.375	2	0	NaN	'6'
60.242	1.375	2	0	NaN	'3'
61.765	1.375	2	0	28	'2_dot'
63.291	1.375	2	0	28	'8_dot'
64.807	1.375	2	0	NaN	'1'
66.327	1.375	2	0	28	'5_dot'
67.853	1.375	1	0	NaN	'8s'
69.379	1.375	1	0	NaN	'3s'
70.898	1.375	1	0	NaN	'2f'
72.422	1.375	1	0	NaN	'6h'
73.944	1.375	1	0	NaN	'7f'
75.474	1.375	1	0	28	'5d_dot'
76.999	1.375	1	0	NaN	'4d'
78.518	1.375	1	0	NaN	'1h'
80.028	1.379	1	1	NaN	'8d'
81.534	1.38	1	1	28	'1h_dot'
83.039	1.379	1	1	28	'7d_dot'
84.544	1.38	1	1	NaN	'5f'
86.051	1.379	1	1	NaN	'6s'
87.558	1.38	1	1	28	'2s_dot'
89.064	1.38	1	1	NaN	'4h'
90.571	1.38	1	1	NaN	'3f'
92.078	1.379	1	1	28	'4h_dot'
93.584	1.38	1	1	28	'3d_dot'
95.092	1.38	1	1	28	'2d_dot'
96.597	1.38	1	1	NaN	'6h'
98.104	1.38	1	1	NaN	'7f'
99.61	1.38	1	1	28	'8s_dot'
101.116	1.379	1	1	NaN	'5s'
102.62	1.38	1	1	NaN	'1f'
104.15	1.375	1	0	28	'4s_dot'
105.677	1.376	1	0	NaN	'3f'
107.194	1.375	1	0	NaN	'5d'
108.718	1.375	1	0	28	'6s_dot'
110.246	1.375	1	0	28	'1f_dot'
111.772	1.375	1	0	NaN	'2h'
113.304	1.375	1	0	28	'7d_dot'
114.836	1.375	1	0	28	'8h_dot'
116.363	1.375	1	0	NaN	'1d'
117.89	1.375	1	0	NaN	'6s'
119.422	1.375	1	0	28	'4h_dot'
120.952	1.375	1	0	NaN	'7f_dot'
122.476	1.375	1	0	NaN	'5h'
123.993	1.375	1	0	NaN	'2f'
125.513	1.375	1	0	NaN	'8s'
127.04	1.375	1	0	28	'3d_dot'
128.575	1.375	1	0	28	'3h_dot'
130.102	1.375	1	0	NaN	'2s'
131.622	1.375	1	0	NaN	'6f'
133.141	1.375	1	0	NaN	'5d'
134.663	1.375	1	0	28	'4h_dot'
136.191	1.375	1	0	NaN	'7s'
137.709	1.375	1	0	NaN	'1d'
139.235	1.375	1	0	NaN	'8f'
140.746	1.382	2	1	NaN	'1'
142.255	1.381	2	1	NaN	'2'
143.759	1.382	2	1	NaN	'3'
145.268	1.382	2	1	NaN	'4'
146.776	1.381	2	1	28	'7_dot'
148.284	1.38	2	1	28	'8_dot'
149.791	1.381	2	1	NaN	'6'
151.299	1.382	2	1	NaN	'5'
152.811	1.381	2	1	NaN	'1'
154.317	1.382	2	1	NaN	'7'
155.827	1.382	2	1	28	'8_dot'
157.335	1.382	2	1	28	'5_dot'
158.842	1.382	2	1	NaN	'3'
160.347	1.382	2	1	NaN	'6'
161.857	1.382	2	1	NaN	'2'
163.365	1.382	2	1	NaN	'4'
164.876	1.38	1	1	NaN	'3f'
166.378	1.379	1	1	28	'5s_dot'
167.879	1.379	1	1	NaN	'6d'
169.38	1.38	1	1	28	'1h_dot'
170.886	1.38	1	1	NaN	'8s'
172.392	1.38	1	1	NaN	'2f'
173.898	1.38	1	1	28	'7d_dot'
175.405	1.38	1	1	28	'4h_dot'
176.932	1.375	2	0	28	'3_dot'
178.446	1.375	2	0	NaN	'7'
179.97	1.375	2	0	28	'1_dot'
181.495	1.375	2	0	28	'2_dot'
183.02	1.375	2	0	NaN	'5'
184.537	1.375	2	0	NaN	'8'
186.057	1.375	2	0	NaN	'4'
187.586	1.375	2	0	28	'6_dot'
189.113	1.375	2	0	NaN	'8'
190.636	1.375	2	0	NaN	'4'
192.163	1.375	2	0	NaN	'2'
193.68	1.375	2	0	NaN	'6'
195.201	1.375	2	0	NaN	'7'
196.721	1.375	2	0	NaN	'3'
198.24	1.375	2	0	NaN	'1'
199.763	1.375	2	0	NaN	'5'
