onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.219	1.90099999999995	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
9.65100000000002	1.90700000000004	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
12.051	2.00999999999999	1	2	5	28	TARGET
14.604	1.90899999999999	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
17.03	1.90999999999997	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
19.431	2.00900000000001	1	2	0	NaN	NULL
21.958	2.00899999999996	1	2	0	NaN	NULL
24.511	1.90999999999997	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
26.936	1.90800000000002	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
29.362	1.90800000000002	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
31.788	1.91000000000003	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
34.19	2.00900000000001	1	2	5	28	TARGET
36.718	2.00999999999999	1	2	5	28	TARGET
39.27	1.90699999999998	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
41.697	1.90899999999999	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
44.099	2.00900000000001	1	2	0	NaN	NULL
46.653	1.90800000000002	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
49.08	1.90899999999999	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
51.508	1.90899999999999	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
53.935	1.90800000000002	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
56.338	2.00999999999999	1	2	0	NaN	NULL
58.869	2.00900000000001	1	2	5	28	TARGET
61.422	1.90699999999998	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
63.853	1.91000000000003	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
66.281	1.90800000000002	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
68.71	1.90800000000002	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
71.116	2.00900000000001	1	2	5	28	TARGET
73.647	2.00900000000001	1	2	0	NaN	NULL
76.181	1.89500000000004	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
78.607	1.90600000000001	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
81.036	1.90800000000002	1	2	1	NaN	F024_disgust_anticars0001-0057_half.avi
83.464	1.90600000000001	1	2	4	NaN	F024_disgust_cars0001-0057_half.avi
85.87	2.00900000000001	1	2	0	NaN	NULL
88.424	1.90600000000001	1	2	3	NaN	F024_disgust_antimcars0001-0057_half.avi
90.83	2.00999999999999	1	2	5	28	TARGET
93.391	1.911	1	2	2	NaN	F024_disgust_antim_anticars0001-0057_half.avi
95.821	1.90700000000004	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
98.251	1.90700000000004	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
100.683	1.90699999999998	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
103.089	2.00999999999999	4	5	5	28	TARGET
105.645	1.90600000000001	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
108.053	2.00900000000001	4	5	0	NaN	NULL
110.586	2.00899999999996	4	5	0	NaN	NULL
113.145	1.90899999999999	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
115.575	1.90500000000003	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
118.002	1.90300000000002	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
120.409	2.00999999999999	4	5	5	28	TARGET
122.969	1.90999999999997	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
125.401	1.90800000000002	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
127.834	1.90600000000001	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
130.262	1.90199999999999	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
132.669	2.00900000000001	4	5	0	NaN	NULL
135.225	1.90300000000002	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
137.635	2.00900000000001	4	5	5	28	TARGET
