onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.266	1.375	1	0	28	'6h_dot'
8.798	1.375	1	0	28	'5s_dot'
10.323	1.375	1	0	28	'1f_dot'
11.85	1.375	1	0	NaN	'7d'
13.377	1.375	1	0	NaN	'4f'
14.897	1.375	1	0	NaN	'2h'
16.416	1.375	1	0	NaN	'8s'
17.94	1.376	1	0	28	'3d_dot'
19.468	1.375	2	0	NaN	'4'
20.996	1.375	2	0	NaN	'5'
22.52	1.376	2	0	28	'8_dot'
24.041	1.375	2	0	NaN	'6'
25.561	1.375	2	0	NaN	'1'
27.087	1.375	2	0	NaN	'7'
28.613	1.375	2	0	28	'3_dot'
30.141	1.375	2	0	NaN	'2'
31.649	1.386	1	1	NaN	'4s'
33.161	1.38	1	1	NaN	'5f'
34.668	1.38	1	1	28	'3f_dot'
36.173	1.381	1	1	28	'6h_dot'
37.679	1.379	1	1	NaN	'2d'
39.184	1.38	1	1	NaN	'7d'
40.688	1.38	1	1	NaN	'1s'
42.194	1.38	1	1	28	'8h_dot'
43.707	1.379	1	1	NaN	'7s'
45.212	1.38	1	1	28	'6s_dot'
46.717	1.379	1	1	28	'5h_dot'
48.221	1.38	1	1	28	'8f_dot'
49.726	1.379	1	1	NaN	'2d'
51.233	1.379	1	1	NaN	'3d'
52.738	1.38	1	1	NaN	'4f'
54.242	1.38	1	1	NaN	'1h'
55.753	1.382	2	1	NaN	'4'
57.263	1.382	2	1	NaN	'1'
58.771	1.381	2	1	28	'7_dot'
60.274	1.382	2	1	NaN	'2'
61.782	1.382	2	1	NaN	'8'
63.291	1.382	2	1	NaN	'6'
64.798	1.381	2	1	28	'5_dot'
66.305	1.382	2	1	NaN	'3'
67.834	1.375	1	0	NaN	'2d'
69.356	1.375	1	0	28	'8s_dot'
70.875	1.375	1	0	NaN	'4h'
72.394	1.375	1	0	NaN	'7f'
73.917	1.375	1	0	NaN	'5h'
75.435	1.375	1	0	NaN	'3d'
76.956	1.375	1	0	28	'6f_dot'
78.478	1.375	1	0	NaN	'1s'
80.009	1.375	1	0	28	'7d_dot'
81.535	1.375	1	0	NaN	'1d'
83.055	1.375	1	0	28	'5s_dot'
84.573	1.375	1	0	NaN	'6h'
86.095	1.375	1	0	NaN	'4s'
87.612	1.375	1	0	NaN	'2f'
89.133	1.375	1	0	NaN	'3f'
90.658	1.375	1	0	NaN	'8h'
92.183	1.375	2	0	28	'1_dot'
93.699	1.375	2	0	NaN	'3'
95.22	1.375	2	0	NaN	'7'
96.744	1.375	2	0	NaN	'4'
98.262	1.375	2	0	NaN	'8'
99.781	1.375	2	0	NaN	'5'
101.307	1.375	2	0	28	'2_dot'
102.833	1.375	2	0	NaN	'6'
104.345	1.382	2	1	28	'8_dot'
105.853	1.382	2	1	NaN	'5'
107.361	1.382	2	1	NaN	'1'
108.868	1.382	2	1	NaN	'4'
110.373	1.382	2	1	NaN	'7'
111.881	1.381	2	1	28	'2_dot'
113.389	1.381	2	1	NaN	'6'
114.895	1.381	2	1	28	'3_dot'
116.405	1.38	1	1	28	'4h_dot'
117.91	1.38	1	1	28	'2f_dot'
119.416	1.38	1	1	NaN	'5s'
120.919	1.38	1	1	NaN	'3d'
122.426	1.379	1	1	28	'1f_dot'
123.929	1.38	1	1	NaN	'6d'
125.434	1.38	1	1	NaN	'8h'
126.938	1.379	1	1	NaN	'7s'
128.463	1.375	1	0	28	'2d_dot'
129.988	1.375	1	0	28	'3f_dot'
131.509	1.375	1	0	28	'7s_dot'
133.028	1.375	1	0	NaN	'1h'
134.549	1.375	1	0	NaN	'8h'
136.068	1.375	1	0	NaN	'6s'
137.585	1.375	1	0	NaN	'4d'
139.109	1.375	1	0	28	'5f_dot'
140.621	1.382	2	1	NaN	'5'
142.129	1.382	2	1	NaN	'6'
143.636	1.382	2	1	28	'3_dot'
145.144	1.381	2	1	28	'2_dot'
146.652	1.382	2	1	28	'8_dot'
148.161	1.381	2	1	NaN	'1'
149.668	1.382	2	1	28	'4_dot'
151.175	1.381	2	1	NaN	'7'
152.686	1.38	1	1	NaN	'7h'
154.194	1.379	1	1	NaN	'1f'
155.701	1.379	1	1	28	'4s_dot'
157.205	1.38	1	1	NaN	'2d'
158.708	1.38	1	1	NaN	'6h'
160.214	1.38	1	1	NaN	'8d'
161.721	1.38	1	1	28	'3s_dot'
163.226	1.379	1	1	28	'5f_dot'
164.754	1.375	2	0	NaN	'4'
166.271	1.375	2	0	28	'2_dot'
167.791	1.375	2	0	NaN	'8'
169.317	1.375	2	0	28	'1_dot'
170.843	1.375	2	0	NaN	'3'
172.362	1.375	2	0	28	'6_dot'
173.881	1.375	2	0	NaN	'5'
175.407	1.375	2	0	NaN	'7'
176.917	1.382	2	1	NaN	'8'
178.424	1.382	2	1	28	'2_dot'
179.931	1.382	2	1	NaN	'5'
181.44	1.382	2	1	NaN	'7'
182.949	1.381	2	1	NaN	'1'
184.456	1.381	2	1	NaN	'6'
185.964	1.382	2	1	NaN	'3'
187.472	1.382	2	1	NaN	'4'
189.001	1.375	2	0	NaN	'3'
190.526	1.375	2	0	NaN	'8'
192.048	1.375	2	0	28	'7_dot'
193.567	1.375	2	0	NaN	'2'
195.091	1.375	2	0	28	'4_dot'
196.618	1.375	2	0	NaN	'5'
198.145	1.375	2	0	NaN	'6'
199.666	1.375	2	0	NaN	'1'
