onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.262	1.375	1	0	28	'4h'
8.795	1.375	1	0	NaN	'2h'
10.321	1.375	1	0	NaN	'7d'
11.847	1.375	1	0	NaN	'5s'
13.368	1.375	1	0	NaN	'1d'
14.888	1.375	1	0	NaN	'8f'
16.409	1.375	1	0	NaN	'3s'
17.927	1.375	1	0	NaN	'6f'
19.449	1.375	2	0	NaN	'6'
20.975	1.375	2	0	28	'7_dot'
22.499	1.375	2	0	NaN	'5'
24.028	1.375	2	0	NaN	'3'
25.557	1.375	2	0	NaN	'8_dot'
27.076	1.375	2	0	NaN	'2'
28.597	1.375	2	0	28	'1_dot'
30.119	1.375	2	0	28	'4_dot'
31.627	1.385	1	1	NaN	'6d'
33.14	1.38	1	1	NaN	'4h'
34.646	1.38	1	1	NaN	'1f'
36.152	1.38	1	1	NaN	'8h'
37.657	1.38	1	1	NaN	'7s'
39.161	1.38	1	1	NaN	'2f'
40.67	1.38	1	1	28	'3s_dot'
42.177	1.38	1	1	28	'5d_dot'
43.707	1.375	1	0	NaN	'6s'
45.223	1.375	1	0	NaN	'5d'
46.744	1.375	1	0	28	'4d'
48.268	1.375	1	0	NaN	'2s'
49.788	1.375	1	0	NaN	'3h'
51.308	1.375	1	0	28	'8f_dot'
52.831	1.375	1	0	28	'7f_dot'
54.357	1.375	1	0	NaN	'1h'
55.879	1.375	2	0	NaN	'3'
57.397	1.375	2	0	NaN	'6'
58.918	1.375	2	0	NaN	'2'
60.443	1.375	2	0	NaN	'1'
61.962	1.375	2	0	28	'7_dot'
63.481	1.375	2	0	NaN	'8'
65.006	1.375	2	0	NaN	'4'
66.525	1.375	2	0	28	'5_dot'
68.048	1.375	2	0	28	'6_dot'
69.57	1.375	2	0	NaN	'7'
71.097	1.375	2	0	NaN	'4'
72.624	1.375	2	0	NaN	'8'
74.142	1.375	2	0	NaN	'3'
75.662	1.375	2	0	NaN	'5'
77.186	1.375	2	0	NaN	'2'
78.703	1.375	2	0	NaN	'1'
80.225	1.375	2	0	28	'6_dot'
81.747	1.375	2	0	NaN	'5'
83.267	1.375	2	0	NaN	'2'
84.785	1.375	2	0	NaN	'3'
86.306	1.375	2	0	NaN	'8'
87.826	1.375	2	0	28	'7_dot'
89.345	1.375	2	0	NaN	'1'
90.868	1.375	2	0	NaN	'4'
92.379	1.38	1	1	28	'2d_dot'
93.887	1.38	1	1	28	'3s_dot'
95.394	1.38	1	1	NaN	'4f'
96.9	1.38	1	1	NaN	'5h'
98.406	1.38	1	1	NaN	'7s'
99.913	1.38	1	1	NaN	'1f'
101.422	1.379	1	1	28	'8d_dot'
102.927	1.38	1	1	28	'6h_dot'
104.455	1.375	1	0	NaN	'4d'
105.972	1.375	1	0	NaN	'1h'
107.492	1.375	1	0	28	'7f_dot'
109.016	1.375	1	0	NaN	'6f'
110.534	1.375	1	0	NaN	'5s'
112.054	1.375	1	0	NaN	'3h'
113.576	1.375	1	0	NaN	'8d'
115.109	1.375	1	0	28	'2s_dot'
116.621	1.382	2	1	NaN	'7'
118.131	1.382	2	1	NaN	'6'
119.64	1.381	2	1	NaN	'4'
121.145	1.382	2	1	28	'8_dot'
122.654	1.382	2	1	NaN	'3'
124.162	1.382	2	1	NaN	'1'
125.67	1.381	2	1	NaN	'5'
127.177	1.382	2	1	NaN	'2'
128.684	1.382	2	1	28	'3_dot'
130.192	1.382	2	1	NaN	'8'
131.701	1.382	2	1	NaN	'6'
133.208	1.382	2	1	NaN	'2'
134.717	1.382	2	1	28	'7_dot'
136.226	1.381	2	1	NaN	'4'
137.735	1.382	2	1	28	'5_dot'
139.244	1.382	2	1	NaN	'1'
140.759	1.382	2	1	NaN	'2'
142.268	1.382	2	1	28	'1_dot'
143.776	1.382	2	1	NaN	'3'
145.284	1.382	2	1	28	'8_dot'
146.791	1.382	2	1	NaN	'4'
148.297	1.382	2	1	28	'7_dot'
149.807	1.382	2	1	NaN	'6'
151.317	1.381	2	1	28	'5_dot'
152.828	1.38	1	1	28	'5h_dot'
154.334	1.38	1	1	NaN	'4d'
155.841	1.38	1	1	NaN	'8f'
157.349	1.38	1	1	NaN	'7d'
158.855	1.38	1	1	NaN	'2s'
160.362	1.38	1	1	NaN	'1f'
161.868	1.38	1	1	28	'3s_dot'
163.375	1.38	1	1	NaN	'6h'
164.887	1.38	1	1	NaN	'3d'
166.392	1.38	1	1	NaN	'8f'
167.899	1.38	1	1	28	'5s_dot'
169.407	1.38	1	1	NaN	'6h'
170.911	1.38	1	1	NaN	'1d'
172.414	1.38	1	1	28	'4s_dot'
173.918	1.379	1	1	28	'7f_dot'
175.42	1.38	1	1	NaN	'2h'
176.932	1.382	2	1	NaN	'3'
178.44	1.382	2	1	NaN	'4'
179.946	1.382	2	1	NaN	'5'
181.456	1.382	2	1	NaN	'7'
182.965	1.382	2	1	NaN	'2'
184.475	1.382	2	1	NaN	'1'
185.98	1.382	2	1	NaN	'6'
187.489	1.382	2	1	28	'8_dot'
189.014	1.376	1	0	28	'6f_dot'
190.534	1.375	1	0	NaN	'1h'
192.058	1.375	1	0	NaN	'7s'
193.576	1.375	1	0	NaN	'8d'
195.095	1.375	1	0	NaN	'4h'
196.62	1.375	1	0	28	'3f_dot'
198.147	1.375	1	0	28	'2d_dot'
199.666	1.375	1	0	NaN	'5s'
