onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.221	1.902	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
9.651	1.905	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
12.052	2.01	4	1	5	28	TARGET
14.608	1.908	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
17.032	1.911	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
19.434	2.009	4	1	0	NaN	NULL
21.961	2.009	4	1	0	NaN	NULL
24.511	1.907	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
26.937	1.909	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
29.36	1.906	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
31.787	1.91	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
34.189	2.01	4	1	5	28	TARGET
36.718	2.01000000000001	4	1	5	28	TARGET
39.273	1.91	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
41.696	1.905	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
44.1	2.009	4	1	0	NaN	NULL
46.654	1.90900000000001	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
49.079	1.90600000000001	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
51.506	1.908	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
53.935	1.91	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
56.34	2.009	4	1	0	NaN	NULL
58.87	2.01000000000001	4	1	5	28	TARGET
61.425	1.908	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
63.851	1.90599999999999	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
66.281	1.91	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
68.711	1.91	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
71.117	2.01000000000001	4	1	5	28	TARGET
73.651	2.009	4	1	0	NaN	NULL
76.208	1.90900000000001	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
78.629	1.904	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
81.058	1.907	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
83.487	1.907	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
85.893	2.009	4	1	0	NaN	NULL
88.45	1.90899999999999	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
90.856	2.00999999999999	4	1	5	28	TARGET
93.413	1.90600000000001	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
95.846	1.908	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
98.254	2.01000000000001	5	3	5	28	TARGET
100.814	1.911	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
103.222	2.009	5	3	0	NaN	NULL
105.778	1.90900000000001	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
108.208	1.90599999999999	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
110.639	1.905	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
113.047	2.00999999999999	5	3	5	28	TARGET
115.607	1.90799999999999	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
118.032	1.90199999999999	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
120.44	2.00899999999999	5	3	0	NaN	NULL
122.997	1.90600000000001	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
125.43	1.90800000000002	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
127.86	1.905	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
130.269	2.01000000000002	5	3	5	28	TARGET
