onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.256	1.375	2	0	NaN	'2'
8.79	1.375	2	0	28	'8_dot'
10.314	1.375	2	0	NaN	'1'
11.834	1.375	2	0	NaN	'6'
13.355	1.375	2	0	NaN	'4'
14.882	1.375	2	0	28	'7_dot'
16.408	1.375	2	0	NaN	'3'
17.929	1.375	2	0	28	'5_dot'
19.452	1.375	2	0	28	'2_dot'
20.974	1.375	2	0	NaN	'7'
22.502	1.375	2	0	28	'6_dot'
24.015	1.375	2	0	NaN	'3'
25.535	1.375	2	0	NaN	'5'
27.06	1.375	2	0	NaN	'8'
28.577	1.375	2	0	NaN	'4'
30.097	1.375	2	0	NaN	'1'
31.603	1.385	1	1	NaN	'4f'
33.117	1.38	1	1	NaN	'3s'
34.625	1.379	1	1	NaN	'8f'
36.129	1.38	1	1	28	'2h_dot'
37.637	1.38	1	1	28	'5d_dot'
39.144	1.38	1	1	28	'1s_dot'
40.65	1.38	1	1	NaN	'6h'
42.157	1.38	1	1	NaN	'7d'
43.664	1.382	2	1	NaN	'6'
45.175	1.382	2	1	28	'8_dot'
46.683	1.382	2	1	NaN	'7'
48.189	1.382	2	1	28	'5_dot'
49.697	1.382	2	1	NaN	'3'
51.206	1.382	2	1	NaN	'2'
52.715	1.382	2	1	28	'4_dot'
54.224	1.382	2	1	NaN	'1'
55.752	1.375	1	0	28	'2d_dot'
57.273	1.375	1	0	NaN	'6h'
58.801	1.375	1	0	28	'8f_dot'
60.32	1.375	1	0	NaN	'5d'
61.84	1.375	1	0	28	'7s_dot'
63.361	1.375	1	0	NaN	'3s'
64.881	1.375	1	0	NaN	'4h'
66.4	1.375	1	0	28	'1f_dot'
67.925	1.375	2	0	28	'8_dot'
69.448	1.375	2	0	NaN	'2'
70.966	1.375	2	0	28	'6_dot'
72.485	1.375	2	0	NaN	'5'
74.012	1.375	2	0	28	'1_dot'
75.538	1.375	2	0	28	'3_dot'
77.053	1.375	2	0	NaN	'7'
78.574	1.375	2	0	NaN	'4'
80.1	1.375	2	0	NaN	'8'
81.62	1.375	2	0	28	'5_dot'
83.14	1.375	2	0	28	'6_dot'
84.66	1.375	2	0	NaN	'2'
86.177	1.375	2	0	NaN	'4'
87.696	1.375	2	0	NaN	'3'
89.219	1.375	2	0	NaN	'1'
90.734	1.375	2	0	NaN	'7'
92.258	1.375	1	0	28	'4h_dot'
93.781	1.375	1	0	NaN	'2f'
95.297	1.375	1	0	NaN	'1d'
96.816	1.375	1	0	NaN	'7s'
98.343	1.375	1	0	28	'6d_dot'
99.86	1.375	1	0	NaN	'5h'
101.378	1.375	1	0	NaN	'8f'
102.9	1.375	1	0	NaN	'3s'
104.409	1.382	2	1	28	'3_dot'
105.918	1.382	2	1	28	'4_dot'
107.426	1.382	2	1	28	'6_dot'
108.933	1.381	2	1	NaN	'7'
110.438	1.382	2	1	NaN	'5'
111.946	1.382	2	1	NaN	'2'
113.455	1.382	2	1	28	'8_dot'
114.962	1.381	2	1	NaN	'1'
116.474	1.383	2	1	28	'2_dot'
117.983	1.382	2	1	NaN	'3'
119.493	1.382	2	1	28	'4_dot'
121.001	1.382	2	1	NaN	'1'
122.51	1.382	2	1	28	'7'
124.019	1.381	2	1	NaN	'6'
125.529	1.382	2	1	28	'5_dot'
127.038	1.382	2	1	NaN	'8'
128.55	1.38	1	1	NaN	'8h'
130.055	1.38	1	1	NaN	'3s'
131.563	1.38	1	1	28	'6f_dot'
133.07	1.38	1	1	28	'4f_dot'
134.577	1.38	1	1	28	'5d_dot'
136.083	1.379	1	1	NaN	'7h'
137.586	1.38	1	1	28	'2s_dot'
139.089	1.38	1	1	NaN	'1d'
140.595	1.382	2	1	28	'6_dot'
142.104	1.382	2	1	NaN	'3'
143.612	1.382	2	1	28	'7_dot'
145.119	1.381	2	1	28	'5_dot'
146.627	1.38	2	1	NaN	'8'
148.135	1.382	2	1	NaN	'4'
149.643	1.382	2	1	28	'2_dot'
151.151	1.382	2	1	28	'1_dot'
152.673	1.375	1	0	NaN	'7h'
154.193	1.375	1	0	28	'8f_dot'
155.711	1.375	1	0	NaN	'6d'
157.233	1.375	1	0	NaN	'3s'
158.758	1.375	1	0	NaN	'2s'
160.276	1.375	1	0	28	'5d_dot'
161.795	1.375	1	0	NaN	'1h'
163.32	1.375	1	0	NaN	'4f'
164.839	1.375	1	0	NaN	'2d'
166.366	1.375	1	0	28	'4d_dot'
167.885	1.375	1	0	NaN	'1h'
169.41	1.375	1	0	NaN	'3f'
170.927	1.375	1	0	NaN	'6s'
172.447	1.375	1	0	NaN	'8h'
173.971	1.375	1	0	NaN	'7s'
175.487	1.375	1	0	NaN	'5f'
176.993	1.38	1	1	NaN	'4d'
178.5	1.38	1	1	NaN	'3s'
180.005	1.38	1	1	NaN	'2f'
181.511	1.38	1	1	28	'8d_dot'
183.019	1.38	1	1	28	'6s_dot'
184.525	1.38	1	1	NaN	'1f'
186.032	1.379	1	1	NaN	'7h'
187.539	1.38	1	1	28	'5h_dot'
189.046	1.38	1	1	28	'2f_dot'
190.554	1.38	1	1	NaN	'8d'
192.054	1.38	1	1	NaN	'1s'
193.561	1.38	1	1	NaN	'3d'
195.061	1.38	1	1	NaN	'7s'
196.566	1.38	1	1	NaN	'6f'
198.068	1.379	1	1	NaN	'5h'
199.57	1.38	1	1	NaN	'4h'
