onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.244	1.386	2	1	28	'4'
8.774	1.382	2	1	NaN	'6'
10.295	1.382	2	1	28	'2_dot'
11.815	1.382	2	1	28	'7_dot'
13.325	1.381	2	1	28	'3_dot'
14.832	1.381	2	1	NaN	'8'
16.341	1.381	2	1	NaN	'5'
17.852	1.382	2	1	28	'1_dot'
19.519	1.376	1	0	28	'4s_dot'
21.054	1.375	1	0	28	'3f_dot'
22.594	1.375	1	0	NaN	'8s'
24.117	1.375	1	0	NaN	'1d'
25.642	1.375	1	0	NaN	'5h'
27.166	1.375	1	0	NaN	'2f'
28.695	1.375	1	0	NaN	'6d'
30.225	1.375	1	0	28	'7h_dot'
31.739	1.382	2	1	NaN	'7'
33.249	1.382	2	1	28	'6_dot'
34.757	1.381	2	1	NaN	'3'
36.261	1.382	2	1	28	'8_dot'
37.769	1.381	2	1	NaN	'5'
39.278	1.382	2	1	NaN	'4'
40.786	1.382	2	1	28	'1_dot'
42.297	1.382	2	1	NaN	'2'
43.809	1.382	2	1	NaN	'8'
45.318	1.382	2	1	NaN	'2'
46.827	1.382	2	1	NaN	'3'
48.335	1.383	2	1	NaN	'1'
49.845	1.382	2	1	NaN	'6'
51.355	1.383	2	1	28	'5_dot'
52.866	1.382	2	1	NaN	'4'
54.375	1.382	2	1	NaN	'7'
55.889	1.379	1	1	28	'6s_dot'
57.4	1.38	1	1	NaN	'3d'
58.909	1.38	1	1	NaN	'7h'
60.417	1.38	1	1	28	'8s_dot'
61.924	1.38	1	1	NaN	'5h'
63.431	1.38	1	1	NaN	'1f'
64.937	1.38	1	1	28	'2d_dot'
66.446	1.38	1	1	28	'4f_dot'
67.959	1.382	2	1	28	'5_dot'
69.468	1.382	2	1	NaN	'2'
70.979	1.382	2	1	28	'1_dot'
72.486	1.381	2	1	NaN	'7'
73.994	1.382	2	1	28	'6_dot'
75.501	1.382	2	1	NaN	'8'
77.012	1.381	2	1	NaN	'3'
78.52	1.382	2	1	NaN	'4'
80.053	1.376	2	0	NaN	'7'
81.583	1.375	2	0	28	'3_dot'
83.112	1.375	2	0	NaN	'1'
84.644	1.375	2	0	28	'8_dot'
86.173	1.375	2	0	28	'5_dot'
87.702	1.375	2	0	NaN	'4'
89.233	1.375	2	0	28	'2_dot'
90.761	1.375	2	0	NaN	'6'
92.27	1.38	1	1	NaN	'6d'
93.78	1.381	1	1	28	'1f_dot'
95.287	1.38	1	1	28	'5h_dot'
96.796	1.381	1	1	NaN	'3f'
98.3	1.379	1	1	28	'7s_dot'
99.807	1.38	1	1	NaN	'2d'
101.315	1.38	1	1	NaN	'8h'
102.821	1.38	1	1	NaN	'4s'
104.351	1.375	2	0	NaN	'3'
105.869	1.375	2	0	NaN	'7'
107.388	1.375	2	0	NaN	'1'
108.914	1.375	2	0	NaN	'8'
110.439	1.375	2	0	NaN	'4'
111.968	1.375	2	0	NaN	'5'
113.483	1.375	2	0	NaN	'6'
115.005	1.375	2	0	28	'2_dot'
116.532	1.375	1	0	NaN	'6f'
118.057	1.375	1	0	NaN	'1h'
119.589	1.375	1	0	NaN	'4f'
121.122	1.375	1	0	28	'3s_dot'
122.651	1.375	1	0	NaN	'8h'
124.182	1.375	1	0	28	'7s_dot'
125.711	1.375	1	0	NaN	'2d'
127.24	1.375	1	0	NaN	'5d'
128.774	1.375	1	0	28	'5s_dot'
130.298	1.375	1	0	NaN	'2f'
131.831	1.375	1	0	28	'6s_dot'
133.358	1.375	1	0	28	'4d'
134.875	1.375	1	0	NaN	'8h'
136.397	1.375	1	0	NaN	'7d'
137.923	1.375	1	0	NaN	'1f'
139.448	1.375	1	0	NaN	'3h'
140.969	1.375	2	0	28	'8_dot'
142.487	1.375	2	0	NaN	'1'
144.009	1.375	2	0	NaN	'3'
145.528	1.375	2	0	NaN	'7'
147.05	1.375	2	0	NaN	'2'
148.578	1.375	2	0	28	'4_dot'
150.101	1.375	2	0	NaN	'5'
151.627	1.375	2	0	NaN	'6'
153.141	1.379	1	1	NaN	'8f'
154.647	1.38	1	1	NaN	'3f'
156.155	1.38	1	1	28	'6h_dot'
157.662	1.38	1	1	NaN	'7s'
159.166	1.38	1	1	NaN	'5d'
160.672	1.38	1	1	NaN	'1s'
162.177	1.379	1	1	NaN	'2d'
163.684	1.379	1	1	NaN	'4h'
165.205	1.375	2	0	NaN	'3'
166.725	1.375	2	0	NaN	'5'
168.255	1.375	2	0	28	'7_dot'
169.778	1.375	2	0	NaN	'4'
171.297	1.375	2	0	28	'2_dot'
172.815	1.375	2	0	NaN	'8'
174.343	1.375	2	0	28	'1_dot'
175.868	1.375	2	0	NaN	'6'
177.401	1.375	1	0	NaN	'4s'
178.931	1.375	1	0	NaN	'5f'
180.456	1.375	1	0	NaN	'8h'
181.989	1.375	1	0	28	'6d_dot'
183.52	1.375	1	0	28	'3d_dot'
185.047	1.375	1	0	NaN	'7f'
186.576	1.375	1	0	NaN	'1s'
188.108	1.375	1	0	28	'2h_dot'
189.617	1.38	1	1	NaN	'8d'
191.124	1.379	1	1	NaN	'6f'
192.63	1.38	1	1	NaN	'4s'
194.138	1.38	1	1	28	'5s_dot'
195.645	1.38	1	1	28	'1d_dot'
197.148	1.38	1	1	28	'7h_dot'
198.655	1.38	1	1	NaN	'3h'
200.162	1.38	1	1	NaN	'2f'
