onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.236	1.387	2	1	NaN	'4'
8.76199999999998	1.382	2	1	NaN	'6'
10.279	1.382	2	1	28	'2_dot'
11.799	1.382	2	1	28	'7_dot'
13.312	1.38	2	1	28	'3_dot'
14.817	1.381	2	1	NaN	'8'
16.327	1.382	2	1	NaN	'5'
17.837	1.38	2	1	28	'1_dot'
19.461	1.375	1	0	28	'4s_dot'
20.984	1.375	1	0	28	'3f_dot'
22.517	1.375	1	0	NaN	'8s'
24.038	1.376	1	0	NaN	'1d'
25.561	1.375	1	0	NaN	'5h'
27.084	1.375	1	0	NaN	'2f'
28.611	1.375	1	0	NaN	'6d'
30.143	1.375	1	0	28	'7h_dot'
31.653	1.382	2	1	NaN	'7'
33.164	1.381	2	1	28	'6_dot'
34.672	1.381	2	1	NaN	'3'
36.177	1.381	2	1	28	'8_dot'
37.686	1.382	2	1	NaN	'5'
39.196	1.382	2	1	NaN	'4'
40.704	1.382	2	1	28	'1_dot'
42.212	1.382	2	1	NaN	'2'
43.727	1.381	2	1	NaN	'8'
45.233	1.382	2	1	NaN	'2'
46.738	1.382	2	1	NaN	'3'
48.248	1.382	2	1	NaN	'1'
49.757	1.382	2	1	NaN	'6'
51.265	1.382	2	1	28	'5_dot'
52.773	1.382	2	1	NaN	'4'
54.282	1.382	2	1	NaN	'7'
55.797	1.38	1	1	28	'6s_dot'
57.3	1.38	1	1	NaN	'3d'
58.808	1.38	1	1	NaN	'7h'
60.317	1.38	1	1	28	'8s_dot'
61.821	1.38	1	1	NaN	'5h'
63.327	1.38	1	1	NaN	'1f'
64.834	1.38	1	1	28	'2d_dot'
66.339	1.38	1	1	NaN	'4f_dot'
67.854	1.381	2	1	28	'5_dot'
69.366	1.381	2	1	NaN	'2'
70.878	1.382	2	1	28	'1_dot'
72.385	1.382	2	1	NaN	'7'
73.895	1.382	2	1	28	'6_dot'
75.404	1.382	2	1	NaN	'8'
76.912	1.382	2	1	NaN	'3'
78.418	1.381	2	1	NaN	'4'
79.95	1.375	2	0	NaN	'7'
81.473	1.375	2	0	28	'3_dot'
83.001	1.375	2	0	NaN	'1'
84.516	1.375	2	0	28	'8_dot'
86.038	1.375	2	0	28	'5_dot'
87.561	1.375	2	0	NaN	'4'
89.091	1.375	2	0	28	'2_dot'
90.617	1.375	2	0	NaN	'6'
92.122	1.38	1	1	NaN	'6d'
93.629	1.38	1	1	28	'1f_dot'
95.135	1.38	1	1	28	'5h_dot'
96.643	1.38	1	1	NaN	'3f'
98.148	1.378	1	1	28	'7s_dot'
99.652	1.379	1	1	NaN	'2d'
101.157	1.378	1	1	NaN	'8h'
102.659	1.379	1	1	NaN	'4s'
104.186	1.375	2	0	NaN	'3'
105.71	1.375	2	0	NaN	'7'
107.23	1.375	2	0	NaN	'1'
108.748	1.375	2	0	NaN	'8'
110.271	1.375	2	0	NaN	'4'
111.789	1.375	2	0	NaN	'5'
113.309	1.375	2	0	NaN	'6'
114.832	1.375	2	0	28	'2_dot'
116.363	1.375	1	0	NaN	'6f'
117.89	1.375	1	0	NaN	'1h'
119.409	1.376	1	0	NaN	'4f'
120.93	1.375	1	0	28	'3s_dot'
122.451	1.375	1	0	NaN	'8h'
123.97	1.375	1	0	28	'7s_dot'
125.49	1.375	1	0	NaN	'2d'
127.013	1.375	1	0	NaN	'5d'
128.544	1.375	1	0	28	'5s_dot'
130.067	1.375	1	0	NaN	'2f'
131.586	1.375	1	0	28	'6s_dot'
133.102	1.375	1	0	NaN	'4d'
134.629	1.375	1	0	NaN	'8h'
136.146	1.375	1	0	NaN	'7d'
137.666	1.375	1	0	NaN	'1f'
139.19	1.375	1	0	NaN	'3h'
140.716	1.375	2	0	28	'8_dot'
142.234	1.375	2	0	NaN	'1'
143.758	1.375	2	0	NaN	'3'
145.284	1.375	2	0	NaN	'7'
146.812	1.375	2	0	NaN	'2'
148.343	1.375	2	0	28	'4_dot'
149.87	1.375	2	0	NaN	'5'
151.397	1.375	2	0	NaN	'6'
152.908	1.38	1	1	NaN	'8f'
154.415	1.38	1	1	NaN	'3f'
155.92	1.38	1	1	28	'6h_dot'
157.427	1.379	1	1	NaN	'7s'
158.931	1.38	1	1	NaN	'5d'
160.434	1.38	1	1	NaN	'1s'
161.938	1.379	1	1	NaN	'2d'
163.44	1.38	1	1	NaN	'4h'
164.965	1.375	2	0	NaN	'3'
166.481	1.375	2	0	NaN	'5'
168.002	1.375	2	0	28	'7_dot'
169.522	1.375	2	0	NaN	'4'
171.036	1.375	2	0	28	'2_dot'
172.556	1.375	2	0	NaN	'8'
174.082	1.375	2	0	28	'1_dot'
175.606	1.375	2	0	NaN	'6'
177.138	1.375	1	0	NaN	'4s'
178.656	1.375	1	0	NaN	'5f'
180.176	1.375	1	0	NaN	'8h'
181.702	1.375	1	0	28	'6d_dot'
183.226	1.375	1	0	28	'3d_dot'
184.745	1.375	1	0	NaN	'7f'
186.269	1.375	1	0	NaN	'1s'
187.796	1.375	1	0	28	'2h_dot'
189.305	1.38	1	1	NaN	'8d'
190.811	1.379	1	1	NaN	'6f'
192.316	1.38	1	1	NaN	'4s'
193.823	1.379	1	1	28	'5s_dot'
195.329	1.38	1	1	28	'1d_dot'
196.836	1.38	1	1	28	'7h_dot'
198.342	1.38	1	1	NaN	'3h'
199.849	1.379	1	1	NaN	'2f'
