onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.275	1.376	1	0	28	'8d_dot'
8.814	1.375	1	0	28	'5h_dot'
10.339	1.375	1	0	NaN	'2s'
11.863	1.375	1	0	NaN	'4h'
13.39	1.375	1	0	28	'6f_dot'
14.912	1.375	1	0	NaN	'1d'
16.432	1.375	1	0	NaN	'7f'
17.95	1.375	1	0	NaN	'3s'
19.484	1.375	1	0	NaN	'3d'
21.006	1.375	1	0	28	'4s_dot'
22.531	1.375	1	0	NaN	'5h'
24.05	1.375	1	0	28	'2h_dot'
25.569	1.375	1	0	NaN	'1f'
27.093	1.375	1	0	28	'7s_dot'
28.621	1.375	1	0	NaN	'8d'
30.139	1.375	1	0	NaN	'6f'
31.662	1.375	2	0	28	'2_dot'
33.185	1.375	2	0	28	'7_dot'
34.71	1.375	2	0	NaN	'4'
36.232	1.375	2	0	28	'8_dot'
37.752	1.375	2	0	28	'5_dot'
39.274	1.375	2	0	NaN	'3'
40.801	1.375	2	0	NaN	'6'
42.321	1.375	2	0	NaN	'1'
43.824	1.388	2	1	NaN	'8'
45.337	1.381	2	1	28	'5_dot'
46.842	1.382	2	1	NaN	'1'
48.35	1.382	2	1	NaN	'2'
49.858	1.381	2	1	NaN	'6'
51.367	1.382	2	1	NaN	'3'
52.872	1.382	2	1	NaN	'4'
54.379	1.382	2	1	28	'7_dot'
55.89	1.381	2	1	NaN	'1'
57.396	1.381	2	1	NaN	'8'
58.901	1.382	2	1	28	'4_dot'
60.404	1.382	2	1	28	'6_dot'
61.915	1.382	2	1	28	'5_dot'
63.421	1.381	2	1	NaN	'3'
64.929	1.38	2	1	NaN	'7'
66.431	1.382	2	1	NaN	'2'
67.958	1.375	2	0	28	'3_dot'
69.481	1.375	2	0	NaN	'7'
70.998	1.375	2	0	NaN	'2'
72.517	1.375	2	0	NaN	'4'
74.042	1.375	2	0	NaN	'6'
75.56	1.375	2	0	28	'8_dot'
77.079	1.375	2	0	NaN	'1'
78.604	1.375	2	0	28	'5_dot'
80.112	1.381	2	1	NaN	'7'
81.62	1.382	2	1	NaN	'4'
83.129	1.38	2	1	NaN	'3'
84.636	1.382	2	1	NaN	'2'
86.14	1.382	2	1	NaN	'1'
87.644	1.381	2	1	28	'5_dot'
89.152	1.381	2	1	28	'8_dot'
90.659	1.382	2	1	28	'6_dot'
92.189	1.375	2	0	NaN	'7'
93.71	1.375	2	0	NaN	'2'
95.228	1.375	2	0	NaN	'1'
96.751	1.375	2	0	NaN	'3'
98.273	1.375	2	0	28	'6_dot'
99.79	1.375	2	0	NaN	'5'
101.314	1.375	2	0	28	'4_dot'
102.831	1.375	2	0	28	'8_dot'
104.343	1.378	1	1	28	'3s_dot'
105.847	1.378	1	1	28	'4d_dot'
107.349	1.379	1	1	28	'7s_dot'
108.85	1.379	1	1	NaN	'6d'
110.354	1.379	1	1	NaN	'2f'
111.859	1.38	1	1	NaN	'8f'
113.364	1.38	1	1	NaN	'5h'
114.869	1.378	1	1	NaN	'1h'
116.389	1.375	2	0	NaN	'4'
117.911	1.375	2	0	28	'1_dot'
119.434	1.375	2	0	NaN	'7'
120.951	1.375	2	0	NaN	'3'
122.47	1.375	2	0	NaN	'6'
123.991	1.375	2	0	NaN	'8'
125.51	1.375	2	0	28	'2_dot'
127.03	1.375	2	0	NaN	'5'
128.537	1.38	2	1	NaN	'7'
130.043	1.381	2	1	NaN	'1'
131.55	1.381	2	1	NaN	'4'
133.055	1.382	2	1	NaN	'5'
134.56	1.382	2	1	NaN	'2'
136.063	1.381	2	1	NaN	'6'
137.57	1.381	2	1	NaN	'3'
139.077	1.381	2	1	NaN	'8'
140.588	1.38	1	1	28	'3f_dot'
142.092	1.379	1	1	NaN	'7d'
143.597	1.38	1	1	28	'6h_dot'
145.103	1.38	1	1	NaN	'1f'
146.609	1.38	1	1	28	'2s_dot'
148.117	1.379	1	1	28	'8h_dot'
149.622	1.38	1	1	28	'5d_dot'
151.128	1.379	1	1	NaN	'4s'
152.638	1.379	1	1	28	'4h_dot'
154.141	1.378	1	1	NaN	'2d'
155.646	1.38	1	1	28	'6f_dot'
157.148	1.379	1	1	NaN	'5d'
158.656	1.379	1	1	NaN	'1s'
160.161	1.379	1	1	28	'8f_dot'
161.666	1.38	1	1	NaN	'7s'
163.171	1.38	1	1	NaN	'3h'
164.699	1.375	1	0	NaN	'7d'
166.216	1.375	1	0	NaN	'6f'
167.738	1.375	1	0	28	'8d_dot'
169.261	1.375	1	0	NaN	'4f'
170.776	1.375	1	0	NaN	'1h'
172.298	1.375	1	0	NaN	'3s'
173.823	1.375	1	0	28	'5h_dot'
175.342	1.375	1	0	NaN	'2s'
176.866	1.375	1	0	NaN	'5s'
178.385	1.375	1	0	NaN	'6d'
179.91	1.375	1	0	NaN	'2s'
181.43	1.375	1	0	28	'4h_dot'
182.949	1.375	1	0	NaN	'8f'
184.47	1.375	1	0	NaN	'1d'
185.989	1.375	1	0	NaN	'7h'
187.508	1.375	1	0	28	'3f_dot'
189.015	1.379	1	1	NaN	'8d'
190.517	1.38	1	1	NaN	'4h'
192.024	1.378	1	1	NaN	'3s'
193.529	1.379	1	1	NaN	'6h'
195.034	1.379	1	1	NaN	'2d'
196.536	1.38	1	1	NaN	'5f'
198.04	1.379	1	1	28	'1s_dot'
199.542	1.379	1	1	NaN	'7f'
