onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.26	1.375	2	0	NaN	'2'
8.794	1.375	2	0	28	'8_dot'
10.314	1.375	2	0	NaN	'1'
11.835	1.375	2	0	NaN	'6'
13.357	1.375	2	0	NaN	'4'
14.877	1.375	2	0	28	'7_dot'
16.4	1.375	2	0	NaN	'3'
17.923	1.375	2	0	28	'5_dot'
19.455	1.375	2	0	28	'2_dot'
20.981	1.375	2	0	NaN	'7'
22.509	1.375	2	0	28	'6_dot'
24.027	1.375	2	0	NaN	'3'
25.546	1.375	2	0	NaN	'5'
27.07	1.375	2	0	NaN	'8'
28.597	1.375	2	0	NaN	'4'
30.123	1.375	2	0	NaN	'1'
31.634	1.385	1	1	NaN	'4f'
33.142	1.38	1	1	NaN	'3s'
34.65	1.38	1	1	NaN	'8f'
36.158	1.38	1	1	28	'2h_dot'
37.662	1.38	1	1	28	'5d_dot'
39.167	1.38	1	1	28	'1s_dot'
40.674	1.378	1	1	NaN	'6h'
42.18	1.381	1	1	NaN	'7d'
43.694	1.382	2	1	NaN	'6'
45.203	1.382	2	1	28	'8_dot'
46.712	1.382	2	1	NaN	'7'
48.22	1.382	2	1	28	'5_dot'
49.724	1.382	2	1	NaN	'3'
51.229	1.382	2	1	NaN	'2'
52.737	1.382	2	1	28	'4_dot'
54.245	1.381	2	1	NaN	'1'
55.787	1.375	1	0	28	'2d_dot'
57.31	1.375	1	0	NaN	'6h'
58.84	1.375	1	0	28	'8f_dot'
60.368	1.375	1	0	NaN	'5d'
61.892	1.375	1	0	28	'7s_dot'
63.411	1.375	1	0	NaN	'3s'
64.934	1.375	1	0	NaN	'4h'
66.462	1.375	1	0	28	'1f_dot'
67.997	1.375	2	0	28	'8_dot'
69.521	1.375	2	0	NaN	'2'
71.049	1.375	2	0	28	'6_dot'
72.573	1.375	2	0	NaN	'5'
74.092	1.375	2	0	28	'1_dot'
75.615	1.375	2	0	28	'3_dot'
77.141	1.375	2	0	NaN	'7'
78.67	1.375	2	0	NaN	'4'
80.205	1.375	2	0	NaN	'8'
81.734	1.375	2	0	28	'5_dot'
83.261	1.375	2	0	28	'6_dot'
84.788	1.375	2	0	NaN	'2'
86.305	1.375	2	0	NaN	'4'
87.825	1.375	2	0	NaN	'3'
89.348	1.375	2	0	NaN	'1'
90.866	1.375	2	0	NaN	'7'
92.392	1.375	1	0	28	'4h_dot'
93.912	1.375	1	0	NaN	'2f'
95.437	1.375	1	0	NaN	'1d'
96.954	1.375	1	0	NaN	'7s'
98.476	1.375	1	0	28	'6d_dot'
99.999	1.375	1	0	NaN	'5h'
101.525	1.375	1	0	NaN	'8f'
103.042	1.375	1	0	NaN	'3s'
104.555	1.382	2	1	28	'3_dot'
106.062	1.382	2	1	28	'4_dot'
107.568	1.382	2	1	28	'6_dot'
109.076	1.382	2	1	NaN	'7'
110.585	1.382	2	1	NaN	'5'
112.093	1.382	2	1	NaN	'2'
113.6	1.381	2	1	28	'8_dot'
115.108	1.382	2	1	NaN	'1'
116.622	1.382	2	1	28	'2_dot'
118.131	1.381	2	1	NaN	'3'
119.64	1.382	2	1	28	'4_dot'
121.148	1.382	2	1	NaN	'1'
122.654	1.382	2	1	NaN	'7'
124.157	1.382	2	1	NaN	'6'
125.665	1.38	2	1	28	'5_dot'
127.171	1.382	2	1	NaN	'8'
128.682	1.379	1	1	NaN	'8h'
130.185	1.379	1	1	NaN	'3s'
131.688	1.38	1	1	28	'6f_dot'
133.194	1.38	1	1	28	'4f_dot'
134.701	1.38	1	1	28	'5d_dot'
136.207	1.379	1	1	NaN	'7h'
137.71	1.38	1	1	NaN	'2s_dot'
139.216	1.38	1	1	NaN	'1d'
140.731	1.381	2	1	28	'6_dot'
142.238	1.381	2	1	NaN	'3'
143.743	1.381	2	1	28	'7_dot'
145.245	1.382	2	1	28	'5_dot'
146.753	1.382	2	1	NaN	'8'
148.26	1.382	2	1	NaN	'4'
149.767	1.382	2	1	28	'2_dot'
151.272	1.381	2	1	28	'1_dot'
152.801	1.375	1	0	NaN	'7h'
154.322	1.375	1	0	28	'8f_dot'
155.839	1.375	1	0	NaN	'6d'
157.361	1.375	1	0	NaN	'3s'
158.885	1.375	1	0	NaN	'2s'
160.403	1.375	1	0	28	'5d_dot'
161.922	1.375	1	0	NaN	'1h'
163.445	1.375	1	0	NaN	'4f'
164.969	1.375	1	0	NaN	'2d'
166.503	1.375	1	0	28	'4d_dot'
168.02	1.375	1	0	NaN	'1h'
169.541	1.375	1	0	NaN	'3f'
171.065	1.375	1	0	NaN	'6s'
172.583	1.375	1	0	NaN	'8h'
174.103	1.375	1	0	NaN	'7s'
175.628	1.375	1	0	NaN	'5f'
177.147	1.378	1	1	NaN	'4d'
178.652	1.38	1	1	NaN	'3s'
180.158	1.38	1	1	NaN	'2f'
181.663	1.38	1	1	28	'8d_dot'
183.167	1.38	1	1	28	'6s_dot'
184.674	1.379	1	1	NaN	'1f'
186.18	1.38	1	1	NaN	'7h'
187.687	1.379	1	1	28	'5h_dot'
189.199	1.379	1	1	28	'2f_dot'
190.7	1.378	1	1	NaN	'8d'
192.205	1.38	1	1	NaN	'1s'
193.712	1.38	1	1	NaN	'3d'
195.217	1.38	1	1	NaN	'7s'
196.723	1.38	1	1	NaN	'6f'
198.226	1.38	1	1	NaN	'5h'
199.727	1.379	1	1	NaN	'4h'
