onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.234	1.386	2	1	NaN	'4'
8.758	1.382	2	1	NaN	'6'
10.274	1.381	2	1	28	'2_dot'
11.789	1.38	2	1	28	'7_dot'
13.299	1.382	2	1	28	'3_dot'
14.805	1.381	2	1	NaN	'8'
16.312	1.382	2	1	NaN	'5'
17.82	1.382	2	1	28	'1_dot'
19.454	1.375	1	0	28	'4s_dot'
20.98	1.375	1	0	28	'3f_dot'
22.519	1.375	1	0	NaN	'8s'
24.043	1.375	1	0	NaN	'1d'
25.57	1.375	1	0	NaN	'5h'
27.099	1.375	1	0	NaN	'2f'
28.629	1.375	1	0	NaN	'6d'
30.154	1.375	1	0	28	'7h_dot'
31.669	1.38	2	1	NaN	'7'
33.177	1.382	2	1	28	'6_dot'
34.686	1.382	2	1	NaN	'3'
36.194	1.381	2	1	28	'8_dot'
37.702	1.382	2	1	NaN	'5'
39.21	1.382	2	1	NaN	'4'
40.719	1.381	2	1	28	'1_dot'
42.226	1.382	2	1	NaN	'2'
43.744	1.382	2	1	NaN	'8'
45.251	1.382	2	1	NaN	'2'
46.76	1.381	2	1	NaN	'3'
48.268	1.382	2	1	NaN	'1'
49.776	1.381	2	1	NaN	'6'
51.278	1.382	2	1	28	'5_dot'
52.785	1.381	2	1	NaN	'4'
54.284	1.381	2	1	NaN	'7'
55.799	1.379	1	1	28	'6s_dot'
57.292	1.378	1	1	NaN	'3d'
58.798	1.379	1	1	NaN	'7h'
60.299	1.379	1	1	28	'8s_dot'
61.806	1.38	1	1	NaN	'5h'
63.315	1.379	1	1	NaN	'1f'
64.817	1.379	1	1	28	'2d_dot'
66.319	1.38	1	1	28	'4f_dot'
67.837	1.381	2	1	28	'5_dot'
69.34	1.382	2	1	NaN	'2'
70.846	1.381	2	1	28	'1_dot'
72.351	1.381	2	1	NaN	'7'
73.861	1.382	2	1	28	'6_dot'
75.367	1.381	2	1	NaN	'8'
76.875	1.382	2	1	NaN	'3'
78.38	1.382	2	1	NaN	'4'
79.913	1.375	2	0	NaN	'7'
81.435	1.375	2	0	28	'3_dot'
82.958	1.375	2	0	NaN	'1'
84.481	1.375	2	0	28	'8_dot'
86.001	1.375	2	0	28	'5_dot'
87.522	1.375	2	0	NaN	'4'
89.045	1.375	2	0	28	'2_dot'
90.563	1.375	2	0	NaN	'6'
92.076	1.38	1	1	NaN	'6d'
93.585	1.38	1	1	28	'1f_dot'
95.087	1.38	1	1	28	'5h_dot'
96.594	1.379	1	1	NaN	'3f'
98.099	1.38	1	1	28	'7s_dot'
99.605	1.379	1	1	NaN	'2d'
101.109	1.379	1	1	NaN	'8h'
102.612	1.378	1	1	NaN	'4s'
104.143	1.375	2	0	NaN	'3'
105.671	1.375	2	0	NaN	'7'
107.198	1.375	2	0	NaN	'1'
108.721	1.375	2	0	NaN	'8'
110.24	1.375	2	0	NaN	'4'
111.763	1.375	2	0	NaN	'5'
113.291	1.375	2	0	NaN	'6'
114.821	1.375	2	0	28	'2_dot'
116.356	1.375	1	0	NaN	'6f'
117.878	1.375	1	0	NaN	'1h'
119.4	1.375	1	0	NaN	'4f'
120.922	1.375	1	0	28	'3s_dot'
122.445	1.375	1	0	NaN	'8h'
123.973	1.375	1	0	28	'7s_dot'
125.501	1.375	1	0	NaN	'2d'
127.03	1.375	1	0	NaN	'5d'
128.564	1.375	1	0	28	'5s_dot'
130.09	1.375	1	0	NaN	'2f'
131.62	1.375	1	0	28	'6s_dot'
133.142	1.375	1	0	NaN	'4d'
134.661	1.375	1	0	NaN	'8h'
136.184	1.375	1	0	NaN	'7d'
137.711	1.375	1	0	NaN	'1f'
139.237	1.375	1	0	NaN	'3h'
140.773	1.375	2	0	28	'8_dot'
142.299	1.375	2	0	NaN	'1'
143.829	1.375	2	0	NaN	'3'
145.36	1.375	2	0	NaN	'7'
146.888	1.375	2	0	NaN	'2'
148.417	1.375	2	0	28	'4_dot'
149.946	1.375	2	0	NaN	'5'
151.466	1.375	2	0	NaN	'6'
152.984	1.38	1	1	NaN	'8f'
154.486	1.38	1	1	NaN	'3f'
155.993	1.379	1	1	28	'6h_dot'
157.498	1.38	1	1	NaN	'7s'
159.006	1.38	1	1	NaN	'5d'
160.512	1.38	1	1	NaN	'1s'
162.015	1.38	1	1	NaN	'2d'
163.517	1.38	1	1	NaN	'4h'
165.047	1.375	2	0	NaN	'3'
166.574	1.375	2	0	NaN	'5'
168.101	1.375	2	0	28	'7_dot'
169.628	1.375	2	0	NaN	'4'
171.154	1.375	2	0	28	'2_dot'
172.673	1.375	2	0	NaN	'8'
174.199	1.375	2	0	28	'1_dot'
175.724	1.375	2	0	NaN	'6'
177.257	1.375	1	0	NaN	'4s'
178.781	1.375	1	0	NaN	'5f'
180.305	1.375	1	0	NaN	'8h'
181.827	1.375	1	0	28	'6d_dot'
183.348	1.375	1	0	28	'3d_dot'
184.871	1.375	1	0	NaN	'7f'
186.399	1.375	1	0	NaN	'1s'
187.928	1.375	1	0	28	'2h_dot'
189.443	1.38	1	1	NaN	'8d'
190.948	1.379	1	1	NaN	'6f'
192.454	1.379	1	1	NaN	'4s'
193.959	1.38	1	1	28	'5s_dot'
195.463	1.379	1	1	28	'1d_dot'
196.968	1.38	1	1	28	'7h_dot'
198.474	1.38	1	1	NaN	'3h'
199.981	1.378	1	1	NaN	'2f'
