onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.22	1.902	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
9.652	1.906	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
12.077	1.908	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
14.498	1.903	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
16.899	2.009	5	3	0	NaN	NULL
19.426	2.01	5	3	5	28	TARGET
21.958	2.01000000000001	5	3	5	28	TARGET
24.514	1.91	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
26.942	1.91	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
29.345	2.009	5	3	0	NaN	NULL
31.896	1.907	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
34.307	1.9	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
36.733	1.907	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
39.135	2.009	5	3	0	NaN	NULL
41.688	1.909	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
44.092	2.009	5	3	5	28	TARGET
46.646	1.908	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
49.073	1.91	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
51.497	1.907	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
53.924	1.908	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
56.329	2.009	5	3	5	28	TARGET
58.884	1.91000000000001	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
61.3	1.89999999999999	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
63.705	2.009	5	3	0	NaN	NULL
66.235	2.009	5	3	0	NaN	NULL
68.79	1.907	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
71.218	1.908	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
73.621	2.009	5	3	5	28	TARGET
76.176	1.905	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
78.606	1.91000000000001	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
81.036	1.907	5	3	4	NaN	M017_fear_cars0001-0057_half.avi
83.466	1.90599999999999	5	3	3	NaN	M017_fear_antimcars0001-0057_half.avi
85.872	2.00999999999999	5	3	5	28	TARGET
88.405	2.009	5	3	0	NaN	NULL
90.961	1.907	5	3	1	NaN	M017_fear_anticars0001-0057_half.avi
93.391	1.90899999999999	5	3	2	NaN	M017_fear_antim_anticars0001-0057_half.avi
95.823	1.90599999999999	3	5	1	NaN	F036_surprise_anticars0001-0057_half.avi
98.25	1.90400000000001	3	5	4	NaN	F036_surprise_cars0001-0057_half.avi
100.657	2.009	3	5	0	NaN	NULL
103.212	1.905	3	5	3	NaN	F036_surprise_antimcars0001-0057_half.avi
105.619	2.00999999999999	3	5	5	28	TARGET
108.175	1.905	3	5	2	NaN	F036_surprise_antim_anticars0001-0057_half.avi
110.603	1.90600000000001	3	5	2	NaN	F036_surprise_antim_anticars0001-0057_half.avi
113.036	1.91	3	5	4	NaN	F036_surprise_cars0001-0057_half.avi
115.467	1.90699999999998	3	5	1	NaN	F036_surprise_anticars0001-0057_half.avi
117.874	2.01000000000002	3	5	5	28	TARGET
120.432	1.904	3	5	3	NaN	F036_surprise_antimcars0001-0057_half.avi
122.841	2.00899999999999	3	5	0	NaN	NULL
125.375	2.00900000000001	3	5	0	NaN	NULL
127.91	2.01000000000002	3	5	5	28	TARGET
130.466	1.90599999999998	3	5	4	NaN	F036_surprise_cars0001-0057_half.avi
132.895	1.90799999999999	3	5	2	NaN	F036_surprise_antim_anticars0001-0057_half.avi
135.33	1.90899999999999	3	5	1	NaN	F036_surprise_anticars0001-0057_half.avi
137.762	1.90600000000001	3	5	3	NaN	F036_surprise_antimcars0001-0057_half.avi
140.194	1.90600000000001	3	5	3	NaN	F036_surprise_antimcars0001-0057_half.avi
142.627	1.905	3	5	1	NaN	F036_surprise_anticars0001-0057_half.avi
145.06	1.90700000000001	3	5	2	NaN	F036_surprise_antim_anticars0001-0057_half.avi
147.472	2.00899999999999	3	5	0	NaN	NULL
