onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.219	1.9	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
9.649	1.905	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
12.071	1.907	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
14.472	2.009	1	5	0	NaN	NULL
16.998	2.01	1	5	5	NaN	TARGET
19.551	1.909	1	5	3	28	F024_surprise_antimcars0001-0057_half.avi
21.977	1.905	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
24.403	1.909	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
26.83	1.91	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
29.231	2.011	1	5	5	28	TARGET
31.761	2.01	1	5	0	NaN	NULL
34.313	1.906	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
36.738	1.906	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
39.139	2.01	1	5	5	28	TARGET
41.689	1.90299999999999	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
44.11	1.90300000000001	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
46.534	1.90599999999999	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
48.937	2.009	1	5	0	NaN	NULL
51.466	2.01000000000001	1	5	0	NaN	NULL
54.023	1.911	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
56.45	1.908	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
58.875	1.90600000000001	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
61.305	1.91	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
63.709	2.01000000000001	1	5	5	28	TARGET
66.239	2.01000000000001	1	5	5	NaN	TARGET
68.792	1.905	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
71.218	1.905	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
73.646	1.90600000000001	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
76.051	2.009	1	5	0	NaN	NULL
78.608	1.90900000000001	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
81.035	1.90600000000001	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
83.44	2.00999999999999	1	5	0	NaN	NULL
85.994	1.905	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
88.4	2.01000000000001	1	5	5	28	TARGET
90.957	1.90600000000001	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
93.387	1.90700000000001	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
95.816	1.904	3	4	3	NaN	F036_happy_antimcars0001-0057_half.avi
98.222	2.01000000000001	3	4	5	28	TARGET
100.78	1.90799999999999	3	4	1	NaN	F036_happy_anticars0001-0057_half.avi
103.209	1.90599999999999	3	4	2	NaN	F036_happy_antim_anticars0001-0057_half.avi
105.615	2.01100000000002	3	4	0	NaN	NULL
