onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.206	2.01	2	4	5	28	TARGET
9.765	1.905	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
12.173	2.009	2	4	0	NaN	NULL
14.725	1.909	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
17.146	1.90499999999999	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
19.572	1.91	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
21.997	1.909	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
24.424	1.91	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
26.822	2.01	2	4	5	28	TARGET
29.376	1.909	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
31.796	1.90300000000001	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
34.198	2.009	2	4	0	NaN	NULL
36.726	2.009	2	4	0	NaN	NULL
39.278	1.90900000000001	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
41.705	1.909	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
44.131	1.90600000000001	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
46.533	2.009	2	4	5	28	TARGET
49.088	1.91	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
51.517	1.90900000000001	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
53.92	2.01000000000001	2	4	5	28	TARGET
56.474	1.907	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
58.878	2.009	2	4	0	NaN	NULL
61.433	1.90900000000001	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
63.86	1.907	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
66.287	1.907	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
68.691	2.01000000000001	2	4	5	28	TARGET
71.222	2.009	2	4	0	NaN	NULL
73.778	1.91	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
76.207	1.908	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
78.638	1.91	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
81.064	1.90600000000001	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
83.495	1.90900000000001	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
85.925	1.90899999999999	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
88.351	1.905	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
90.758	2.009	2	4	0	NaN	NULL
93.29	2.00999999999999	2	4	5	28	TARGET
95.845	1.902	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
98.275	1.907	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
100.682	2.009	5	4	0	NaN	NULL
103.238	1.908	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
105.669	1.90799999999999	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
108.076	2.009	5	4	5	28	TARGET
110.61	2.00899999999999	5	4	5	28	TARGET
113.162	1.905	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
115.593	1.90799999999999	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
118.025	1.90700000000001	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
120.454	1.90599999999998	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
122.858	2.00899999999999	5	4	0	NaN	NULL
125.393	2.00900000000001	5	4	0	NaN	NULL
127.948	1.904	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
130.377	1.904	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
132.786	2.00999999999999	5	4	5	28	TARGET
135.344	1.904	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
137.774	1.90600000000001	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
140.2	1.905	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
142.63	1.90600000000001	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
145.037	2.00999999999999	5	4	5	28	TARGET
147.576	2.00900000000001	5	4	0	NaN	NULL
150.133	1.90400000000002	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
152.564	1.90600000000001	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
154.994	1.90200000000002	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
157.428	1.90600000000001	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
159.839	2.00900000000001	5	4	0	NaN	NULL
162.375	2.00999999999999	5	4	5	28	TARGET
164.918	1.89999999999998	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
167.352	1.90699999999998	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
169.783	1.904	5	4	3	NaN	M017_happy_antimcars0001-0057_half.avi
172.214	1.904	5	4	2	NaN	M017_happy_antim_anticars0001-0057_half.avi
174.626	2.00999999999999	5	4	5	28	TARGET
177.189	1.90800000000002	5	4	4	NaN	M017_happy_cars0001-0057_half.avi
179.601	2.00900000000001	5	4	0	NaN	NULL
182.156	1.90099999999998	5	4	1	NaN	M017_happy_anticars0001-0057_half.avi
184.587	1.90099999999998	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
186.999	2.00900000000001	1	3	5	28	TARGET
189.56	1.90300000000002	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
191.992	1.90299999999999	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
194.405	2.00900000000001	1	3	0	NaN	NULL
196.965	1.904	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
199.4	1.90400000000002	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
201.813	2.00999999999999	1	3	5	28	TARGET
204.375	1.90400000000002	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
206.789	2.00899999999999	1	3	0	NaN	NULL
209.354	1.90899999999999	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
211.786	1.90000000000001	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
214.217	1.90099999999998	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
216.631	2.00900000000001	1	3	0	NaN	NULL
219.172	2.01000000000002	1	3	5	28	TARGET
221.733	1.904	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
224.169	1.905	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
226.603	1.90299999999999	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
229.039	1.905	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
231.472	1.89999999999998	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
233.902	1.90000000000001	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
236.334	1.898	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
238.749	2.00799999999998	1	3	5	28	TARGET
241.29	2.00799999999998	1	3	0	NaN	NULL
243.831	2.00900000000001	1	3	0	NaN	NULL
246.39	1.89999999999998	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
248.821	1.90199999999999	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
251.259	1.90300000000002	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
253.696	1.90300000000002	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
256.112	2.00999999999999	1	3	5	28	TARGET
258.657	2.01000000000005	1	3	5	28	TARGET
261.224	1.90499999999997	1	3	2	NaN	F024_fear_antim_anticars0001-0057_half.avi
263.66	1.90100000000001	1	3	1	NaN	F024_fear_anticars0001-0057_half.avi
266.077	2.00900000000001	1	3	0	NaN	NULL
268.64	1.90100000000001	1	3	3	NaN	F024_fear_antimcars0001-0057_half.avi
271.073	1.89800000000002	1	3	4	NaN	F024_fear_cars0001-0057_half.avi
273.501	1.89499999999998	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
275.915	2.00899999999996	6	1	5	28	TARGET
278.479	1.90300000000002	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
280.914	1.90100000000001	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
283.331	2.00900000000001	6	1	0	NaN	NULL
285.891	1.899	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
288.325	1.899	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
290.741	2.00900000000001	6	1	5	28	TARGET
293.299	1.89600000000002	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
295.718	2.00899999999996	6	1	0	NaN	NULL
298.276	1.89500000000004	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
300.71	1.89699999999999	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
303.145	1.899	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
305.562	2.00900000000001	6	1	0	NaN	NULL
308.108	2.00900000000001	6	1	5	28	TARGET
310.672	1.89800000000002	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
313.105	1.89999999999998	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
315.54	1.90099999999995	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
317.976	1.90299999999996	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
320.413	1.90199999999999	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
322.845	1.899	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
325.283	1.90100000000001	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
327.703	2.00899999999996	6	1	5	28	TARGET
330.25	2.00900000000001	6	1	0	NaN	NULL
332.798	2.00900000000001	6	1	0	NaN	NULL
335.362	1.899	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
337.796	1.899	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
340.236	1.90300000000002	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
342.678	1.90299999999996	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
345.098	2.00900000000001	6	1	5	28	TARGET
347.648	2.00899999999996	6	1	5	28	TARGET
350.212	1.89800000000002	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
352.648	1.89999999999998	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
355.068	2.00900000000001	6	1	0	NaN	NULL
357.631	1.90100000000001	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
360.075	1.90300000000002	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
362.513	1.899	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
364.945	1.89500000000004	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
367.363	2.00900000000001	4	5	5	28	TARGET
369.927	1.899	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
372.349	2.00900000000001	4	5	0	NaN	NULL
374.912	1.89999999999998	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
377.356	1.90300000000002	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
379.794	1.899	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
382.231	1.90099999999995	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
384.658	2.00900000000001	4	5	0	NaN	NULL
387.228	1.90200000000004	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
389.651	2.00900000000001	4	5	5	28	TARGET
392.201	2.00899999999996	4	5	5	28	TARGET
394.751	2.00900000000001	4	5	0	NaN	NULL
397.312	1.89600000000002	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
399.747	1.89600000000002	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
402.184	1.90099999999995	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
404.628	1.90199999999999	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
407.067	1.899	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
409.506	1.90100000000001	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
411.949	1.90100000000001	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
414.372	2.00900000000001	4	5	5	28	TARGET
416.936	1.89600000000002	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
419.359	2.00900000000001	4	5	0	NaN	NULL
421.908	2.00900000000001	4	5	0	NaN	NULL
424.473	1.90199999999999	4	5	1	28	M002_surprise_anticars0001-0057_half.avi
426.9	2.01000000000005	4	5	5	28	TARGET
429.471	1.899	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
431.91	1.89999999999998	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
434.355	1.90100000000001	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
436.79	1.89400000000001	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
439.231	1.89999999999998	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
441.678	1.90300000000002	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
444.102	2.00900000000001	4	5	0	NaN	NULL
446.652	2.00900000000001	4	5	5	28	TARGET
449.216	1.89800000000002	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
451.658	1.90200000000004	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
454.101	1.89699999999999	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
456.541	1.899	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
458.972	1.89699999999999	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
461.401	2.00900000000001	6	3	5	28	TARGET
463.956	2.00900000000001	6	3	0	NaN	NULL
466.509	2.00900000000001	6	3	0	NaN	NULL
469.076	1.89500000000004	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
471.513	1.90000000000003	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
473.941	2.00899999999996	6	3	5	28	TARGET
476.511	1.89699999999999	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
478.952	1.90000000000003	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
481.399	1.899	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
483.825	2.00900000000001	6	3	5	28	TARGET
486.392	1.89799999999997	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
488.822	2.00799999999998	6	3	0	NaN	NULL
491.392	1.89699999999999	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
493.835	1.90100000000007	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
496.28	1.899	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
498.724	1.899	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
501.155	2.00900000000001	6	3	0	NaN	NULL
503.724	1.89699999999993	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
506.166	1.90099999999995	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
508.598	2.00900000000001	6	3	5	28	TARGET
511.152	2.00900000000001	6	3	5	28	TARGET
513.715	1.89400000000001	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
516.159	1.90099999999995	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
518.589	2.0089999999999	6	3	0	NaN	NULL
521.158	1.89800000000002	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
523.601	1.90099999999995	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
526.043	1.89700000000005	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
528.486	1.89999999999998	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
530.918	2.00900000000001	6	3	0	NaN	NULL
533.473	2.00900000000001	6	3	5	28	TARGET
536.043	1.899	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
538.489	1.89799999999991	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
