onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.27900000000001	1.375	1	0	28	'8d_dot'
8.81600000000001	1.375	1	0	28	'5h_dot'
10.342	1.375	1	0	NaN	'2s'
11.87	1.375	1	0	NaN	'4h'
13.399	1.375	1	0	28	'6f_dot'
14.923	1.375	1	0	NaN	'1d'
16.439	1.375	1	0	NaN	'7f'
17.96	1.375	1	0	NaN	'3s'
19.489	1.375	1	0	NaN	'3d'
21.015	1.375	1	0	28	'4s_dot'
22.532	1.375	1	0	NaN	'5h'
24.053	1.375	1	0	28	'2h_dot'
25.574	1.375	1	0	NaN	'1f'
27.091	1.375	1	0	28	'7s_dot'
28.615	1.375	1	0	28	'8d'
30.138	1.375	1	0	NaN	'6f'
31.667	1.375	2	0	28	'2_dot'
33.187	1.375	2	0	28	'7_dot'
34.704	1.375	2	0	NaN	'4'
36.23	1.375	2	0	28	'8_dot'
37.757	1.375	2	0	28	'5_dot'
39.275	1.375	2	0	NaN	'3'
40.798	1.375	2	0	NaN	'6'
42.317	1.375	2	0	NaN	'1'
43.823	1.387	2	1	NaN	'8'
45.339	1.381	2	1	28	'5_dot'
46.847	1.382	2	1	NaN	'1'
48.356	1.382	2	1	NaN	'2'
49.864	1.381	2	1	NaN	'6'
51.372	1.382	2	1	NaN	'3'
52.88	1.382	2	1	NaN	'4'
54.384	1.381	2	1	28	'7_dot'
55.895	1.382	2	1	NaN	'1'
57.405	1.382	2	1	NaN	'8'
58.912	1.381	2	1	28	'4_dot'
60.417	1.383	2	1	28	'6_dot'
61.927	1.381	2	1	28	'5_dot'
63.434	1.382	2	1	NaN	'3'
64.939	1.382	2	1	NaN	'7'
66.444	1.381	2	1	NaN	'2'
67.972	1.375	2	0	28	'3_dot'
69.495	1.375	2	0	NaN	'7'
71.012	1.375	2	0	NaN	'2'
72.533	1.375	2	0	NaN	'4'
74.056	1.375	2	0	NaN	'6'
75.576	1.375	2	0	28	'8_dot'
77.096	1.375	2	0	NaN	'1'
78.619	1.375	2	0	28	'5_dot'
80.129	1.381	2	1	NaN	'7'
81.638	1.382	2	1	NaN	'4'
83.145	1.382	2	1	NaN	'3'
84.651	1.381	2	1	NaN	'2'
86.156	1.382	2	1	NaN	'1'
87.665	1.381	2	1	28	'5_dot'
89.173	1.381	2	1	28	'8_dot'
90.682	1.382	2	1	28	'6_dot'
92.21	1.375	2	0	NaN	'7'
93.725	1.375	2	0	NaN	'2'
95.247	1.375	2	0	NaN	'1'
96.769	1.375	2	0	NaN	'3'
98.294	1.375	2	0	28	'6_dot'
99.81	1.375	2	0	NaN	'5'
101.331	1.375	2	0	28	'4_dot'
102.857	1.375	2	0	28	'8_dot'
104.367	1.38	1	1	28	'3s_dot'
105.874	1.38	1	1	28	'4d_dot'
107.38	1.38	1	1	28	'7s_dot'
108.886	1.379	1	1	NaN	'6d'
110.39	1.38	1	1	NaN	'2f'
111.897	1.38	1	1	NaN	'8f'
113.404	1.379	1	1	NaN	'5h'
114.909	1.379	1	1	NaN	'1h'
116.431	1.375	2	0	NaN	'4'
117.956	1.375	2	0	28	'1_dot'
119.478	1.375	2	0	NaN	'7'
120.999	1.375	2	0	NaN	'3'
122.519	1.375	2	0	NaN	'6'
124.042	1.375	2	0	NaN	'8'
125.57	1.375	2	0	28	'2_dot'
127.097	1.375	2	0	NaN	'5'
128.606	1.382	2	1	NaN	'7'
130.115	1.382	2	1	NaN	'1'
131.622	1.381	2	1	NaN	'4'
133.129	1.382	2	1	NaN	'5'
134.637	1.382	2	1	NaN	'2'
136.146	1.382	2	1	NaN	'6'
137.654	1.382	2	1	NaN	'3'
139.162	1.382	2	1	NaN	'8'
140.675	1.38	1	1	28	'3f_dot'
142.183	1.38	1	1	NaN	'7d'
143.689	1.379	1	1	28	'6h_dot'
145.193	1.38	1	1	NaN	'1f'
146.695	1.379	1	1	28	'2s_dot'
148.196	1.38	1	1	28	'8h_dot'
149.703	1.38	1	1	28	'5d_dot'
151.209	1.38	1	1	NaN	'4s'
152.719	1.38	1	1	28	'4h_dot'
154.221	1.38	1	1	NaN	'2d'
155.724	1.38	1	1	28	'6f_dot'
157.23	1.38	1	1	NaN	'5d'
158.735	1.38	1	1	NaN	'1s'
160.241	1.379	1	1	28	'8f_dot'
161.746	1.379	1	1	NaN	'7s'
163.251	1.38	1	1	NaN	'3h'
164.778	1.375	1	0	NaN	'7d'
166.298	1.375	1	0	NaN	'6f'
167.819	1.375	1	0	28	'8d_dot'
169.342	1.375	1	0	NaN	'4f'
170.869	1.375	1	0	NaN	'1h'
172.397	1.375	1	0	NaN	'3s'
173.919	1.375	1	0	28	'5h_dot'
175.438	1.375	1	0	NaN	'2s'
176.965	1.375	1	0	NaN	'5s'
178.489	1.375	1	0	NaN	'6d'
180.015	1.375	1	0	NaN	'2s'
181.536	1.375	1	0	28	'4h_dot'
183.056	1.375	1	0	NaN	'8f'
184.579	1.375	1	0	NaN	'1d'
186.111	1.375	1	0	NaN	'7h'
187.639	1.375	1	0	28	'3f_dot'
189.148	1.38	1	1	NaN	'8d'
190.654	1.38	1	1	NaN	'4h'
192.162	1.38	1	1	NaN	'3s'
193.667	1.38	1	1	NaN	'6h'
195.17	1.38	1	1	NaN	'2d'
196.675	1.38	1	1	NaN	'5f'
198.183	1.38	1	1	28	'1s_dot'
199.687	1.38	1	1	NaN	'7f'
