onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.22199999999999	1.387	2	1	28	'7'
8.73799999999998	1.382	2	1	NaN	'1'
10.25	1.381	2	1	NaN	'6'
11.757	1.38	2	1	NaN	'3'
13.259	1.381	2	1	NaN	'2'
14.767	1.38	2	1	NaN	'5'
16.276	1.382	2	1	28	'4_dot'
17.787	1.382	2	1	NaN	'8'
19.298	1.379	1	1	28	'5s_dot'
20.804	1.379	1	1	NaN	'8h'
22.311	1.379	1	1	NaN	'3h'
23.817	1.38	1	1	NaN	'4f'
25.323	1.38	1	1	28	'2d_dot'
26.832	1.379	1	1	NaN	'1d'
28.338	1.38	1	1	NaN	'6f'
29.843	1.38	1	1	NaN	'7s'
31.353	1.381	2	1	NaN	'1'
32.863	1.382	2	1	NaN	'4'
34.37	1.382	2	1	NaN	'2'
35.876	1.382	2	1	NaN	'6'
37.382	1.382	2	1	NaN	'7'
38.89	1.381	2	1	NaN	'8'
40.398	1.382	2	1	NaN	'5'
41.905	1.382	2	1	28	'3_dot'
43.419	1.378	1	1	NaN	'3h'
44.925	1.38	1	1	NaN	'5h'
46.433	1.38	1	1	28	'2s_dot'
47.939	1.38	1	1	NaN	'6d'
49.446	1.38	1	1	NaN	'8d'
50.954	1.38	1	1	NaN	'4f'
52.46	1.38	1	1	NaN	'7s'
53.966	1.38	1	1	28	'1f_dot'
55.477	1.381	2	1	28	'4_dot'
56.985	1.382	2	1	NaN	'1'
58.492	1.382	2	1	NaN	'8'
59.997	1.382	2	1	28	'6_dot'
61.506	1.382	2	1	28	'3_dot'
63.016	1.381	2	1	28	'5_dot'
64.525	1.38	2	1	NaN	'7'
66.032	1.383	2	1	NaN	'2'
67.594	1.375	1	0	28	'5f_dot'
69.125	1.375	1	0	28	'8s_dot'
70.648	1.375	1	0	NaN	'2h'
72.172	1.375	1	0	28	'4s_dot'
73.691	1.375	1	0	NaN	'3h'
75.209	1.375	1	0	NaN	'7f'
76.734	1.375	1	0	NaN	'6d'
78.268	1.375	1	0	28	'1d_dot'
79.779	1.379	1	1	28	'5s'
81.283	1.38	1	1	NaN	'6d'
82.789	1.379	1	1	NaN	'8f'
84.293	1.38	1	1	NaN	'2d'
85.796	1.38	1	1	28	'1f_dot'
87.299	1.38	1	1	NaN	'3s'
88.805	1.38	1	1	28	'4h_dot'
90.31	1.38	1	1	NaN	'7h'
91.832	1.375	2	0	28	'4_dot'
93.355	1.375	2	0	28	'3_dot'
94.879	1.375	2	0	28	'6'
96.399	1.375	2	0	NaN	'8'
97.92	1.375	2	0	NaN	'7'
99.444	1.375	2	0	NaN	'2'
100.974	1.375	2	0	NaN	'5'
102.503	1.375	2	0	28	'1_dot'
104.011	1.381	2	1	28	'6_dot'
105.52	1.382	2	1	NaN	'4'
107.029	1.382	2	1	NaN	'1'
108.537	1.382	2	1	28	'2_dot'
110.044	1.381	2	1	NaN	'7'
111.553	1.381	2	1	NaN	'8'
113.063	1.38	2	1	28	'3_dot'
114.57	1.382	2	1	NaN	'5'
116.101	1.375	2	0	28	'4_dot'
117.627	1.375	2	0	NaN	'5'
119.156	1.375	2	0	28	'8_dot'
120.683	1.375	2	0	NaN	'2'
122.209	1.375	2	0	NaN	'7'
123.731	1.375	2	0	28	'1_dot'
125.252	1.375	2	0	NaN	'3'
126.777	1.375	2	0	NaN	'6'
128.306	1.375	1	0	NaN	'7s'
129.834	1.375	1	0	28	'5h_dot'
131.367	1.375	1	0	28	'1s_dot'
132.894	1.375	1	0	NaN	'3h'
134.415	1.375	1	0	NaN	'4d'
135.933	1.375	1	0	NaN	'6f'
137.463	1.375	1	0	28	'2d_dot'
138.986	1.375	1	0	28	'8f_dot'
140.497	1.379	1	1	NaN	'6s'
142.004	1.379	1	1	28	'5f_dot'
143.509	1.379	1	1	28	'4h_dot'
145.015	1.38	1	1	NaN	'8f'
146.519	1.379	1	1	NaN	'1d'
148.02	1.379	1	1	NaN	'3d'
149.528	1.379	1	1	28	'2h_dot'
151.033	1.38	1	1	NaN	'7s'
152.554	1.376	2	0	NaN	'1'
154.075	1.375	2	0	NaN	'8'
155.6	1.375	2	0	NaN	'4'
157.117	1.375	2	0	NaN	'2'
158.639	1.375	2	0	28	'7_dot'
160.163	1.375	2	0	NaN	'6'
161.681	1.375	2	0	NaN	'5'
163.201	1.375	2	0	28	'3_dot'
164.726	1.375	1	0	28	'7s_dot'
166.251	1.375	1	0	NaN	'3h'
167.769	1.375	1	0	NaN	'4s'
169.29	1.375	1	0	28	'2d_dot'
170.812	1.375	1	0	NaN	'5d'
172.331	1.375	1	0	28	'8f_dot'
173.862	1.375	1	0	28	'6h_dot'
175.379	1.375	1	0	28	'1f'
176.905	1.375	1	0	NaN	'1d'
178.428	1.375	1	0	NaN	'2d'
179.946	1.375	1	0	28	'8f_dot'
181.466	1.375	1	0	NaN	'4s'
182.992	1.375	1	0	28	'7h_dot'
184.508	1.375	1	0	NaN	'3f'
186.029	1.375	1	0	28	'6h_dot'
187.551	1.375	1	0	NaN	'5s'
189.074	1.375	2	0	28	'1_dot'
190.592	1.375	2	0	28	'3_dot'
192.112	1.375	2	0	NaN	'4'
193.627	1.375	2	0	NaN	'2'
195.148	1.375	2	0	28	'7_dot'
196.669	1.375	2	0	NaN	'6'
198.187	1.375	2	0	28	'5_dot'
199.707	1.375	2	0	28	'8_dot'
