onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.24	1.387	2	1	NaN	'4'
8.773	1.382	2	1	NaN	'6'
10.289	1.381	2	1	28	'2_dot'
11.807	1.381	2	1	28	'7_dot'
13.317	1.382	2	1	28	'3_dot'
14.829	1.382	2	1	NaN	'8'
16.34	1.382	2	1	NaN	'5'
17.847	1.382	2	1	28	'1_dot'
19.488	1.375	1	0	28	'4s_dot'
21.022	1.375	1	0	28	'3f_dot'
22.556	1.375	1	0	NaN	'8s'
24.085	1.375	1	0	NaN	'1d'
25.611	1.375	1	0	NaN	'5h'
27.136	1.375	1	0	NaN	'2f'
28.665	1.375	1	0	NaN	'6d'
30.196	1.375	1	0	28	'7h_dot'
31.708	1.382	2	1	NaN	'7'
33.218	1.381	2	1	28	'6_dot'
34.728	1.381	2	1	NaN	'3'
36.236	1.382	2	1	28	'8_dot'
37.745	1.382	2	1	NaN	'5'
39.255	1.381	2	1	NaN	'4'
40.761	1.381	2	1	28	'1_dot'
42.27	1.382	2	1	NaN	'2'
43.78	1.382	2	1	NaN	'8'
45.288	1.382	2	1	NaN	'2'
46.795	1.381	2	1	NaN	'3'
48.305	1.38	2	1	NaN	'1'
49.812	1.381	2	1	NaN	'6'
51.32	1.382	2	1	28	'5_dot'
52.83	1.382	2	1	NaN	'4'
54.339	1.382	2	1	NaN	'7'
55.85	1.38	1	1	28	'6s_dot'
57.354	1.379	1	1	NaN	'3d'
58.861	1.38	1	1	NaN	'7h'
60.368	1.38	1	1	28	'8s_dot'
61.876	1.38	1	1	NaN	'5h'
63.383	1.38	1	1	NaN	'1f'
64.89	1.379	1	1	28	'2d_dot'
66.398	1.38	1	1	28	'4f_dot'
67.907	1.38	2	1	28	'5_dot'
69.412	1.38	2	1	NaN	'2'
70.92	1.382	2	1	28	'1_dot'
72.427	1.381	2	1	NaN	'7'
73.934	1.382	2	1	28	'6_dot'
75.44	1.381	2	1	NaN	'8'
76.949	1.381	2	1	NaN	'3'
78.457	1.381	2	1	NaN	'4'
79.985	1.375	2	0	NaN	'7'
81.512	1.375	2	0	28	'3_dot'
83.041	1.375	2	0	NaN	'1'
84.568	1.375	2	0	28	'8_dot'
86.094	1.375	2	0	28	'5_dot'
87.619	1.375	2	0	NaN	'4'
89.149	1.375	2	0	28	'2_dot'
90.677	1.375	2	0	NaN	'6'
92.184	1.379	1	1	NaN	'6d'
93.689	1.379	1	1	28	'1f_dot'
95.195	1.379	1	1	28	'5h_dot'
96.703	1.379	1	1	NaN	'3f'
98.211	1.38	1	1	28	'7s_dot'
99.715	1.38	1	1	NaN	'2d'
101.22	1.379	1	1	NaN	'8h'
102.726	1.379	1	1	NaN	'4s'
104.251	1.375	2	0	NaN	'3'
105.77	1.375	2	0	NaN	'7'
107.295	1.375	2	0	NaN	'1'
108.822	1.375	2	0	NaN	'8'
110.339	1.375	2	0	NaN	'4'
111.86	1.375	2	0	NaN	'5'
113.382	1.375	2	0	NaN	'6'
114.902	1.375	2	0	28	'2_dot'
116.427	1.375	1	0	NaN	'6f'
117.952	1.375	1	0	NaN	'1h'
119.475	1.375	1	0	NaN	'4f'
121.006	1.375	1	0	28	'3s_dot'
122.534	1.375	1	0	NaN	'8h'
124.066	1.375	1	0	28	'7s_dot'
125.594	1.375	1	0	NaN	'2d'
127.115	1.375	1	0	NaN	'5d'
128.643	1.375	1	0	28	'5s_dot'
130.161	1.375	1	0	NaN	'2f'
131.687	1.375	1	0	28	'6s_dot'
133.215	1.375	1	0	NaN	'4d'
134.733	1.375	1	0	NaN	'8h'
136.253	1.375	1	0	NaN	'7d'
137.777	1.375	1	0	NaN	'1f'
139.305	1.375	1	0	NaN	'3h'
140.83	1.375	2	0	28	'8_dot'
142.347	1.375	2	0	NaN	'1'
143.869	1.375	2	0	NaN	'3'
145.394	1.375	2	0	NaN	'7'
146.923	1.375	2	0	NaN	'2'
148.456	1.375	2	0	28	'4_dot'
149.975	1.375	2	0	NaN	'5'
151.495	1.375	2	0	NaN	'6'
153.001	1.38	1	1	NaN	'8f'
154.508	1.38	1	1	NaN	'3f'
156.015	1.379	1	1	28	'6h_dot'
157.518	1.38	1	1	NaN	'7s'
159.021	1.379	1	1	NaN	'5d'
160.526	1.38	1	1	NaN	'1s'
162.032	1.38	1	1	NaN	'2d'
163.54	1.38	1	1	NaN	'4h'
165.07	1.375	2	0	NaN	'3'
166.587	1.375	2	0	NaN	'5'
168.112	1.375	2	0	28	'7_dot'
169.635	1.375	2	0	NaN	'4'
171.158	1.375	2	0	28	'2_dot'
172.676	1.375	2	0	NaN	'8'
174.204	1.375	2	0	28	'1_dot'
175.726	1.375	2	0	NaN	'6'
177.257	1.375	1	0	NaN	'4s'
178.784	1.375	1	0	NaN	'5f'
180.302	1.375	1	0	NaN	'8h'
181.828	1.375	1	0	28	'6d_dot'
183.353	1.375	1	0	28	'3d_dot'
184.879	1.375	1	0	NaN	'7f'
186.403	1.375	1	0	NaN	'1s'
187.934	1.375	1	0	28	'2h_dot'
189.443	1.38	1	1	NaN	'8d'
190.948	1.379	1	1	NaN	'6f'
192.453	1.38	1	1	NaN	'4s'
193.96	1.378	1	1	28	'5s_dot'
195.465	1.378	1	1	28	'1d_dot'
196.97	1.38	1	1	28	'7h_dot'
198.474	1.38	1	1	NaN	'3h'
199.98	1.38	1	1	NaN	'2f'
