onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.214	1.896	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
9.647	1.908	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
12.049	2.01	4	1	5	28	TARGET
14.607	1.912	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
17.035	1.911	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
19.434	2.01000000000001	4	1	0	NaN	NULL
21.962	2.009	4	1	0	NaN	NULL
24.515	1.91	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
26.943	1.91	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
29.369	1.909	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
31.795	1.907	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
34.194	2.00899999999999	4	1	5	28	TARGET
36.722	2.01	4	1	5	28	TARGET
39.275	1.906	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
41.699	1.906	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
44.101	2.01	4	1	0	NaN	NULL
46.653	1.905	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
49.069	1.90200000000001	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
51.494	1.907	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
53.923	1.91	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
56.327	2.009	4	1	0	NaN	NULL
58.856	2.00999999999999	4	1	5	28	TARGET
61.411	1.90700000000001	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
63.837	1.90600000000001	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
66.263	1.90600000000001	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
68.692	1.90900000000001	4	1	3	NaN	M002_angry_antimcars0001-0057_half.avi
71.097	2.00999999999999	4	1	5	28	TARGET
73.629	2.01000000000001	4	1	0	NaN	NULL
76.184	1.90700000000001	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
78.609	1.904	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
81.038	1.907	4	1	1	NaN	M002_angry_anticars0001-0057_half.avi
83.461	1.902	4	1	4	NaN	M002_angry_cars0001-0057_half.avi
85.868	2.009	4	1	0	NaN	NULL
88.423	1.907	4	1	2	NaN	M002_angry_antim_anticars0001-0057_half.avi
