onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.22	1.901	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
9.645	1.9	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
12.04	2.009	6	2	0	NaN	NULL
14.594	1.912	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
16.996	2.009	6	2	5	28	TARGET
19.55	1.90799999999999	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
21.975	1.908	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
24.397	1.904	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
26.824	1.91	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
29.225	2.01	6	2	5	28	TARGET
31.778	1.90499999999999	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
34.177	2.01	6	2	0	NaN	NULL
36.706	2.009	6	2	0	NaN	NULL
39.234	2.01	6	2	5	28	TARGET
41.789	1.908	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
44.217	1.908	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
46.642	1.907	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
49.069	1.908	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
51.497	1.90900000000001	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
53.92	1.90299999999999	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
56.347	1.907	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
58.749	2.009	6	2	0	NaN	NULL
61.305	1.90900000000001	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
63.709	2.00999999999999	6	2	5	28	TARGET
66.241	2.01000000000001	6	2	5	28	TARGET
68.797	1.908	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
71.199	2.009	6	2	0	NaN	NULL
73.75	1.904	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
76.181	1.90899999999999	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
78.605	1.905	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
81.031	1.905	6	2	1	NaN	M030_disgust_anticars0001-0057_half.avi
83.46	1.907	6	2	2	NaN	M030_disgust_antim_anticars0001-0057_half.avi
85.889	1.907	6	2	3	NaN	M030_disgust_antimcars0001-0057_half.avi
88.295	2.01000000000001	6	2	5	28	TARGET
90.829	2.009	6	2	0	NaN	NULL
93.379	1.89999999999999	6	2	4	NaN	M030_disgust_cars0001-0057_half.avi
95.804	1.89999999999999	3	1	2	NaN	F036_angry_antim_anticars0001-0057_half.avi
98.209	2.00999999999999	3	1	5	28	TARGET
100.769	1.90900000000001	3	1	4	NaN	F036_angry_cars0001-0057_half.avi
103.2	1.908	3	1	3	NaN	F036_angry_antimcars0001-0057_half.avi
105.607	2.009	3	1	0	NaN	NULL
108.16	1.90299999999999	3	1	1	NaN	F036_angry_anticars0001-0057_half.avi
110.592	1.90700000000001	3	1	1	NaN	F036_angry_anticars0001-0057_half.avi
