onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.206	2.01	6	1	5	NaN	TARGET
9.764	1.905	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
12.196	1.911	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
14.623	1.909	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
17.024	2.009	6	1	0	NaN	NULL
19.574	1.908	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
22.001	1.90900000000001	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
24.425	1.907	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
26.825	2.01000000000001	6	1	5	28	TARGET
29.357	2.009	6	1	0	NaN	NULL
31.908	1.90799999999999	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
34.335	1.908	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
36.761	1.908	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
39.163	2.01	6	1	0	NaN	NULL
41.716	1.908	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
44.14	1.905	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
46.543	2.01000000000001	6	1	5	28	TARGET
49.1	1.911	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
51.523	1.90400000000001	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
53.926	2.01000000000001	6	1	5	28	TARGET
56.48	1.907	6	1	2	NaN	M030_angry_antim_anticars0001-0057_half.avi
58.907	1.90700000000001	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
61.335	1.907	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
63.738	2.01000000000001	6	1	0	NaN	NULL
66.269	2.01000000000001	6	1	0	NaN	NULL
68.8	2.009	6	1	5	28	TARGET
71.355	1.908	6	1	1	NaN	M030_angry_anticars0001-0057_half.avi
73.781	1.905	6	1	2	28	M030_angry_antim_anticars0001-0057_half.avi
76.209	1.905	6	1	3	NaN	M030_angry_antimcars0001-0057_half.avi
78.638	1.908	6	1	4	NaN	M030_angry_cars0001-0057_half.avi
