onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.234	1.386	2	1	NaN	'7'
8.75	1.382	2	1	NaN	'1'
10.26	1.382	2	1	NaN	'6'
11.77	1.382	2	1	NaN	'3'
13.28	1.38	2	1	NaN	'2'
14.787	1.381	2	1	NaN	'5'
16.296	1.381	2	1	28	'4_dot'
17.808	1.382	2	1	NaN	'8'
19.316	1.38	1	1	28	'5s_dot'
20.825	1.379	1	1	NaN	'8h'
22.333	1.38	1	1	NaN	'3h'
23.839	1.38	1	1	NaN	'4f'
25.35	1.379	1	1	28	'2d_dot'
26.859	1.379	1	1	NaN	'1d'
28.365	1.379	1	1	NaN	'6f'
29.868	1.38	1	1	NaN	'7s'
31.374	1.382	2	1	NaN	'1'
32.883	1.382	2	1	NaN	'4'
34.391	1.382	2	1	NaN	'2'
35.895	1.382	2	1	NaN	'6'
37.4	1.381	2	1	NaN	'7'
38.903	1.381	2	1	NaN	'8'
40.41	1.382	2	1	NaN	'5'
41.913	1.381	2	1	28	'3_dot'
43.421	1.378	1	1	NaN	'3h'
44.923	1.379	1	1	NaN	'5h'
46.426	1.38	1	1	28	'2s_dot'
47.927	1.378	1	1	NaN	'6d'
49.433	1.379	1	1	NaN	'8d'
50.935	1.379	1	1	NaN	'4f'
52.44	1.379	1	1	NaN	'7s'
53.942	1.38	1	1	28	'1f_dot'
55.452	1.382	2	1	28	'4_dot'
56.955	1.382	2	1	NaN	'1'
58.464	1.382	2	1	NaN	'8'
59.973	1.381	2	1	28	'6_dot'
61.48	1.382	2	1	28	'3_dot'
62.985	1.381	2	1	28	'5_dot'
64.49	1.381	2	1	NaN	'7'
66	1.381	2	1	NaN	'2'
67.552	1.375	1	0	28	'5f_dot'
69.08	1.375	1	0	28	'8s_dot'
70.605	1.375	1	0	NaN	'2h'
72.132	1.375	1	0	28	'4s_dot'
73.657	1.375	1	0	NaN	'3h'
75.179	1.375	1	0	NaN	'7f'
76.697	1.375	1	0	NaN	'6d'
78.228	1.375	1	0	28	'1d_dot'
79.734	1.379	1	1	NaN	'5s'
81.241	1.38	1	1	NaN	'6d'
82.747	1.379	1	1	NaN	'8f'
84.253	1.379	1	1	NaN	'2d'
85.758	1.378	1	1	28	'1f_dot'
87.259	1.38	1	1	NaN	'3s'
88.766	1.38	1	1	28	'4h_dot'
90.274	1.38	1	1	NaN	'7h'
91.797	1.375	2	0	28	'4_dot'
93.318	1.375	2	0	28	'3_dot'
94.842	1.375	2	0	NaN	'6'
96.368	1.375	2	0	NaN	'8'
97.889	1.375	2	0	NaN	'7'
99.408	1.375	2	0	NaN	'2'
100.932	1.375	2	0	NaN	'5'
102.459	1.375	2	0	28	'1_dot'
103.969	1.382	2	1	28	'6_dot'
105.477	1.382	2	1	NaN	'4'
106.986	1.383	2	1	NaN	'1'
108.495	1.381	2	1	28	'2_dot'
109.999	1.381	2	1	NaN	'7'
111.504	1.381	2	1	NaN	'8'
113.012	1.381	2	1	28	'3_dot'
114.519	1.382	2	1	NaN	'5'
116.05	1.375	2	0	28	'4_dot'
117.566	1.375	2	0	NaN	'5'
119.089	1.375	2	0	28	'8_dot'
120.609	1.375	2	0	NaN	'2'
122.134	1.375	2	0	NaN	'7'
123.652	1.375	2	0	28	'1_dot'
125.173	1.375	2	0	NaN	'3'
126.698	1.375	2	0	NaN	'6'
128.216	1.375	1	0	NaN	'7s'
129.737	1.375	1	0	28	'5h_dot'
131.264	1.375	1	0	28	'1s_dot'
132.789	1.375	1	0	NaN	'3h'
134.306	1.375	1	0	NaN	'4d'
135.827	1.375	1	0	NaN	'6f'
137.354	1.375	1	0	28	'2d_dot'
138.885	1.375	1	0	28	'8f_dot'
140.395	1.378	1	1	NaN	'6s'
141.901	1.38	1	1	28	'5f_dot'
143.408	1.38	1	1	28	'4h_dot'
144.912	1.38	1	1	NaN	'8f'
146.417	1.38	1	1	NaN	'1d'
147.919	1.38	1	1	NaN	'3d'
149.426	1.38	1	1	28	'2h_dot'
150.932	1.379	1	1	NaN	'7s'
152.453	1.376	2	0	NaN	'1'
153.974	1.375	2	0	NaN	'8'
155.497	1.375	2	0	NaN	'4'
157.012	1.375	2	0	NaN	'2'
158.535	1.375	2	0	28	'7_dot'
160.057	1.375	2	0	NaN	'6'
161.574	1.375	2	0	NaN	'5'
163.097	1.375	2	0	28	'3_dot'
164.621	1.375	1	0	28	'7s_dot'
166.138	1.375	1	0	NaN	'3h'
167.658	1.375	1	0	NaN	'4s'
169.183	1.375	1	0	28	'2d_dot'
170.709	1.375	1	0	NaN	'5d'
172.228	1.375	1	0	28	'8f_dot'
173.756	1.375	1	0	28	'6h_dot'
175.279	1.375	1	0	NaN	'1f'
176.806	1.375	1	0	NaN	'1d'
178.333	1.375	1	0	NaN	'2d'
179.862	1.375	1	0	28	'8f_dot'
181.388	1.375	1	0	NaN	'4s'
182.909	1.375	1	0	28	'7h_dot'
184.428	1.375	1	0	NaN	'3f'
185.952	1.375	1	0	28	'6h_dot'
187.479	1.375	1	0	NaN	'5s'
189.01	1.375	2	0	28	'1_dot'
190.529	1.375	2	0	28	'3_dot'
192.048	1.375	2	0	NaN	'4'
193.569	1.375	2	0	NaN	'2'
195.088	1.375	2	0	28	'7_dot'
196.607	1.375	2	0	NaN	'6'
198.132	1.375	2	0	28	'5_dot'
199.652	1.375	2	0	28	'8_dot'
