onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.21299999999999	1.89399999999999	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
9.63799999999999	1.902	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
12.04	2.009	2	4	0	NaN	NULL
14.593	1.911	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
16.995	2.009	2	4	5	28	TARGET
19.55	1.911	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
21.976	1.90899999999999	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
24.402	1.90899999999999	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
26.831	1.91	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
29.231	2.00999999999999	2	4	5	28	TARGET
31.788	1.911	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
34.191	2.00900000000001	2	4	0	NaN	NULL
36.719	2.00899999999999	2	4	0	NaN	NULL
39.247	2.00999999999999	2	4	5	28	TARGET
41.805	1.911	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
44.235	1.91	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
46.665	1.91	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
49.092	1.90899999999999	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
51.501	1.89700000000002	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
53.93	1.91	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
56.357	1.90700000000001	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
58.761	2.00899999999999	2	4	0	NaN	NULL
61.317	1.91	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
63.721	2.01000000000002	2	4	5	28	TARGET
66.254	2.00999999999999	2	4	5	28	TARGET
68.81	1.90700000000001	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
71.215	2.00900000000001	2	4	0	NaN	NULL
73.77	1.91	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
76.196	1.90600000000001	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
78.623	1.90699999999998	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
81.051	1.90600000000001	2	4	3	NaN	F028_happy_antimcars0001-0057_half.avi
83.479	1.90699999999998	2	4	2	NaN	F028_happy_antim_anticars0001-0057_half.avi
85.911	1.90899999999999	2	4	1	NaN	F028_happy_anticars0001-0057_half.avi
88.316	2.01000000000002	2	4	5	28	TARGET
90.851	2.01000000000002	2	4	0	NaN	NULL
93.411	1.90899999999999	2	4	4	NaN	F028_happy_cars0001-0057_half.avi
95.819	2.00899999999999	1	5	5	28	TARGET
98.375	1.90700000000001	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
