onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.259	1.375	1	0	NaN	'4h'
8.782	1.375	1	0	NaN	'2h'
10.304	1.375	1	0	NaN	'7d'
11.827	1.375	1	0	NaN	'5s'
13.352	1.375	1	0	NaN	'1d'
14.87	1.375	1	0	NaN	'8f'
16.391	1.375	1	0	NaN	'3s'
17.915	1.375	1	0	NaN	'6f'
19.436	1.375	2	0	NaN	'6'
20.961	1.375	2	0	28	'7_dot'
22.483	1.375	2	0	NaN	'5'
24.007	1.375	2	0	NaN	'3'
25.537	1.375	2	0	28	'8_dot'
27.064	1.375	2	0	NaN	'2'
28.583	1.375	2	0	28	'1_dot'
30.104	1.375	2	0	28	'4_dot'
31.609	1.385	1	1	28	'6d'
33.121	1.379	1	1	NaN	'4h'
34.626	1.38	1	1	NaN	'1f'
36.13	1.38	1	1	NaN	'8h'
37.631	1.38	1	1	NaN	'7s'
39.134	1.378	1	1	NaN	'2f'
40.64	1.38	1	1	28	'3s_dot'
42.147	1.379	1	1	28	'5d_dot'
43.679	1.375	1	0	NaN	'6s'
45.196	1.375	1	0	NaN	'5d'
46.715	1.375	1	0	NaN	'4d'
48.231	1.375	1	0	NaN	'2s'
49.751	1.375	1	0	NaN	'3h'
51.274	1.375	1	0	28	'8f_dot'
52.796	1.375	1	0	28	'7f_dot'
54.315	1.375	1	0	NaN	'1h'
55.836	1.375	2	0	NaN	'3'
57.361	1.375	2	0	NaN	'6'
58.882	1.375	2	0	NaN	'2'
60.405	1.375	2	0	NaN	'1'
61.927	1.375	2	0	28	'7_dot'
63.456	1.375	2	0	NaN	'8'
64.984	1.375	2	0	NaN	'4'
66.508	1.375	2	0	28	'5_dot'
68.03	1.375	2	0	28	'6_dot'
69.555	1.375	2	0	NaN	'7'
71.079	1.375	2	0	NaN	'4'
72.605	1.375	2	0	NaN	'8'
74.124	1.375	2	0	NaN	'3'
75.645	1.375	2	0	NaN	'5'
77.168	1.375	2	0	NaN	'2'
78.693	1.375	2	0	NaN	'1'
80.227	1.375	2	0	28	'6_dot'
81.756	1.375	2	0	NaN	'5'
83.284	1.375	2	0	NaN	'2'
84.814	1.375	2	0	NaN	'3'
86.335	1.375	2	0	NaN	'8'
87.857	1.375	2	0	28	'7_dot'
89.378	1.375	2	0	NaN	'1'
90.906	1.375	2	0	NaN	'4'
92.415	1.38	1	1	28	'2d_dot'
93.921	1.38	1	1	28	'3s_dot'
95.425	1.379	1	1	NaN	'4f'
96.93	1.38	1	1	NaN	'5h'
98.434	1.38	1	1	NaN	'7s'
99.937	1.38	1	1	NaN	'1f'
101.441	1.38	1	1	28	'8d_dot'
102.948	1.38	1	1	28	'6h_dot'
104.474	1.375	1	0	NaN	'4d'
105.996	1.375	1	0	NaN	'1h'
107.52	1.375	1	0	28	'7f_dot'
109.039	1.375	1	0	NaN	'6f'
110.56	1.375	1	0	NaN	'5s'
112.084	1.375	1	0	NaN	'3h'
113.603	1.376	1	0	NaN	'8d'
115.128	1.375	1	0	28	'2s_dot'
116.636	1.382	2	1	NaN	'7'
118.143	1.382	2	1	NaN	'6'
119.65	1.382	2	1	NaN	'4'
121.154	1.381	2	1	28	'8_dot'
122.661	1.382	2	1	NaN	'3'
124.17	1.382	2	1	NaN	'1'
125.677	1.382	2	1	NaN	'5'
127.181	1.382	2	1	NaN	'2'
128.687	1.381	2	1	28	'3_dot'
130.194	1.382	2	1	NaN	'8'
131.701	1.382	2	1	NaN	'6'
133.206	1.381	2	1	NaN	'2'
134.712	1.382	2	1	28	'7_dot'
136.218	1.381	2	1	NaN	'4'
137.728	1.38	2	1	28	'5_dot'
139.235	1.381	2	1	NaN	'1'
140.741	1.382	2	1	NaN	'2'
142.244	1.382	2	1	28	'1_dot'
143.75	1.382	2	1	NaN	'3'
145.258	1.381	2	1	28	'8_dot'
146.763	1.382	2	1	NaN	'4'
148.271	1.381	2	1	28	'7_dot'
149.776	1.381	2	1	NaN	'6'
151.283	1.382	2	1	28	'5_dot'
152.792	1.38	1	1	28	'5h_dot'
154.296	1.38	1	1	NaN	'4d'
155.799	1.38	1	1	NaN	'8f'
157.304	1.38	1	1	NaN	'7d'
158.807	1.38	1	1	NaN	'2s'
160.314	1.38	1	1	NaN	'1f'
161.819	1.38	1	1	28	'3s_dot'
163.325	1.378	1	1	NaN	'6h'
164.83	1.378	1	1	NaN	'3d'
166.331	1.38	1	1	NaN	'8f'
167.836	1.38	1	1	28	'5s_dot'
169.34	1.379	1	1	NaN	'6h'
170.847	1.38	1	1	NaN	'1d'
172.353	1.38	1	1	28	'4s_dot'
173.858	1.38	1	1	28	'7f_dot'
175.362	1.379	1	1	NaN	'2h'
176.87	1.382	2	1	NaN	'3'
178.377	1.382	2	1	NaN	'4'
179.885	1.382	2	1	NaN	'5'
181.392	1.382	2	1	NaN	'7'
182.899	1.382	2	1	NaN	'2'
184.406	1.382	2	1	NaN	'1'
185.914	1.381	2	1	NaN	'6'
187.42	1.38	2	1	28	'8_dot'
188.947	1.375	1	0	28	'6f_dot'
190.463	1.375	1	0	NaN	'1h'
191.982	1.375	1	0	NaN	'7s'
193.504	1.375	1	0	NaN	'8d'
195.023	1.375	1	0	NaN	'4h'
196.543	1.375	1	0	28	'3f_dot'
198.067	1.375	1	0	28	'2d_dot'
199.593	1.375	1	0	NaN	'5s'
