onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.222	1.903	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
9.655	1.901	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
12.082	1.911	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
14.483	2.011	5	1	0	NaN	NULL
17.012	2.012	5	1	5	28	TARGET
19.573	1.912	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
22.001	1.91	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
24.408	1.897	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
26.831	1.906	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
29.233	2.01	5	1	5	28	TARGET
31.764	2.009	5	1	0	NaN	NULL
34.313	1.904	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
36.74	1.908	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
39.142	2.01000000000001	5	1	5	28	TARGET
41.695	1.906	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
44.125	1.909	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
46.553	1.905	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
48.953	2.009	5	1	0	NaN	NULL
51.482	2.009	5	1	0	NaN	NULL
54.035	1.907	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
56.463	1.90899999999999	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
58.891	1.907	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
61.32	1.90700000000001	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
63.723	2.01000000000001	5	1	5	28	TARGET
66.257	2.01000000000001	5	1	5	28	TARGET
68.815	1.90900000000001	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
71.245	1.90899999999999	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
73.672	1.90700000000001	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
76.076	2.01000000000001	5	1	0	NaN	NULL
78.632	1.907	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
