onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.218	1.901	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
9.652	1.908	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
12.053	2.01	2	3	0	NaN	NULL
14.606	1.91	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
17.006	2.009	2	3	5	28	TARGET
19.556	1.90499999999999	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
21.979	1.906	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
24.402	1.90600000000001	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
26.829	1.911	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
29.23	2.01000000000001	2	3	5	28	TARGET
31.786	1.91	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
34.187	2.01000000000001	2	3	0	NaN	NULL
36.716	2.009	2	3	0	NaN	NULL
39.244	2.01	2	3	5	28	TARGET
41.799	1.91099999999999	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
44.226	1.907	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
46.65	1.905	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
49.077	1.90900000000001	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
51.503	1.907	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
53.93	1.90599999999999	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
56.354	1.905	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
58.757	2.009	2	3	0	NaN	NULL
61.309	1.905	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
63.71	2.01000000000001	2	3	5	28	TARGET
66.241	2.00999999999999	2	3	5	28	TARGET
68.794	1.905	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
71.2	2.009	2	3	0	NaN	NULL
73.755	1.90900000000001	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
76.184	1.908	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
78.611	1.90599999999999	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
81.043	1.911	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
83.472	1.90599999999999	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
85.899	1.90600000000001	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
88.305	2.01000000000001	2	3	5	28	TARGET
90.838	2.01000000000001	2	3	0	NaN	NULL
93.397	1.91	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
95.821	1.898	2	1	1	NaN	F028_angry_anticars0001-0057_half.avi
98.248	1.904	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
100.655	2.009	2	1	0	NaN	NULL
103.212	1.908	2	1	3	NaN	F028_angry_antimcars0001-0057_half.avi
105.619	2.009	2	1	5	28	TARGET
108.175	1.905	2	1	2	NaN	F028_angry_antim_anticars0001-0057_half.avi
110.602	1.90400000000001	2	1	2	NaN	F028_angry_antim_anticars0001-0057_half.avi
113.034	1.90700000000001	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
115.464	1.90599999999998	2	1	1	NaN	F028_angry_anticars0001-0057_half.avi
117.871	2.01000000000002	2	1	5	28	TARGET
120.428	1.90599999999998	2	1	3	NaN	F028_angry_antimcars0001-0057_half.avi
122.837	2.00900000000001	2	1	0	NaN	NULL
125.372	2.00900000000001	2	1	0	NaN	NULL
127.907	2.00900000000001	2	1	5	28	TARGET
130.467	1.905	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
132.898	1.905	2	1	2	NaN	F028_angry_antim_anticars0001-0057_half.avi
135.331	1.90699999999998	2	1	1	NaN	F028_angry_anticars0001-0057_half.avi
137.763	1.90600000000001	2	1	3	NaN	F028_angry_antimcars0001-0057_half.avi
140.195	1.904	2	1	3	NaN	F028_angry_antimcars0001-0057_half.avi
142.619	1.899	2	1	1	NaN	F028_angry_anticars0001-0057_half.avi
145.049	1.904	2	1	2	NaN	F028_angry_antim_anticars0001-0057_half.avi
147.459	2.00999999999999	2	1	0	NaN	NULL
150.02	1.90800000000002	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
152.43	2.00999999999999	2	1	5	28	TARGET
154.967	2.01000000000002	2	1	5	28	TARGET
157.52	1.898	2	1	1	NaN	F028_angry_anticars0001-0057_half.avi
159.929	2.00899999999999	2	1	0	NaN	NULL
162.482	1.90000000000001	2	1	2	NaN	F028_angry_antim_anticars0001-0057_half.avi
164.911	1.89999999999998	2	1	3	NaN	F028_angry_antimcars0001-0057_half.avi
167.341	1.90200000000002	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
169.772	1.90200000000002	2	1	4	NaN	F028_angry_cars0001-0057_half.avi
