onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.239	1.387	2	1	NaN	'7'
8.756	1.381	2	1	NaN	'1'
10.261	1.381	2	1	NaN	'6'
11.769	1.382	2	1	NaN	'3'
13.277	1.382	2	1	NaN	'2'
14.784	1.381	2	1	NaN	'5'
16.29	1.383	2	1	28	'4_dot'
17.806	1.382	2	1	NaN	'8'
19.318	1.379	1	1	28	'5s_dot'
20.82	1.38	1	1	NaN	'8h'
22.327	1.379	1	1	NaN	'3h'
23.833	1.38	1	1	NaN	'4f'
25.341	1.378	1	1	28	'2d_dot'
26.847	1.379	1	1	NaN	'1d'
28.349	1.38	1	1	NaN	'6f'
29.85	1.379	1	1	NaN	'7s'
31.354	1.382	2	1	NaN	'1'
32.863	1.382	2	1	NaN	'4'
34.37	1.382	2	1	NaN	'2'
35.875	1.382	2	1	NaN	'6'
37.38	1.381	2	1	NaN	'7'
38.886	1.382	2	1	NaN	'8'
40.393	1.382	2	1	NaN	'5'
41.904	1.382	2	1	28	'3_dot'
43.416	1.378	1	1	NaN	'3h'
44.92	1.38	1	1	NaN	'5h'
46.425	1.379	1	1	28	'2s_dot'
47.932	1.38	1	1	NaN	'6d'
49.437	1.379	1	1	NaN	'8d'
50.938	1.38	1	1	NaN	'4f'
52.44	1.379	1	1	NaN	'7s'
53.944	1.38	1	1	28	'1f_dot'
55.453	1.381	2	1	28	'4_dot'
56.96	1.382	2	1	NaN	'1'
58.467	1.382	2	1	NaN	'8'
59.972	1.382	2	1	28	'6_dot'
61.48	1.382	2	1	28	'3_dot'
62.986	1.382	2	1	28	'5_dot'
64.493	1.382	2	1	NaN	'7'
66.001	1.382	2	1	NaN	'2'
67.559	1.375	1	0	28	'5f_dot'
69.089	1.375	1	0	28	'8s_dot'
70.615	1.375	1	0	28	'2h'
72.145	1.375	1	0	NaN	'4s_dot'
73.676	1.376	1	0	NaN	'3h'
75.204	1.375	1	0	NaN	'7f'
76.73	1.375	1	0	NaN	'6d'
78.265	1.375	1	0	28	'1d_dot'
79.774	1.379	1	1	NaN	'5s'
81.28	1.38	1	1	NaN	'6d'
82.785	1.38	1	1	NaN	'8f'
84.29	1.38	1	1	NaN	'2d'
85.794	1.38	1	1	28	'1f_dot'
87.297	1.379	1	1	NaN	'3s'
88.804	1.379	1	1	28	'4h_dot'
90.309	1.38	1	1	NaN	'7h'
91.837	1.375	2	0	28	'4_dot'
93.358	1.375	2	0	28	'3_dot'
94.881	1.375	2	0	NaN	'6'
96.401	1.375	2	0	NaN	'8'
97.922	1.375	2	0	NaN	'7'
99.445	1.375	2	0	NaN	'2'
100.973	1.375	2	0	NaN	'5'
102.494	1.375	2	0	28	'1_dot'
104.002	1.382	2	1	28	'6_dot'
105.507	1.38	2	1	NaN	'4'
107.011	1.381	2	1	NaN	'1'
108.517	1.382	2	1	28	'2_dot'
110.024	1.382	2	1	NaN	'7'
111.532	1.382	2	1	NaN	'8'
113.038	1.381	2	1	28	'3_dot'
114.54	1.381	2	1	NaN	'5'
116.069	1.375	2	0	28	'4_dot'
117.59	1.375	2	0	NaN	'5'
119.111	1.375	2	0	28	'8_dot'
120.632	1.375	2	0	NaN	'2'
122.155	1.375	2	0	NaN	'7'
123.683	1.375	2	0	28	'1_dot'
125.202	1.375	2	0	NaN	'3'
126.72	1.375	2	0	NaN	'6'
128.243	1.375	1	0	NaN	'7s'
129.763	1.375	1	0	28	'5h_dot'
131.292	1.375	1	0	28	'1s_dot'
132.812	1.375	1	0	NaN	'3h'
134.334	1.375	1	0	NaN	'4d'
135.863	1.375	1	0	NaN	'6f'
137.396	1.375	1	0	28	'2d_dot'
138.928	1.375	1	0	28	'8f_dot'
140.43	1.38	1	1	NaN	'6s'
141.932	1.38	1	1	28	'5f_dot'
143.437	1.379	1	1	28	'4h_dot'
144.941	1.38	1	1	NaN	'8f'
146.445	1.379	1	1	NaN	'1d'
147.949	1.38	1	1	NaN	'3d'
149.454	1.38	1	1	28	'2h_dot'
150.957	1.379	1	1	NaN	'7s'
152.487	1.375	2	0	NaN	'1'
154.015	1.375	2	0	NaN	'8'
155.541	1.375	2	0	NaN	'4'
157.059	1.375	2	0	NaN	'2'
158.582	1.375	2	0	28	'7_dot'
160.105	1.375	2	0	NaN	'6'
161.634	1.375	2	0	NaN	'5'
163.158	1.375	2	0	28	'3_dot'
164.682	1.375	1	0	28	'7s_dot'
166.202	1.375	1	0	NaN	'3h'
167.725	1.375	1	0	NaN	'4s'
169.254	1.375	1	0	28	'2d_dot'
170.781	1.375	1	0	NaN	'5d'
172.302	1.375	1	0	28	'8f_dot'
173.839	1.375	1	0	28	'6h_dot'
175.357	1.375	1	0	NaN	'1f'
176.879	1.375	1	0	NaN	'1d'
178.403	1.375	1	0	NaN	'2d'
179.923	1.375	1	0	28	'8f_dot'
181.443	1.375	1	0	NaN	'4s'
182.967	1.375	1	0	28	'7h_dot'
184.493	1.375	1	0	NaN	'3f'
186.012	1.375	1	0	28	'6h_dot'
187.531	1.375	1	0	NaN	'5s'
189.059	1.375	2	0	28	'1_dot'
190.583	1.375	2	0	28	'3_dot'
192.102	1.375	2	0	NaN	'4'
193.622	1.375	2	0	NaN	'2'
195.144	1.375	2	0	28	'7_dot'
196.663	1.375	2	0	NaN	'6'
198.183	1.375	2	0	28	'5_dot'
199.707	1.375	2	0	28	'8_dot'
