onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.267	1.375	1	0	28	'8d_dot'
8.795	1.375	1	0	28	'5h_dot'
10.319	1.375	1	0	NaN	'2s'
11.846	1.375	1	0	NaN	'4h'
13.373	1.375	1	0	28	'6f_dot'
14.894	1.375	1	0	NaN	'1d'
16.418	1.375	1	0	NaN	'7f'
17.935	1.375	1	0	NaN	'3s'
19.465	1.375	1	0	NaN	'3d'
20.986	1.375	1	0	28	'4s_dot'
22.507	1.375	1	0	NaN	'5h'
24.03	1.375	1	0	28	'2h_dot'
25.547	1.375	1	0	NaN	'1f'
27.069	1.375	1	0	28	'7s_dot'
28.591	1.375	1	0	NaN	'8d'
30.11	1.375	1	0	NaN	'6f'
31.636	1.375	2	0	28	'2_dot'
33.161	1.375	2	0	28	'7_dot'
34.687	1.375	2	0	NaN	'4'
36.211	1.375	2	0	28	'8_dot'
37.732	1.375	2	0	28	'5_dot'
39.252	1.375	2	0	NaN	'3'
40.779	1.375	2	0	NaN	'6'
42.3	1.375	2	0	NaN	'1'
43.806	1.387	2	1	NaN	'8'
45.317	1.382	2	1	28	'5_dot'
46.826	1.381	2	1	NaN	'1'
48.332	1.382	2	1	NaN	'2'
49.84	1.382	2	1	NaN	'6'
51.345	1.38	2	1	NaN	'3'
52.852	1.381	2	1	NaN	'4'
54.359	1.382	2	1	28	'7_dot'
55.869	1.382	2	1	NaN	'1'
57.375	1.381	2	1	NaN	'8'
58.878	1.381	2	1	28	'4_dot'
60.388	1.382	2	1	28	'6_dot'
61.895	1.382	2	1	28	'5_dot'
63.401	1.381	2	1	NaN	'3'
64.906	1.381	2	1	NaN	'7'
66.413	1.381	2	1	NaN	'2'
67.939	1.375	2	0	28	'3_dot'
69.462	1.375	2	0	NaN	'7'
70.991	1.375	2	0	NaN	'2'
72.518	1.375	2	0	NaN	'4'
74.045	1.375	2	0	NaN	'6'
75.565	1.375	2	0	28	'8_dot'
77.086	1.375	2	0	NaN	'1'
78.61	1.375	2	0	28	'5_dot'
80.118	1.382	2	1	NaN	'7'
81.626	1.382	2	1	NaN	'4'
83.133	1.382	2	1	NaN	'3'
84.64	1.382	2	1	NaN	'2'
86.144	1.382	2	1	NaN	'1'
87.653	1.382	2	1	28	'5_dot'
89.16	1.382	2	1	28	'8_dot'
90.666	1.382	2	1	28	'6_dot'
92.199	1.375	2	0	NaN	'7'
93.727	1.375	2	0	NaN	'2'
95.246	1.375	2	0	NaN	'1'
96.767	1.375	2	0	NaN	'3'
98.292	1.375	2	0	28	'6_dot'
99.818	1.375	2	0	NaN	'5'
101.342	1.375	2	0	28	'4_dot'
102.863	1.375	2	0	28	'8_dot'
104.371	1.38	1	1	28	'3s_dot'
105.877	1.38	1	1	28	'4d_dot'
107.382	1.38	1	1	28	'7s_dot'
108.884	1.38	1	1	NaN	'6d'
110.385	1.379	1	1	NaN	'2f'
111.885	1.38	1	1	NaN	'8f'
113.39	1.379	1	1	NaN	'5h'
114.894	1.38	1	1	NaN	'1h'
116.418	1.375	2	0	NaN	'4'
117.945	1.375	2	0	28	'1_dot'
119.469	1.375	2	0	NaN	'7'
120.99	1.375	2	0	NaN	'3'
122.511	1.375	2	0	NaN	'6'
124.035	1.375	2	0	NaN	'8'
125.562	1.375	2	0	28	'2_dot'
127.089	1.375	2	0	NaN	'5'
128.6	1.381	2	1	NaN	'7'
130.107	1.382	2	1	NaN	'1'
131.616	1.382	2	1	NaN	'4'
133.123	1.382	2	1	NaN	'5'
134.627	1.382	2	1	NaN	'2'
136.134	1.381	2	1	NaN	'6'
137.64	1.381	2	1	NaN	'3'
139.147	1.382	2	1	NaN	'8'
140.657	1.378	1	1	28	'3f_dot'
142.162	1.379	1	1	NaN	'7d'
143.667	1.38	1	1	28	'6h_dot'
145.173	1.38	1	1	NaN	'1f'
146.679	1.38	1	1	28	'2s_dot'
148.183	1.379	1	1	28	'8h_dot'
149.685	1.379	1	1	28	'5d_dot'
151.186	1.379	1	1	NaN	'4s'
152.694	1.38	1	1	28	'4h_dot'
154.199	1.38	1	1	NaN	'2d'
155.705	1.38	1	1	28	'6f_dot'
157.21	1.38	1	1	NaN	'5d'
158.714	1.38	1	1	NaN	'1s'
160.216	1.38	1	1	28	'8f_dot'
161.72	1.38	1	1	NaN	'7s'
163.226	1.38	1	1	NaN	'3h'
164.75	1.375	1	0	NaN	'7d'
166.273	1.375	1	0	NaN	'6f'
167.8	1.375	1	0	28	'8d_dot'
169.328	1.375	1	0	NaN	'4f'
170.848	1.375	1	0	NaN	'1h'
172.368	1.375	1	0	NaN	'3s'
173.892	1.375	1	0	28	'5h_dot'
175.42	1.375	1	0	NaN	'2s'
176.953	1.375	1	0	NaN	'5s'
178.48	1.375	1	0	NaN	'6d'
180.003	1.375	1	0	NaN	'2s'
181.523	1.375	1	0	28	'4h_dot'
183.043	1.375	1	0	NaN	'8f'
184.569	1.375	1	0	NaN	'1d'
186.099	1.375	1	0	NaN	'7h'
187.621	1.375	1	0	28	'3f_dot'
189.128	1.38	1	1	NaN	'8d'
190.631	1.38	1	1	NaN	'4h'
192.134	1.38	1	1	NaN	'3s'
193.636	1.38	1	1	NaN	'6h'
195.142	1.38	1	1	NaN	'2d'
196.647	1.38	1	1	NaN	'5f'
198.153	1.38	1	1	28	'1s_dot'
199.657	1.38	1	1	NaN	'7f'
