onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.233	1.387	2	1	28	'4'
8.755	1.381	2	1	NaN	'6'
10.265	1.381	2	1	28	'2_dot'
11.781	1.381	2	1	28	'7_dot'
13.292	1.381	2	1	28	'3_dot'
14.799	1.382	2	1	NaN	'8'
16.308	1.38	2	1	NaN	'5'
17.818	1.382	2	1	28	'1_dot'
19.455	1.375	1	0	28	'4s_dot'
20.987	1.375	1	0	28	'3f_dot'
22.526	1.375	1	0	NaN	'8s'
24.056	1.375	1	0	NaN	'1d'
25.57	1.375	1	0	NaN	'5h'
27.09	1.375	1	0	NaN	'2f'
28.612	1.375	1	0	NaN	'6d'
30.142	1.375	1	0	28	'7h_dot'
31.652	1.382	2	1	NaN	'7'
33.161	1.381	2	1	28	'6_dot'
34.669	1.381	2	1	NaN	'3'
36.177	1.38	2	1	28	'8_dot'
37.685	1.382	2	1	NaN	'5'
39.195	1.381	2	1	NaN	'4'
40.701	1.381	2	1	28	'1_dot'
42.209	1.381	2	1	NaN	'2'
43.724	1.381	2	1	NaN	'8'
45.231	1.382	2	1	NaN	'2'
46.739	1.38	2	1	NaN	'3'
48.245	1.382	2	1	NaN	'1'
49.753	1.383	2	1	NaN	'6'
51.261	1.382	2	1	28	'5_dot'
52.769	1.382	2	1	NaN	'4'
54.279	1.381	2	1	NaN	'7'
55.793	1.38	1	1	28	'6s_dot'
57.296	1.38	1	1	NaN	'3d'
58.801	1.38	1	1	NaN	'7h'
60.308	1.38	1	1	28	'8s_dot'
61.816	1.38	1	1	NaN	'5h'
63.325	1.38	1	1	NaN	'1f'
64.83	1.38	1	1	28	'2d_dot'
66.337	1.38	1	1	28	'4f_dot'
67.85	1.382	2	1	28	'5_dot'
69.359	1.381	2	1	NaN	'2'
70.869	1.382	2	1	28	'1_dot'
72.375	1.382	2	1	NaN	'7'
73.885	1.382	2	1	28	'6_dot'
75.389	1.382	2	1	NaN	'8'
76.899	1.382	2	1	NaN	'3'
78.408	1.382	2	1	NaN	'4'
79.941	1.375	2	0	NaN	'7'
81.465	1.375	2	0	28	'3_dot'
82.984	1.375	2	0	NaN	'1'
84.504	1.375	2	0	28	'8_dot'
86.032	1.375	2	0	28	'5_dot'
87.557	1.375	2	0	NaN	'4'
89.079	1.375	2	0	28	'2_dot'
90.589	1.375	2	0	NaN	'6'
92.097	1.38	1	1	NaN	'6d'
93.601	1.379	1	1	28	'1f_dot'
95.107	1.38	1	1	28	'5h_dot'
96.614	1.38	1	1	NaN	'3f'
98.119	1.38	1	1	28	'7s_dot'
99.623	1.379	1	1	NaN	'2d'
101.126	1.38	1	1	NaN	'8h'
102.628	1.38	1	1	NaN	'4s'
104.156	1.375	2	0	NaN	'3'
105.678	1.375	2	0	NaN	'7'
107.201	1.376	2	0	NaN	'1'
108.721	1.375	2	0	NaN	'8'
110.243	1.375	2	0	NaN	'4'
111.769	1.375	2	0	NaN	'5'
113.29	1.375	2	0	NaN	'6'
114.811	1.375	2	0	28	'2_dot'
116.337	1.375	1	0	NaN	'6f'
117.859	1.375	1	0	NaN	'1h'
119.379	1.375	1	0	NaN	'4f'
120.9	1.375	1	0	28	'3s_dot'
122.423	1.375	1	0	NaN	'8h'
123.952	1.375	1	0	28	'7s_dot'
125.479	1.375	1	0	NaN	'2d'
126.999	1.375	1	0	NaN	'5d'
128.519	1.375	1	0	28	'5s_dot'
130.04	1.375	1	0	NaN	'2f'
131.561	1.375	1	0	28	'6s_dot'
133.071	1.375	1	0	NaN	'4d'
134.59	1.375	1	0	NaN	'8h'
136.108	1.375	1	0	NaN	'7d'
137.632	1.375	1	0	NaN	'1f'
139.159	1.375	1	0	NaN	'3h'
140.685	1.375	2	0	28	'8_dot'
142.213	1.375	2	0	NaN	'1'
143.735	1.375	2	0	NaN	'3'
145.258	1.375	2	0	NaN	'7'
146.782	1.375	2	0	NaN	'2'
148.312	1.375	2	0	28	'4_dot'
149.842	1.375	2	0	NaN	'5'
151.374	1.375	2	0	NaN	'6'
152.89	1.38	1	1	NaN	'8f'
154.397	1.38	1	1	NaN	'3f'
155.903	1.38	1	1	28	'6h_dot'
157.406	1.38	1	1	NaN	'7s'
158.91	1.38	1	1	NaN	'5d'
160.411	1.379	1	1	NaN	'1s'
161.911	1.38	1	1	NaN	'2d'
163.416	1.38	1	1	NaN	'4h'
164.951	1.375	2	0	NaN	'3'
166.472	1.375	2	0	NaN	'5'
167.997	1.375	2	0	28	'7_dot'
169.521	1.375	2	0	NaN	'4'
171.05	1.375	2	0	28	'2_dot'
172.561	1.375	2	0	NaN	'8'
174.084	1.375	2	0	28	'1_dot'
175.61	1.375	2	0	NaN	'6'
177.138	1.375	1	0	NaN	'4s'
178.654	1.375	1	0	NaN	'5f'
180.174	1.375	1	0	NaN	'8h'
181.702	1.375	1	0	28	'6d_dot'
183.222	1.375	1	0	28	'3d_dot'
184.742	1.375	1	0	NaN	'7f'
186.263	1.375	1	0	NaN	'1s'
187.791	1.375	1	0	28	'2h_dot'
189.302	1.38	1	1	NaN	'8d'
190.807	1.38	1	1	NaN	'6f'
192.313	1.38	1	1	NaN	'4s'
193.819	1.379	1	1	28	'5s_dot'
195.323	1.38	1	1	28	'1d_dot'
196.831	1.379	1	1	28	'7h_dot'
198.335	1.38	1	1	NaN	'3h'
199.841	1.38	1	1	NaN	'2f'
