onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.24200000000003	1.387	2	1	28	'3_dot'
8.76900000000002	1.381	2	1	NaN	'6'
10.271	1.382	2	1	NaN	'7'
11.779	1.382	2	1	28	'2_dot'
13.287	1.382	2	1	28	'8_dot'
14.796	1.381	2	1	NaN	'1'
16.304	1.382	2	1	NaN	'4'
17.808	1.382	2	1	NaN	'5'
19.319	1.381	2	1	NaN	'6'
20.826	1.381	2	1	NaN	'4'
22.332	1.382	2	1	28	'5_dot'
23.84	1.382	2	1	28	'3_dot'
25.35	1.381	2	1	28	'2_dot'
26.857	1.381	2	1	NaN	'8'
28.364	1.381	2	1	NaN	'1'
29.871	1.381	2	1	28	'7_dot'
31.387	1.38	1	1	NaN	'5h'
32.896	1.381	1	1	28	'7f_dot'
34.402	1.379	1	1	28	'8h_dot'
35.907	1.379	1	1	NaN	'1s'
37.414	1.38	1	1	NaN	'4d'
38.921	1.38	1	1	28	'6f_dot'
40.427	1.38	1	1	NaN	'2s'
41.929	1.379	1	1	NaN	'3d'
43.477	1.375	2	0	NaN	'3'
45.006	1.375	2	0	28	'5_dot'
46.527	1.375	2	0	28	'7_dot'
48.047	1.375	2	0	NaN	'8'
49.573	1.375	2	0	28	'4_dot'
51.099	1.375	2	0	NaN	'6'
52.622	1.375	2	0	28	'2_dot'
54.142	1.375	2	0	NaN	'1'
55.669	1.375	2	0	28	'4_dot'
57.192	1.375	2	0	28	'7_dot'
58.717	1.375	2	0	NaN	'6'
60.226	1.375	2	0	NaN	'3'
61.751	1.375	2	0	28	'2_dot'
63.273	1.375	2	0	28	'8_dot'
64.783	1.375	2	0	NaN	'1'
66.311	1.375	2	0	28	'5_dot'
67.839	1.375	1	0	NaN	'8s'
69.357	1.375	1	0	NaN	'3s'
70.88	1.375	1	0	NaN	'2f'
72.406	1.375	1	0	NaN	'6h'
73.932	1.375	1	0	NaN	'7f'
75.458	1.375	1	0	28	'5d_dot'
76.978	1.375	1	0	NaN	'4d'
78.5	1.375	1	0	NaN	'1h'
80.013	1.38	1	1	NaN	'8d'
81.519	1.379	1	1	28	'1h_dot'
83.023	1.38	1	1	28	'7d_dot'
84.527	1.38	1	1	NaN	'5f'
86.029	1.38	1	1	NaN	'6s'
87.53	1.38	1	1	28	'2s_dot'
89.038	1.38	1	1	NaN	'4h'
90.544	1.38	1	1	NaN	'3f'
92.056	1.379	1	1	28	'4h_dot'
93.559	1.379	1	1	28	'3d_dot'
95.065	1.38	1	1	28	'2d_dot'
96.572	1.38	1	1	NaN	'6h'
98.078	1.38	1	1	NaN	'7f'
99.583	1.38	1	1	28	'8s_dot'
101.087	1.38	1	1	NaN	'5s'
102.592	1.38	1	1	NaN	'1f'
104.121	1.375	1	0	28	'4s_dot'
105.643	1.375	1	0	NaN	'3f'
107.166	1.375	1	0	NaN	'5d'
108.685	1.375	1	0	28	'6s_dot'
110.206	1.375	1	0	28	'1f_dot'
111.732	1.375	1	0	NaN	'2h'
113.248	1.375	1	0	28	'7d_dot'
114.771	1.375	1	0	28	'8h_dot'
116.3	1.375	1	0	NaN	'1d'
117.825	1.375	1	0	NaN	'6s'
119.353	1.375	1	0	28	'4h_dot'
120.884	1.375	1	0	28	'7f_dot'
122.411	1.375	1	0	NaN	'5h'
123.932	1.375	1	0	NaN	'2f'
125.452	1.375	1	0	NaN	'8s'
126.976	1.375	1	0	28	'3d_dot'
128.491	1.375	1	0	28	'3h_dot'
130.009	1.375	1	0	NaN	'2s'
131.53	1.375	1	0	NaN	'6f'
133.046	1.375	1	0	NaN	'5d'
134.568	1.375	1	0	28	'4h_dot'
136.092	1.375	1	0	NaN	'7s'
137.609	1.375	1	0	NaN	'1d'
139.129	1.375	1	0	NaN	'8f'
140.641	1.382	2	1	NaN	'1'
142.151	1.382	2	1	NaN	'2'
143.656	1.382	2	1	NaN	'3'
145.16	1.381	2	1	NaN	'4'
146.665	1.382	2	1	28	'7_dot'
148.172	1.382	2	1	28	'8_dot'
149.679	1.382	2	1	NaN	'6'
151.187	1.382	2	1	NaN	'5'
152.696	1.382	2	1	NaN	'1'
154.203	1.382	2	1	NaN	'7'
155.711	1.382	2	1	28	'8_dot'
157.217	1.382	2	1	28	'5_dot'
158.727	1.382	2	1	NaN	'3'
160.235	1.382	2	1	NaN	'6'
161.733	1.382	2	1	NaN	'2'
163.242	1.381	2	1	NaN	'4'
164.757	1.38	1	1	NaN	'3f'
166.264	1.38	1	1	28	'5s_dot'
167.764	1.38	1	1	NaN	'6d'
169.27	1.38	1	1	28	'1h_dot'
170.776	1.38	1	1	NaN	'8s'
172.274	1.379	1	1	NaN	'2f'
173.776	1.38	1	1	28	'7d_dot'
175.28	1.379	1	1	28	'4h_dot'
176.807	1.375	2	0	28	'3_dot'
178.333	1.375	2	0	NaN	'7'
179.863	1.375	2	0	28	'1_dot'
181.39	1.375	2	0	28	'2_dot'
182.911	1.375	2	0	NaN	'5'
184.429	1.375	2	0	NaN	'8'
185.949	1.375	2	0	NaN	'4'
187.467	1.375	2	0	28	'6_dot'
188.992	1.375	2	0	NaN	'8'
190.513	1.375	2	0	NaN	'4'
192.039	1.375	2	0	NaN	'2'
193.558	1.375	2	0	NaN	'6'
195.077	1.375	2	0	NaN	'7'
196.598	1.375	2	0	NaN	'3'
198.119	1.375	2	0	NaN	'1'
199.638	1.375	2	0	NaN	'5'
