onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.263	1.375	1	0	28	'8d_dot'
8.795	1.375	1	0	28	'5h_dot'
10.322	1.375	1	0	NaN	'2s'
11.848	1.375	1	0	NaN	'4h'
13.377	1.375	1	0	28	'6f_dot'
14.892	1.375	1	0	NaN	'1d'
16.39	1.375	1	0	NaN	'7f'
17.899	1.375	1	0	NaN	'3s'
19.421	1.375	1	0	NaN	'3d'
20.941	1.375	1	0	28	'4s_dot'
22.465	1.375	1	0	NaN	'5h'
23.987	1.375	1	0	28	'2h_dot'
25.506	1.375	1	0	NaN	'1f'
27.025	1.375	1	0	28	'7s_dot'
28.542	1.375	1	0	NaN	'8d'
30.061	1.375	1	0	NaN	'6f'
31.589	1.375	2	0	28	'2_dot'
33.116	1.375	2	0	28	'7_dot'
34.635	1.375	2	0	NaN	'4'
36.157	1.375	2	0	28	'8_dot'
37.681	1.375	2	0	28	'5_dot'
39.205	1.375	2	0	NaN	'3'
40.726	1.375	2	0	NaN	'6'
42.245	1.375	2	0	NaN	'1'
43.756	1.387	2	1	NaN	'8'
45.269	1.381	2	1	28	'5_dot'
46.777	1.382	2	1	NaN	'1'
48.286	1.381	2	1	NaN	'2'
49.794	1.38	2	1	NaN	'6'
51.299	1.381	2	1	NaN	'3'
52.806	1.381	2	1	NaN	'4'
54.314	1.381	2	1	28	'7_dot'
55.831	1.382	2	1	NaN	'1'
57.336	1.381	2	1	NaN	'8'
58.842	1.382	2	1	28	'4_dot'
60.352	1.382	2	1	28	'6_dot'
61.861	1.381	2	1	28	'5_dot'
63.367	1.382	2	1	NaN	'3'
64.877	1.382	2	1	NaN	'7'
66.384	1.381	2	1	NaN	'2'
67.92	1.375	2	0	28	'3_dot'
69.447	1.375	2	0	NaN	'7'
70.976	1.375	2	0	NaN	'2'
72.505	1.375	2	0	NaN	'4'
74.029	1.375	2	0	NaN	'6'
75.553	1.375	2	0	28	'8_dot'
77.076	1.375	2	0	NaN	'1'
78.602	1.375	2	0	28	'5_dot'
80.116	1.382	2	1	NaN	'7'
81.625	1.382	2	1	NaN	'4'
83.131	1.382	2	1	NaN	'3'
84.635	1.382	2	1	NaN	'2'
86.143	1.382	2	1	NaN	'1'
87.652	1.382	2	1	28	'5_dot'
89.16	1.382	2	1	28	'8_dot'
90.666	1.382	2	1	28	'6_dot'
92.193	1.375	2	0	NaN	'7'
93.718	1.375	2	0	NaN	'2'
95.246	1.375	2	0	NaN	'1'
96.766	1.375	2	0	NaN	'3'
98.287	1.375	2	0	28	'6_dot'
99.81	1.376	2	0	NaN	'5'
101.34	1.375	2	0	28	'4_dot'
102.868	1.375	2	0	28	'8_dot'
104.383	1.38	1	1	28	'3s_dot'
105.89	1.379	1	1	28	'4d_dot'
107.396	1.38	1	1	28	'7s_dot'
108.903	1.379	1	1	NaN	'6d'
110.405	1.38	1	1	NaN	'2f'
111.912	1.38	1	1	NaN	'8f'
113.418	1.38	1	1	NaN	'5h'
114.925	1.378	1	1	NaN	'1h'
116.458	1.375	2	0	NaN	'4'
117.988	1.375	2	0	28	'1_dot'
119.516	1.375	2	0	NaN	'7'
121.035	1.375	2	0	NaN	'3'
122.558	1.375	2	0	NaN	'6'
124.082	1.375	2	0	NaN	'8'
125.609	1.375	2	0	28	'2_dot'
127.135	1.375	2	0	NaN	'5'
128.649	1.382	2	1	NaN	'7'
130.158	1.381	2	1	NaN	'1'
131.648	1.38	2	1	NaN	'4'
133.143	1.381	2	1	NaN	'5'
134.636	1.379	2	1	NaN	'2'
136.127	1.38	2	1	NaN	'6'
137.622	1.381	2	1	NaN	'3'
139.113	1.379	2	1	NaN	'8'
140.609	1.378	1	1	28	'3f_dot'
142.097	1.378	1	1	NaN	'7d'
143.584	1.378	1	1	28	'6h_dot'
145.072	1.378	1	1	NaN	'1f'
146.561	1.378	1	1	28	'2s_dot'
148.049	1.379	1	1	28	'8h_dot'
149.543	1.377	1	1	28	'5d_dot'
151.03	1.379	1	1	NaN	'4s'
152.528	1.378	1	1	28	'4h_dot'
154.015	1.378	1	1	NaN	'2d'
155.502	1.379	1	1	28	'6f_dot'
156.993	1.377	1	1	NaN	'5d'
158.481	1.377	1	1	NaN	'1s'
159.968	1.379	1	1	28	'8f_dot'
161.462	1.377	1	1	NaN	'7s'
162.949	1.378	1	1	NaN	'3h'
164.465	1.375	1	0	NaN	'7d'
165.971	1.375	1	0	NaN	'6f'
167.471	1.375	1	0	28	'8d_dot'
168.975	1.375	1	0	NaN	'4f'
170.483	1.375	1	0	NaN	'1h'
171.98	1.375	1	0	NaN	'3s'
173.498	1.375	1	0	28	'5h_dot'
175.017	1.375	1	0	NaN	'2s'
176.539	1.375	1	0	NaN	'5s'
178.056	1.375	1	0	NaN	'6d'
179.575	1.375	1	0	NaN	'2s'
181.094	1.375	1	0	28	'4h_dot'
182.613	1.375	1	0	NaN	'8f'
184.136	1.375	1	0	NaN	'1d'
185.654	1.375	1	0	NaN	'7h'
187.176	1.375	1	0	28	'3f_dot'
188.691	1.379	1	1	NaN	'8d'
190.195	1.379	1	1	NaN	'4h'
191.7	1.38	1	1	NaN	'3s'
193.205	1.378	1	1	NaN	'6h'
194.691	1.379	1	1	NaN	'2d'
196.195	1.379	1	1	NaN	'5f'
197.7	1.379	1	1	28	'1s_dot'
199.205	1.379	1	1	NaN	'7f'
