onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.247	1.387	2	1	28	'4'
8.776	1.382	2	1	NaN	'6'
10.294	1.381	2	1	28	'2_dot'
11.812	1.382	2	1	28	'7_dot'
13.325	1.38	2	1	28	'3_dot'
14.833	1.382	2	1	NaN	'8'
16.344	1.382	2	1	NaN	'5'
17.856	1.382	2	1	28	'1_dot'
19.499	1.375	1	0	28	'4s_dot'
21.037	1.375	1	0	28	'3f_dot'
22.577	1.375	1	0	NaN	'8s'
24.101	1.375	1	0	NaN	'1d'
25.627	1.375	1	0	NaN	'5h'
27.151	1.375	1	0	NaN	'2f'
28.68	1.375	1	0	NaN	'6d'
30.202	1.375	1	0	28	'7h_dot'
31.719	1.382	2	1	NaN	'7'
33.23	1.381	2	1	28	'6_dot'
34.74	1.382	2	1	NaN	'3'
36.248	1.381	2	1	28	'8_dot'
37.756	1.38	2	1	NaN	'5'
39.263	1.382	2	1	NaN	'4'
40.773	1.381	2	1	28	'1_dot'
42.282	1.382	2	1	NaN	'2'
43.8	1.382	2	1	NaN	'8'
45.306	1.381	2	1	NaN	'2'
46.814	1.381	2	1	NaN	'3'
48.323	1.382	2	1	NaN	'1'
49.831	1.382	2	1	NaN	'6'
51.339	1.382	2	1	28	'5_dot'
52.849	1.382	2	1	NaN	'4'
54.358	1.382	2	1	NaN	'7'
55.878	1.38	1	1	28	'6s_dot'
57.386	1.38	1	1	NaN	'3d'
58.892	1.38	1	1	NaN	'7h'
60.397	1.38	1	1	28	'8s_dot'
61.905	1.379	1	1	NaN	'5h'
63.413	1.38	1	1	NaN	'1f'
64.922	1.38	1	1	28	'2d_dot'
66.429	1.38	1	1	28	'4f_dot'
67.945	1.382	2	1	28	'5_dot'
69.455	1.381	2	1	NaN	'2'
70.961	1.382	2	1	28	'1_dot'
72.469	1.382	2	1	NaN	'7'
73.978	1.382	2	1	28	'6_dot'
75.484	1.382	2	1	NaN	'8'
76.993	1.382	2	1	NaN	'3'
78.502	1.382	2	1	NaN	'4'
80.041	1.375	2	0	NaN	'7'
81.571	1.375	2	0	28	'3_dot'
83.101	1.375	2	0	NaN	'1'
84.631	1.375	2	0	28	'8_dot'
86.163	1.375	2	0	28	'5_dot'
87.69	1.375	2	0	NaN	'4'
89.22	1.375	2	0	28	'2_dot'
90.746	1.375	2	0	NaN	'6'
92.256	1.38	1	1	NaN	'6d'
93.764	1.38	1	1	28	'1f_dot'
95.272	1.38	1	1	28	'5h_dot'
96.782	1.38	1	1	NaN	'3f'
98.287	1.38	1	1	28	'7s_dot'
99.793	1.38	1	1	NaN	'2d'
101.303	1.38	1	1	NaN	'8h'
102.81	1.38	1	1	NaN	'4s'
104.344	1.375	2	0	NaN	'3'
105.868	1.375	2	0	NaN	'7'
107.387	1.375	2	0	NaN	'1'
108.909	1.375	2	0	NaN	'8'
110.431	1.375	2	0	NaN	'4'
111.959	1.375	2	0	NaN	'5'
113.48	1.375	2	0	NaN	'6'
114.999	1.375	2	0	28	'2_dot'
116.528	1.375	1	0	NaN	'6f'
118.055	1.375	1	0	NaN	'1h'
119.582	1.375	1	0	NaN	'4f'
121.111	1.375	1	0	28	'3s_dot'
122.638	1.375	1	0	NaN	'8h'
124.17	1.375	1	0	28	'7s_dot'
125.695	1.375	1	0	NaN	'2d'
127.222	1.375	1	0	NaN	'5d'
128.752	1.375	1	0	28	'5s_dot'
130.269	1.375	1	0	NaN	'2f'
131.796	1.375	1	0	28	'6s_dot'
133.321	1.375	1	0	NaN	'4d'
134.845	1.375	1	0	NaN	'8h'
136.367	1.375	1	0	NaN	'7d'
137.889	1.375	1	0	NaN	'1f'
139.413	1.375	1	0	NaN	'3h'
140.944	1.375	2	0	28	'8_dot'
142.468	1.375	2	0	NaN	'1'
143.99	1.375	2	0	NaN	'3'
145.509	1.375	2	0	NaN	'7'
147.032	1.375	2	0	NaN	'2'
148.561	1.375	2	0	28	'4_dot'
150.083	1.375	2	0	NaN	'5'
151.602	1.375	2	0	NaN	'6'
153.117	1.38	1	1	NaN	'8f'
154.624	1.38	1	1	NaN	'3f'
156.129	1.379	1	1	28	'6h_dot'
157.634	1.38	1	1	NaN	'7s'
159.14	1.38	1	1	NaN	'5d'
160.647	1.38	1	1	NaN	'1s'
162.152	1.38	1	1	NaN	'2d'
163.657	1.379	1	1	NaN	'4h'
165.185	1.375	2	0	NaN	'3'
166.707	1.375	2	0	NaN	'5'
168.237	1.375	2	0	28	'7_dot'
169.761	1.375	2	0	NaN	'4'
171.279	1.375	2	0	28	'2_dot'
172.801	1.375	2	0	NaN	'8'
174.331	1.375	2	0	28	'1_dot'
175.857	1.375	2	0	NaN	'6'
177.386	1.375	1	0	NaN	'4s'
178.915	1.375	1	0	NaN	'5f'
180.432	1.375	1	0	NaN	'8h'
181.956	1.375	1	0	28	'6d_dot'
183.485	1.375	1	0	28	'3d_dot'
185.01	1.375	1	0	NaN	'7f'
186.539	1.375	1	0	NaN	'1s'
188.07	1.375	1	0	28	'2h_dot'
189.583	1.38	1	1	NaN	'8d'
191.09	1.38	1	1	NaN	'6f'
192.597	1.379	1	1	NaN	'4s'
194.102	1.38	1	1	28	'5s_dot'
195.606	1.38	1	1	28	'1d_dot'
197.112	1.379	1	1	28	'7h_dot'
198.618	1.38	1	1	NaN	'3h'
200.125	1.38	1	1	NaN	'2f'
