onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.22	1.9	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
9.644	1.901	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
12.044	2.011	4	5	5	28	TARGET
14.596	1.904	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
17.02	1.906	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
19.421	2.01000000000001	4	5	0	NaN	NULL
21.948	2.009	4	5	0	NaN	NULL
24.502	1.911	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
26.927	1.90799999999999	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
29.35	1.906	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
31.776	1.908	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
34.177	2.01000000000001	4	5	5	28	TARGET
36.708	2.00999999999999	4	5	5	28	TARGET
39.263	1.91	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
41.684	1.90300000000001	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
44.086	2.00999999999999	4	5	0	NaN	NULL
46.641	1.90899999999999	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
49.07	1.91	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
51.494	1.905	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
53.919	1.90600000000001	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
56.324	2.009	4	5	0	NaN	NULL
58.854	2.009	4	5	5	28	TARGET
61.409	1.90899999999999	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
63.838	1.90899999999999	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
66.265	1.90600000000001	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
68.694	1.907	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
71.099	2.01000000000001	4	5	5	28	TARGET
73.63	2.01000000000001	4	5	0	NaN	NULL
76.188	1.90900000000001	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
78.617	1.90700000000001	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
81.048	1.91000000000001	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
83.472	1.902	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
85.878	2.009	4	5	0	NaN	NULL
88.434	1.908	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
90.841	2.01000000000001	4	5	5	28	TARGET
93.395	1.904	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
95.824	1.90500000000002	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
98.255	1.90899999999999	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
100.661	2.01000000000002	2	3	0	NaN	NULL
103.195	2.00999999999999	2	3	5	28	TARGET
105.757	1.911	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
108.186	1.90600000000001	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
110.612	1.905	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
113.045	1.90799999999999	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
115.472	1.90400000000002	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
117.906	1.91	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
120.312	2.00999999999999	2	3	5	28	TARGET
122.847	2.00900000000001	2	3	0	NaN	NULL
125.381	2.01000000000002	2	3	0	NaN	NULL
127.939	1.90600000000001	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
130.367	1.90099999999998	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
132.796	1.90199999999999	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
135.224	1.90199999999999	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
137.633	2.00999999999999	2	3	5	28	TARGET
140.171	2.00999999999999	2	3	5	28	TARGET
142.727	1.90400000000002	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
145.16	1.905	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
147.57	2.00999999999999	2	3	0	NaN	NULL
150.129	1.905	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
152.558	1.905	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
154.988	1.90700000000001	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
157.42	1.90600000000001	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
159.832	2.00899999999999	2	3	0	NaN	NULL
162.393	1.90800000000002	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
164.803	2.01000000000002	2	3	5	28	TARGET
167.362	1.904	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
169.793	1.90299999999999	2	3	2	NaN	F028_fear_antim_anticars0001-0057_half.avi
172.206	2.00899999999999	2	3	5	28	TARGET
174.767	1.904	2	3	3	NaN	F028_fear_antimcars0001-0057_half.avi
177.197	1.90200000000002	2	3	1	NaN	F028_fear_anticars0001-0057_half.avi
179.611	2.00899999999999	2	3	0	NaN	NULL
182.171	1.905	2	3	4	NaN	F028_fear_cars0001-0057_half.avi
184.585	2.00900000000001	6	3	5	28	TARGET
187.145	1.90600000000001	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
189.578	1.90700000000001	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
192.013	1.90600000000001	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
194.427	2.00899999999999	6	3	0	NaN	NULL
196.989	1.90800000000002	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
199.427	1.90600000000001	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
201.855	1.89599999999999	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
204.27	2.00899999999999	6	3	5	28	TARGET
206.81	2.00900000000001	6	3	0	NaN	NULL
209.369	1.904	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
211.809	1.90900000000002	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
214.248	1.90600000000001	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
216.664	2.00899999999999	6	3	0	NaN	NULL
219.224	1.905	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
221.66	1.904	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
224.076	2.00900000000001	6	3	5	28	TARGET
226.637	1.90199999999999	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
229.069	1.89999999999998	6	3	3	NaN	M030_fear_antimcars0001-0057_half.avi
231.481	2.00900000000001	6	3	5	28	TARGET
234.043	1.904	6	3	2	NaN	M030_fear_antim_anticars0001-0057_half.avi
236.477	1.90199999999999	6	3	1	NaN	M030_fear_anticars0001-0057_half.avi
238.91	1.89800000000002	6	3	4	NaN	M030_fear_cars0001-0057_half.avi
