onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.26800000000001	1.375	1	0	NaN	'4h'
8.80499999999999	1.375	1	0	NaN	'2h'
10.333	1.375	1	0	NaN	'7d'
11.861	1.375	1	0	NaN	'5s'
13.39	1.375	1	0	NaN	'1d'
14.914	1.375	1	0	NaN	'8f'
16.436	1.375	1	0	NaN	'3s'
17.958	1.375	1	0	NaN	'6f'
19.484	1.375	2	0	NaN	'6'
21.017	1.375	2	0	28	'7_dot'
22.544	1.375	2	0	NaN	'5'
24.07	1.375	2	0	NaN	'3'
25.601	1.375	2	0	28	'8_dot'
27.127	1.375	2	0	NaN	'2'
28.648	1.375	2	0	28	'1_dot'
30.17	1.375	2	0	28	'4_dot'
31.677	1.385	1	1	NaN	'6d'
33.188	1.38	1	1	NaN	'4h'
34.693	1.379	1	1	NaN	'1f'
36.198	1.379	1	1	NaN	'8h'
37.705	1.379	1	1	NaN	'7s'
39.211	1.38	1	1	NaN	'2f'
40.717	1.379	1	1	28	'3s_dot'
42.226	1.38	1	1	28	'5d_dot'
43.754	1.375	1	0	NaN	'6s'
45.281	1.375	1	0	NaN	'5d'
46.807	1.375	1	0	NaN	'4d'
48.328	1.375	1	0	NaN	'2s'
49.847	1.375	1	0	NaN	'3h'
51.371	1.375	1	0	28	'8f_dot'
52.899	1.375	1	0	28	'7f_dot'
54.417	1.375	1	0	NaN	'1h'
55.938	1.375	2	0	NaN	'3'
57.461	1.375	2	0	NaN	'6'
58.987	1.375	2	0	NaN	'2'
60.507	1.375	2	0	NaN	'1'
62.027	1.375	2	0	28	'7_dot'
63.55	1.375	2	0	NaN	'8'
65.075	1.375	2	0	NaN	'4'
66.594	1.375	2	0	28	'5_dot'
68.116	1.375	2	0	28	'6_dot'
69.637	1.375	2	0	NaN	'7'
71.155	1.375	2	0	NaN	'4'
72.675	1.375	2	0	NaN	'8'
74.197	1.375	2	0	NaN	'3'
75.714	1.375	2	0	NaN	'5'
77.231	1.375	2	0	NaN	'2'
78.755	1.375	2	0	NaN	'1'
80.276	1.375	2	0	28	'6_dot'
81.795	1.375	2	0	28	'5'
83.317	1.375	2	0	NaN	'2'
84.838	1.375	2	0	NaN	'3'
86.355	1.375	2	0	NaN	'8'
87.88	1.375	2	0	28	'7_dot'
89.393	1.375	2	0	NaN	'1'
90.913	1.375	2	0	NaN	'4'
92.425	1.38	1	1	28	'2d_dot'
93.933	1.379	1	1	28	'3s_dot'
95.438	1.38	1	1	NaN	'4f'
96.943	1.38	1	1	NaN	'5h'
98.447	1.38	1	1	NaN	'7s'
99.953	1.38	1	1	NaN	'1f'
101.459	1.38	1	1	28	'8d_dot'
102.965	1.379	1	1	28	'6h_dot'
104.488	1.375	1	0	NaN	'4d'
106.005	1.375	1	0	NaN	'1h'
107.53	1.375	1	0	28	'7f_dot'
109.046	1.375	1	0	NaN	'6f'
110.565	1.375	1	0	NaN	'5s'
112.089	1.375	1	0	NaN	'3h'
113.607	1.375	1	0	NaN	'8d'
115.141	1.375	1	0	28	'2s_dot'
116.651	1.382	2	1	NaN	'7'
118.157	1.382	2	1	NaN	'6'
119.668	1.381	2	1	NaN	'4'
121.176	1.382	2	1	28	'8_dot'
122.685	1.382	2	1	NaN	'3'
124.193	1.381	2	1	NaN	'1'
125.701	1.382	2	1	NaN	'5'
127.208	1.382	2	1	NaN	'2'
128.716	1.382	2	1	28	'3_dot'
130.223	1.381	2	1	NaN	'8'
131.732	1.38	2	1	NaN	'6'
133.24	1.381	2	1	NaN	'2'
134.745	1.382	2	1	28	'7_dot'
136.253	1.381	2	1	NaN	'4'
137.761	1.381	2	1	28	'5_dot'
139.267	1.382	2	1	NaN	'1'
140.777	1.382	2	1	NaN	'2'
142.286	1.38	2	1	28	'1_dot'
143.793	1.381	2	1	NaN	'3'
145.301	1.381	2	1	28	'8_dot'
146.809	1.382	2	1	NaN	'4'
148.318	1.382	2	1	28	'7_dot'
149.826	1.382	2	1	NaN	'6'
151.332	1.382	2	1	28	'5_dot'
152.84	1.379	1	1	28	'5h_dot'
154.345	1.379	1	1	NaN	'4d'
155.852	1.38	1	1	NaN	'8f'
157.358	1.38	1	1	NaN	'7d'
158.862	1.379	1	1	NaN	'2s'
160.364	1.379	1	1	NaN	'1f'
161.865	1.38	1	1	28	'3s_dot'
163.367	1.378	1	1	NaN	'6h'
164.877	1.38	1	1	NaN	'3d'
166.383	1.379	1	1	NaN	'8f'
167.888	1.38	1	1	28	'5s_dot'
169.393	1.38	1	1	NaN	'6h'
170.898	1.38	1	1	NaN	'1d'
172.401	1.379	1	1	28	'4s_dot'
173.905	1.38	1	1	28	'7f_dot'
175.412	1.38	1	1	NaN	'2h'
176.922	1.381	2	1	NaN	'3'
178.426	1.382	2	1	NaN	'4'
179.932	1.382	2	1	NaN	'5'
181.441	1.382	2	1	NaN	'7'
182.948	1.382	2	1	NaN	'2'
184.455	1.381	2	1	NaN	'1'
185.962	1.382	2	1	NaN	'6'
187.47	1.382	2	1	28	'8_dot'
188.996	1.375	1	0	28	'6f_dot'
190.514	1.375	1	0	NaN	'1h'
192.038	1.375	1	0	NaN	'7s'
193.554	1.375	1	0	NaN	'8d'
195.072	1.375	1	0	NaN	'4h'
196.597	1.375	1	0	28	'3f_dot'
198.115	1.375	1	0	28	'2d_dot'
199.634	1.375	1	0	NaN	'5s'
