onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.221	1.903	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
9.654	1.906	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
12.078	1.907	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
14.505	1.911	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
16.906	2.009	5	2	0	NaN	NULL
19.433	2.01	5	2	5	28	TARGET
21.964	2.01	5	2	5	28	TARGET
24.52	1.91	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
26.946	1.907	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
29.345	2.009	5	2	0	NaN	NULL
31.9	1.912	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
34.329	1.911	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
36.755	1.908	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
39.158	2.01	5	2	0	NaN	NULL
41.712	1.909	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
44.115	2.01	5	2	5	28	TARGET
46.67	1.91	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
49.097	1.908	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
51.522	1.904	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
53.95	1.90799999999999	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
56.353	2.009	5	2	5	28	TARGET
58.909	1.91000000000001	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
61.335	1.90599999999999	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
63.739	2.00999999999999	5	2	0	NaN	NULL
66.27	2.01000000000001	5	2	0	NaN	NULL
68.826	1.908	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
71.254	1.90600000000001	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
73.656	2.009	5	2	5	28	TARGET
76.212	1.90700000000001	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
78.642	1.908	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
81.072	1.907	5	2	2	NaN	M017_disgust_antim_anticars0001-0057_half.avi
83.503	1.908	5	2	1	NaN	M017_disgust_anticars0001-0057_half.avi
85.908	2.01000000000001	5	2	5	28	TARGET
88.441	2.009	5	2	0	NaN	NULL
90.997	1.90600000000001	5	2	4	NaN	M017_disgust_cars0001-0057_half.avi
93.419	1.904	5	2	3	NaN	M017_disgust_antimcars0001-0057_half.avi
95.85	1.907	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
98.281	1.90900000000001	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
100.688	2.009	4	5	0	NaN	NULL
103.243	1.90599999999999	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
105.65	2.00999999999999	4	5	5	28	TARGET
108.212	1.91000000000001	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
110.637	1.905	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
113.071	1.91000000000003	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
115.503	1.90899999999999	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
117.91	2.00999999999999	4	5	5	28	TARGET
120.469	1.90600000000001	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
122.877	2.00899999999999	4	5	0	NaN	NULL
125.411	2.00899999999999	4	5	0	NaN	NULL
127.946	2.00999999999999	4	5	5	28	TARGET
130.505	1.90700000000001	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
132.933	1.904	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
135.363	1.90599999999998	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
137.796	1.905	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
140.229	1.90699999999998	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
142.657	1.904	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
145.088	1.90300000000002	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
147.499	2.00900000000001	4	5	0	NaN	NULL
150.06	1.91	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
152.472	2.00899999999999	4	5	5	28	TARGET
155.01	2.00900000000001	4	5	5	28	TARGET
157.568	1.904	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
159.98	2.00900000000001	4	5	0	NaN	NULL
162.543	1.91	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
164.976	1.904	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
167.408	1.90299999999999	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
169.837	1.90200000000002	4	5	3	NaN	M002_surprise_antimcars0001-0057_half.avi
172.27	1.904	4	5	2	NaN	M002_surprise_antim_anticars0001-0057_half.avi
174.7	1.90200000000002	4	5	1	NaN	M002_surprise_anticars0001-0057_half.avi
177.113	2.00899999999999	4	5	5	28	TARGET
179.652	2.01000000000002	4	5	0	NaN	NULL
182.211	1.904	4	5	4	NaN	M002_surprise_cars0001-0057_half.avi
184.645	1.905	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
187.08	1.90600000000001	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
189.515	1.905	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
191.924	2.00899999999999	1	5	0	NaN	NULL
194.462	2.01000000000002	1	5	5	28	TARGET
197.022	1.90100000000001	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
199.45	1.899	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
201.885	1.90400000000002	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
204.312	1.89499999999998	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
206.726	2.00999999999999	1	5	5	28	TARGET
209.268	2.00899999999999	1	5	0	NaN	NULL
211.833	1.904	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
214.262	1.905	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
216.675	2.00999999999999	1	5	5	28	TARGET
219.239	1.905	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
221.676	1.905	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
224.112	1.904	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
226.528	2.00900000000001	1	5	0	NaN	NULL
229.069	2.00900000000001	1	5	0	NaN	NULL
231.631	1.904	1	5	4	NaN	F024_surprise_cars0001-0057_half.avi
234.067	1.904	1	5	3	NaN	F024_surprise_antimcars0001-0057_half.avi
236.502	1.90100000000001	1	5	2	NaN	F024_surprise_antim_anticars0001-0057_half.avi
238.922	1.90100000000001	1	5	1	NaN	F024_surprise_anticars0001-0057_half.avi
241.334	2.01100000000002	1	5	5	28	TARGET
243.88	2.00999999999999	1	5	5	28	TARGET
