onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.236	1.387	2	1	28	'3_dot'
8.75199999999999	1.381	2	1	NaN	'6'
10.264	1.382	2	1	NaN	'7'
11.771	1.381	2	1	28	'2_dot'
13.275	1.382	2	1	28	'8_dot'
14.785	1.382	2	1	NaN	'1'
16.296	1.381	2	1	NaN	'4'
17.804	1.381	2	1	NaN	'5'
19.322	1.381	2	1	NaN	'6'
20.829	1.381	2	1	NaN	'4'
22.335	1.381	2	1	28	'5_dot'
23.844	1.381	2	1	28	'3_dot'
25.352	1.38	2	1	28	'2_dot'
26.859	1.382	2	1	NaN	'8'
28.368	1.382	2	1	NaN	'1'
29.876	1.381	2	1	28	'7_dot'
31.392	1.38	1	1	NaN	'5h'
32.896	1.38	1	1	28	'7f_dot'
34.401	1.379	1	1	28	'8h_dot'
35.905	1.378	1	1	NaN	'1s'
37.411	1.38	1	1	NaN	'4d'
38.917	1.378	1	1	28	'6f_dot'
40.421	1.38	1	1	NaN	'2s'
41.922	1.379	1	1	NaN	'3d'
43.472	1.375	2	0	NaN	'3'
45.002	1.375	2	0	28	'5_dot'
46.524	1.375	2	0	28	'7_dot'
48.042	1.375	2	0	NaN	'8'
49.567	1.375	2	0	28	'4_dot'
51.093	1.375	2	0	NaN	'6'
52.616	1.375	2	0	28	'2_dot'
54.133	1.375	2	0	NaN	'1'
55.663	1.375	2	0	28	'4_dot'
57.187	1.375	2	0	28	'7_dot'
58.711	1.375	2	0	NaN	'6'
60.226	1.375	2	0	NaN	'3'
61.748	1.375	2	0	28	'2_dot'
63.264	1.375	2	0	28	'8_dot'
64.782	1.375	2	0	NaN	'1'
66.304	1.375	2	0	28	'5_dot'
67.828	1.375	1	0	NaN	'8s'
69.344	1.375	1	0	NaN	'3s'
70.865	1.375	1	0	NaN	'2f'
72.383	1.375	1	0	NaN	'6h'
73.902	1.375	1	0	NaN	'7f'
75.425	1.375	1	0	28	'5d_dot'
76.943	1.375	1	0	NaN	'4d'
78.461	1.375	1	0	NaN	'1h'
79.976	1.38	1	1	NaN	'8d'
81.483	1.378	1	1	28	'1h_dot'
82.987	1.378	1	1	28	'7d_dot'
84.49	1.38	1	1	NaN	'5f'
85.994	1.38	1	1	NaN	'6s'
87.5	1.38	1	1	28	'2s_dot'
89.007	1.38	1	1	NaN	'4h'
90.513	1.38	1	1	NaN	'3f'
92.032	1.379	1	1	28	'4h_dot'
93.544	1.381	1	1	28	'3d_dot'
95.051	1.38	1	1	28	'2d_dot'
96.552	1.38	1	1	NaN	'6h'
98.054	1.379	1	1	NaN	'7f'
99.558	1.38	1	1	28	'8s_dot'
101.064	1.379	1	1	NaN	'5s'
102.569	1.38	1	1	NaN	'1f'
104.097	1.375	1	0	28	'4s_dot'
105.613	1.375	1	0	NaN	'3f'
107.133	1.375	1	0	NaN	'5d'
108.652	1.375	1	0	28	'6s_dot'
110.172	1.375	1	0	28	'1f_dot'
111.697	1.375	1	0	NaN	'2h'
113.223	1.375	1	0	28	'7d_dot'
114.744	1.375	1	0	28	'8h_dot'
116.274	1.375	1	0	NaN	'1d'
117.794	1.375	1	0	NaN	'6s'
119.316	1.375	1	0	28	'4h_dot'
120.835	1.375	1	0	28	'7f_dot'
122.355	1.375	1	0	NaN	'5h'
123.878	1.375	1	0	NaN	'2f'
125.405	1.375	1	0	NaN	'8s'
126.929	1.375	1	0	28	'3d_dot'
128.455	1.375	1	0	28	'3h_dot'
129.975	1.375	1	0	NaN	'2s'
131.496	1.375	1	0	NaN	'6f'
133.017	1.375	1	0	NaN	'5d'
134.538	1.375	1	0	28	'4h_dot'
136.06	1.375	1	0	NaN	'7s'
137.586	1.375	1	0	NaN	'1d'
139.108	1.375	1	0	NaN	'8f'
140.621	1.381	2	1	NaN	'1'
142.127	1.382	2	1	NaN	'2'
143.635	1.382	2	1	NaN	'3'
145.142	1.382	2	1	NaN	'4'
146.648	1.382	2	1	28	'7_dot'
148.152	1.382	2	1	28	'8_dot'
149.661	1.382	2	1	NaN	'6'
151.171	1.382	2	1	NaN	'5'
152.692	1.382	2	1	NaN	'1'
154.2	1.381	2	1	NaN	'7'
155.709	1.382	2	1	28	'8_dot'
157.215	1.382	2	1	28	'5_dot'
158.723	1.382	2	1	NaN	'3'
160.232	1.382	2	1	NaN	'6'
161.739	1.382	2	1	NaN	'2'
163.244	1.382	2	1	NaN	'4'
164.766	1.38	1	1	NaN	'3f'
166.27	1.38	1	1	28	'5s_dot'
167.772	1.379	1	1	NaN	'6d'
169.277	1.38	1	1	28	'1h_dot'
170.784	1.38	1	1	NaN	'8s'
172.289	1.38	1	1	NaN	'2f'
173.795	1.38	1	1	28	'7d_dot'
175.301	1.379	1	1	28	'4h_dot'
176.831	1.375	2	0	28	'3_dot'
178.356	1.375	2	0	NaN	'7'
179.88	1.375	2	0	28	'1_dot'
181.404	1.375	2	0	28	'2_dot'
182.925	1.375	2	0	NaN	'5'
184.449	1.375	2	0	NaN	'8'
185.975	1.375	2	0	NaN	'4'
187.499	1.375	2	0	28	'6_dot'
189.038	1.375	2	0	NaN	'8'
190.565	1.375	2	0	NaN	'4'
192.088	1.375	2	0	NaN	'2'
193.607	1.375	2	0	NaN	'6'
195.129	1.375	2	0	NaN	'7'
196.655	1.375	2	0	NaN	'3'
198.176	1.375	2	0	NaN	'1'
199.696	1.375	2	0	NaN	'5'
