onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.216	1.899	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
9.65	1.908	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
12.052	2.009	1	4	0	NaN	NULL
14.605	1.911	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
17.005	2.01	1	4	5	28	TARGET
19.56	1.908	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
21.987	1.91	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
24.41	1.908	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
26.835	1.906	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
29.236	2.01	1	4	5	28	TARGET
31.789	1.907	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
34.192	2.009	1	4	0	NaN	NULL
36.72	2.009	1	4	0	NaN	NULL
39.248	2.01	1	4	5	28	TARGET
41.802	1.906	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
44.225	1.905	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
46.653	1.91	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
49.079	1.906	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
51.506	1.909	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
53.934	1.90900000000001	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
56.36	1.908	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
58.764	2.009	1	4	0	NaN	NULL
61.318	1.90900000000001	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
63.722	2.009	1	4	5	28	TARGET
66.254	2.01000000000001	1	4	5	28	TARGET
68.812	1.90900000000001	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
71.217	2.009	1	4	0	NaN	NULL
73.774	1.91000000000001	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
76.202	1.907	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
78.629	1.90599999999999	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
81.056	1.90600000000001	1	4	4	NaN	F024_happy_cars0001-0057_half.avi
83.488	1.911	1	4	3	NaN	F024_happy_antimcars0001-0057_half.avi
85.916	1.907	1	4	2	NaN	F024_happy_antim_anticars0001-0057_half.avi
88.321	2.00999999999999	1	4	5	28	TARGET
90.856	2.009	1	4	0	NaN	NULL
93.411	1.90700000000001	1	4	1	NaN	F024_happy_anticars0001-0057_half.avi
95.842	1.90600000000001	1	1	1	NaN	F024_angry_anticars0001-0057_half.avi
98.275	1.91000000000001	1	1	3	NaN	F024_angry_antimcars0001-0057_half.avi
