onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.238	1.386	2	1	NaN	'4'
8.771	1.382	2	1	NaN	'6'
10.286	1.382	2	1	28	'2_dot'
11.804	1.381	2	1	28	'7_dot'
13.314	1.381	2	1	28	'3_dot'
14.823	1.382	2	1	28	'8'
16.338	1.382	2	1	NaN	'5'
17.85	1.382	2	1	28	'1_dot'
19.511	1.375	1	0	28	'4s_dot'
21.052	1.375	1	0	28	'3f_dot'
22.59	1.375	1	0	NaN	'8s'
24.12	1.375	1	0	NaN	'1d'
25.644	1.375	1	0	NaN	'5h'
27.168	1.375	1	0	NaN	'2f'
28.695	1.375	1	0	NaN	'6d'
30.227	1.375	1	0	28	'7h_dot'
31.734	1.381	2	1	NaN	'7'
33.247	1.381	2	1	28	'6_dot'
34.754	1.381	2	1	NaN	'3'
36.263	1.382	2	1	28	'8_dot'
37.773	1.381	2	1	NaN	'5'
39.281	1.382	2	1	NaN	'4'
40.788	1.382	2	1	28	'1_dot'
42.298	1.382	2	1	NaN	'2'
43.809	1.382	2	1	NaN	'8'
45.316	1.382	2	1	NaN	'2'
46.821	1.381	2	1	NaN	'3'
48.328	1.382	2	1	NaN	'1'
49.837	1.381	2	1	NaN	'6'
51.346	1.382	2	1	28	'5_dot'
52.853	1.381	2	1	NaN	'4'
54.361	1.382	2	1	NaN	'7'
55.873	1.38	1	1	28	'6s_dot'
57.387	1.379	1	1	NaN	'3d'
58.897	1.381	1	1	NaN	'7h'
60.406	1.379	1	1	28	'8s_dot'
61.91	1.38	1	1	NaN	'5h'
63.418	1.38	1	1	NaN	'1f'
64.925	1.38	1	1	NaN	'2d_dot'
66.434	1.38	1	1	28	'4f_dot'
67.942	1.38	2	1	28	'5_dot'
69.45	1.382	2	1	NaN	'2'
70.96	1.382	2	1	28	'1_dot'
72.465	1.382	2	1	NaN	'7'
73.971	1.382	2	1	28	'6_dot'
75.479	1.381	2	1	NaN	'8'
76.989	1.382	2	1	NaN	'3'
78.498	1.382	2	1	NaN	'4'
80.025	1.375	2	0	NaN	'7'
81.555	1.375	2	0	28	'3_dot'
83.084	1.375	2	0	NaN	'1'
84.617	1.375	2	0	28	'8_dot'
86.147	1.375	2	0	28	'5_dot'
87.676	1.375	2	0	NaN	'4'
89.205	1.375	2	0	28	'2_dot'
90.73	1.375	2	0	NaN	'6'
92.238	1.38	1	1	NaN	'6d'
93.747	1.38	1	1	28	'1f_dot'
95.256	1.38	1	1	28	'5h_dot'
96.767	1.38	1	1	NaN	'3f'
98.271	1.38	1	1	28	'7s_dot'
99.775	1.38	1	1	NaN	'2d'
101.284	1.379	1	1	NaN	'8h'
102.79	1.38	1	1	NaN	'4s'
104.323	1.375	2	0	NaN	'3'
105.843	1.375	2	0	NaN	'7'
107.363	1.375	2	0	NaN	'1'
108.889	1.375	2	0	NaN	'8'
110.414	1.375	2	0	NaN	'4'
111.944	1.375	2	0	NaN	'5'
113.471	1.375	2	0	NaN	'6'
114.993	1.375	2	0	28	'2_dot'
116.518	1.375	1	0	NaN	'6f'
118.04	1.375	1	0	NaN	'1h'
119.567	1.375	1	0	NaN	'4f'
121.096	1.375	1	0	28	'3s_dot'
122.624	1.375	1	0	NaN	'8h'
124.156	1.375	1	0	28	'7s_dot'
125.683	1.375	1	0	28	'2d'
127.211	1.375	1	0	28	'5d'
128.746	1.375	1	0	28	'5s_dot'
130.271	1.375	1	0	NaN	'2f'
131.803	1.375	1	0	28	'6s_dot'
133.333	1.375	1	0	NaN	'4d'
134.854	1.375	1	0	NaN	'8h'
136.373	1.375	1	0	NaN	'7d'
137.899	1.375	1	0	NaN	'1f'
139.425	1.375	1	0	NaN	'3h'
140.953	1.375	2	0	28	'8_dot'
142.47	1.375	2	0	NaN	'1'
143.991	1.375	2	0	NaN	'3'
145.512	1.375	2	0	NaN	'7'
147.041	1.375	2	0	NaN	'2'
148.575	1.375	2	0	28	'4_dot'
150.102	1.375	2	0	NaN	'5'
151.623	1.375	2	0	NaN	'6'
153.131	1.38	1	1	NaN	'8f'
154.637	1.38	1	1	NaN	'3f'
156.143	1.38	1	1	28	'6h_dot'
157.645	1.38	1	1	NaN	'7s'
159.153	1.38	1	1	NaN	'5d'
160.66	1.38	1	1	NaN	'1s'
162.165	1.38	1	1	NaN	'2d'
163.668	1.38	1	1	NaN	'4h'
165.193	1.375	2	0	NaN	'3'
166.714	1.375	2	0	NaN	'5'
168.243	1.375	2	0	28	'7_dot'
169.761	1.375	2	0	NaN	'4'
171.284	1.375	2	0	28	'2_dot'
172.811	1.375	2	0	NaN	'8'
174.343	1.375	2	0	28	'1_dot'
175.868	1.375	2	0	NaN	'6'
177.402	1.375	1	0	NaN	'4s'
178.931	1.375	1	0	NaN	'5f'
180.448	1.375	1	0	NaN	'8h'
181.974	1.375	1	0	28	'6d_dot'
183.503	1.375	1	0	28	'3d_dot'
185.028	1.375	1	0	NaN	'7f'
186.555	1.375	1	0	NaN	'1s'
188.085	1.375	1	0	28	'2h_dot'
189.592	1.38	1	1	NaN	'8d'
191.099	1.38	1	1	NaN	'6f'
192.605	1.379	1	1	NaN	'4s'
194.111	1.38	1	1	28	'5s_dot'
195.617	1.381	1	1	28	'1d_dot'
197.123	1.38	1	1	28	'7h_dot'
198.63	1.38	1	1	NaN	'3h'
200.136	1.38	1	1	NaN	'2f'
