onset	duration	identity	expression	caric_cond	button_pushed	stim_name
7.221	1.904	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
9.644	2.012	5	1	5	28	TARGET
12.179	2.01100000000001	5	1	0	NaN	NULL
14.731	1.90799999999999	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
17.154	1.904	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
19.578	1.90700000000001	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
22.004	1.91	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
24.406	2.00999999999999	5	1	5	28	TARGET
26.956	1.90899999999999	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
29.384	1.91	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
31.812	1.911	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
34.214	2.00900000000001	5	1	0	NaN	NULL
36.742	2.00899999999999	5	1	0	NaN	NULL
39.296	1.90899999999999	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
41.697	2.00999999999999	5	1	5	28	TARGET
44.253	1.90899999999999	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
46.677	1.90600000000001	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
49.099	1.90299999999999	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
51.526	1.90799999999999	5	1	2	NaN	M017_angry_antim_anticars0001-0057_half.avi
53.942	1.90100000000001	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
56.366	1.90600000000001	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
58.77	2.00999999999999	5	1	0	NaN	NULL
61.301	2.00899999999999	5	1	5	28	TARGET
63.852	1.90200000000002	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
66.281	1.90800000000002	5	1	3	NaN	M017_angry_antimcars0001-0057_half.avi
68.707	1.90700000000001	5	1	4	NaN	M017_angry_cars0001-0057_half.avi
71.112	2.00900000000001	5	1	0	NaN	NULL
73.665	1.90700000000001	5	1	1	NaN	M017_angry_anticars0001-0057_half.avi
