onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.258	1.375	1	0	NaN	'4h'
8.789	1.375	1	0	NaN	'2h'
10.312	1.375	1	0	NaN	'7d'
11.831	1.375	1	0	NaN	'5s'
13.351	1.375	1	0	NaN	'1d'
14.875	1.375	1	0	NaN	'8f'
16.391	1.375	1	0	NaN	'3s'
17.911	1.375	1	0	NaN	'6f'
19.439	1.375	2	0	NaN	'6'
20.967	1.375	2	0	28	'7_dot'
22.488	1.375	2	0	NaN	'5'
24.007	1.375	2	0	NaN	'3'
25.532	1.375	2	0	28	'8_dot'
27.057	1.375	2	0	NaN	'2'
28.579	1.375	2	0	28	'1_dot'
30.1	1.375	2	0	28	'4_dot'
31.602	1.385	1	1	NaN	'6d'
33.114	1.38	1	1	NaN	'4h'
34.619	1.38	1	1	NaN	'1f'
36.123	1.38	1	1	NaN	'8h'
37.626	1.38	1	1	NaN	'7s'
39.133	1.379	1	1	NaN	'2f'
40.639	1.379	1	1	28	'3s_dot'
42.144	1.38	1	1	28	'5d_dot'
43.665	1.375	1	0	NaN	'6s'
45.184	1.375	1	0	NaN	'5d'
46.708	1.376	1	0	NaN	'4d'
48.227	1.375	1	0	NaN	'2s'
49.745	1.375	1	0	NaN	'3h'
51.27	1.375	1	0	28	'8f_dot'
52.79	1.375	1	0	28	'7f_dot'
54.307	1.375	1	0	NaN	'1h'
55.831	1.375	2	0	NaN	'3'
57.357	1.375	2	0	NaN	'6'
58.885	1.375	2	0	NaN	'2'
60.404	1.375	2	0	NaN	'1'
61.925	1.375	2	0	28	'7_dot'
63.448	1.375	2	0	NaN	'8'
64.965	1.375	2	0	NaN	'4'
66.487	1.375	2	0	28	'5_dot'
68.012	1.375	2	0	28	'6_dot'
69.537	1.375	2	0	NaN	'7'
71.055	1.375	2	0	NaN	'4'
72.574	1.375	2	0	NaN	'8'
74.099	1.375	2	0	NaN	'3'
75.617	1.375	2	0	NaN	'5'
77.136	1.375	2	0	NaN	'2'
78.656	1.375	2	0	NaN	'1'
80.178	1.375	2	0	28	'6_dot'
81.698	1.375	2	0	NaN	'5'
83.217	1.375	2	0	NaN	'2'
84.734	1.375	2	0	NaN	'3'
86.253	1.375	2	0	NaN	'8'
87.779	1.375	2	0	28	'7_dot'
89.298	1.375	2	0	NaN	'1'
90.818	1.375	2	0	NaN	'4'
92.331	1.379	1	1	28	'2d_dot'
93.837	1.379	1	1	28	'3s_dot'
95.341	1.38	1	1	NaN	'4f'
96.844	1.379	1	1	NaN	'5h'
98.347	1.38	1	1	NaN	'7s'
99.851	1.379	1	1	NaN	'1f'
101.357	1.38	1	1	28	'8d_dot'
102.865	1.378	1	1	28	'6h_dot'
104.389	1.375	1	0	NaN	'4d'
105.907	1.375	1	0	NaN	'1h'
107.432	1.375	1	0	28	'7f_dot'
108.956	1.375	1	0	NaN	'6f'
110.474	1.375	1	0	NaN	'5s'
111.994	1.375	1	0	NaN	'3h'
113.518	1.375	1	0	NaN	'8d'
115.049	1.375	1	0	28	'2s_dot'
116.555	1.382	2	1	NaN	'7'
118.059	1.382	2	1	NaN	'6'
119.568	1.382	2	1	NaN	'4'
121.075	1.382	2	1	28	'8_dot'
122.584	1.381	2	1	NaN	'3'
124.09	1.382	2	1	NaN	'1'
125.597	1.382	2	1	NaN	'5'
127.105	1.382	2	1	NaN	'2'
128.615	1.382	2	1	28	'3_dot'
130.122	1.381	2	1	NaN	'8'
131.629	1.382	2	1	NaN	'6'
133.139	1.381	2	1	NaN	'2'
134.644	1.381	2	1	28	'7_dot'
136.147	1.381	2	1	NaN	'4'
137.654	1.382	2	1	28	'5_dot'
139.162	1.382	2	1	NaN	'1'
140.671	1.382	2	1	NaN	'2'
142.175	1.382	2	1	28	'1_dot'
143.681	1.382	2	1	NaN	'3'
145.189	1.382	2	1	28	'8_dot'
146.696	1.382	2	1	NaN	'4'
148.202	1.381	2	1	28	'7_dot'
149.708	1.382	2	1	NaN	'6'
151.216	1.381	2	1	28	'5_dot'
152.726	1.38	1	1	28	'5h_dot'
154.231	1.379	1	1	NaN	'4d'
155.734	1.38	1	1	NaN	'8f'
157.236	1.38	1	1	NaN	'7d'
158.737	1.379	1	1	NaN	'2s'
160.242	1.38	1	1	NaN	'1f'
161.747	1.38	1	1	28	'3s_dot'
163.253	1.38	1	1	NaN	'6h'
164.76	1.38	1	1	NaN	'3d'
166.264	1.38	1	1	NaN	'8f'
167.768	1.379	1	1	28	'5s_dot'
169.273	1.38	1	1	NaN	'6h'
170.778	1.38	1	1	NaN	'1d'
172.283	1.379	1	1	28	'4s_dot'
173.789	1.379	1	1	28	'7f_dot'
175.294	1.379	1	1	NaN	'2h'
176.801	1.382	2	1	NaN	'3'
178.309	1.382	2	1	NaN	'4'
179.817	1.382	2	1	NaN	'5'
181.323	1.382	2	1	NaN	'7'
182.826	1.382	2	1	NaN	'2'
184.336	1.382	2	1	NaN	'1'
185.843	1.382	2	1	NaN	'6'
187.35	1.382	2	1	28	'8_dot'
188.879	1.375	1	0	28	'6f_dot'
190.394	1.375	1	0	NaN	'1h'
191.915	1.375	1	0	NaN	'7s'
193.439	1.375	1	0	NaN	'8d'
194.957	1.375	1	0	NaN	'4h'
196.477	1.375	1	0	28	'3f_dot'
198.001	1.375	1	0	28	'2d_dot'
199.526	1.375	1	0	NaN	'5s'
