onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.261	1.376	2	0	NaN	'2'
8.793	1.375	2	0	28	'8_dot'
10.314	1.375	2	0	NaN	'1'
11.834	1.375	2	0	NaN	'6'
13.359	1.375	2	0	NaN	'4'
14.888	1.375	2	0	28	'7_dot'
16.408	1.375	2	0	NaN	'3'
17.929	1.375	2	0	28	'5_dot'
19.454	1.375	2	0	28	'2_dot'
20.978	1.375	2	0	NaN	'7'
22.5	1.375	2	0	28	'6_dot'
24.017	1.375	2	0	NaN	'3'
25.538	1.375	2	0	NaN	'5'
27.058	1.375	2	0	NaN	'8'
28.576	1.375	2	0	NaN	'4'
30.1	1.375	2	0	NaN	'1'
31.604	1.385	1	1	NaN	'4f'
33.117	1.381	1	1	NaN	'3s'
34.625	1.38	1	1	NaN	'8f'
36.133	1.379	1	1	28	'2h_dot'
37.636	1.38	1	1	28	'5d_dot'
39.142	1.379	1	1	28	'1s_dot'
40.647	1.379	1	1	NaN	'6h'
42.153	1.38	1	1	NaN	'7d'
43.661	1.381	2	1	NaN	'6'
45.167	1.381	2	1	28	'8_dot'
46.673	1.383	2	1	NaN	'7'
48.181	1.381	2	1	28	'5_dot'
49.688	1.38	2	1	NaN	'3'
51.192	1.382	2	1	NaN	'2'
52.696	1.381	2	1	28	'4_dot'
54.204	1.38	2	1	NaN	'1'
55.728	1.375	1	0	28	'2d_dot'
57.251	1.375	1	0	NaN	'6h'
58.778	1.375	1	0	28	'8f_dot'
60.297	1.375	1	0	NaN	'5d'
61.817	1.375	1	0	28	'7s_dot'
63.338	1.375	1	0	NaN	'3s'
64.856	1.375	1	0	NaN	'4h'
66.378	1.375	1	0	28	'1f_dot'
67.906	1.375	2	0	28	'8_dot'
69.429	1.375	2	0	NaN	'2'
70.953	1.375	2	0	28	'6_dot'
72.473	1.375	2	0	NaN	'5'
73.995	1.375	2	0	28	'1_dot'
75.523	1.375	2	0	28	'3_dot'
77.049	1.375	2	0	NaN	'7'
78.567	1.375	2	0	NaN	'4'
80.088	1.375	2	0	NaN	'8'
81.614	1.375	2	0	28	'5_dot'
83.14	1.375	2	0	28	'6_dot'
84.658	1.375	2	0	NaN	'2'
86.176	1.375	2	0	NaN	'4'
87.7	1.375	2	0	NaN	'3'
89.219	1.375	2	0	NaN	'1'
90.741	1.375	2	0	NaN	'7'
92.265	1.375	1	0	28	'4h_dot'
93.789	1.375	1	0	NaN	'2f'
95.316	1.375	1	0	NaN	'1d'
96.833	1.375	1	0	NaN	'7s'
98.355	1.375	1	0	28	'6d_dot'
99.879	1.375	1	0	NaN	'5h'
101.396	1.375	1	0	NaN	'8f'
102.915	1.375	1	0	NaN	'3s'
104.419	1.382	2	1	28	'3_dot'
105.927	1.382	2	1	28	'4_dot'
107.436	1.381	2	1	28	'6_dot'
108.943	1.381	2	1	NaN	'7'
110.447	1.382	2	1	NaN	'5'
111.955	1.381	2	1	NaN	'2'
113.464	1.381	2	1	28	'8_dot'
114.971	1.382	2	1	NaN	'1'
116.482	1.382	2	1	28	'2_dot'
117.99	1.382	2	1	NaN	'3'
119.498	1.382	2	1	28	'4_dot'
121.006	1.381	2	1	NaN	'1'
122.514	1.382	2	1	NaN	'7'
124.022	1.382	2	1	NaN	'6'
125.529	1.382	2	1	28	'5_dot'
127.034	1.382	2	1	NaN	'8'
128.54	1.379	1	1	NaN	'8h'
130.046	1.379	1	1	NaN	'3s'
131.552	1.38	1	1	28	'6f_dot'
133.058	1.379	1	1	NaN	'4f_dot'
134.565	1.38	1	1	28	'5d_dot'
136.067	1.379	1	1	NaN	'7h'
137.573	1.379	1	1	28	'2s_dot'
139.078	1.38	1	1	NaN	'1d'
140.585	1.382	2	1	28	'6_dot'
142.092	1.382	2	1	NaN	'3'
143.599	1.381	2	1	28	'7_dot'
145.106	1.382	2	1	28	'5_dot'
146.613	1.381	2	1	NaN	'8'
148.12	1.381	2	1	NaN	'4'
149.625	1.381	2	1	28	'2_dot'
151.132	1.381	2	1	28	'1_dot'
152.658	1.375	1	0	NaN	'7h'
154.182	1.375	1	0	28	'8f_dot'
155.708	1.375	1	0	NaN	'6d'
157.224	1.375	1	0	NaN	'3s'
158.744	1.375	1	0	NaN	'2s'
160.27	1.375	1	0	28	'5d_dot'
161.789	1.375	1	0	NaN	'1h'
163.308	1.375	1	0	NaN	'4f'
164.832	1.375	1	0	NaN	'2d'
166.362	1.375	1	0	28	'4d_dot'
167.886	1.375	1	0	NaN	'1h'
169.404	1.375	1	0	NaN	'3f'
170.923	1.375	1	0	NaN	'6s'
172.445	1.375	1	0	NaN	'8h'
173.964	1.375	1	0	NaN	'7s'
175.483	1.375	1	0	NaN	'5f'
176.991	1.379	1	1	NaN	'4d'
178.496	1.38	1	1	NaN	'3s'
180.002	1.38	1	1	NaN	'2f'
181.507	1.379	1	1	28	'8d_dot'
183.012	1.378	1	1	28	'6s_dot'
184.515	1.378	1	1	NaN	'1f'
186.016	1.379	1	1	NaN	'7h'
187.517	1.379	1	1	28	'5h_dot'
189.025	1.379	1	1	28	'2f_dot'
190.529	1.38	1	1	NaN	'8d'
192.036	1.379	1	1	NaN	'1s'
193.541	1.379	1	1	NaN	'3d'
195.044	1.379	1	1	NaN	'7s'
196.547	1.379	1	1	NaN	'6f'
198.053	1.38	1	1	NaN	'5h'
199.559	1.38	1	1	NaN	'4h'
