onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.246	1.386	2	1	NaN	'4'
8.774	1.382	2	1	NaN	'6'
10.29	1.38	2	1	28	'2_dot'
11.807	1.381	2	1	28	'7_dot'
13.318	1.382	2	1	NaN	'3_dot'
14.829	1.382	2	1	NaN	'8'
16.335	1.382	2	1	NaN	'5'
17.844	1.382	2	1	28	'1_dot'
19.482	1.376	1	0	NaN	'4s_dot'
21.015	1.375	1	0	NaN	'3f_dot'
22.55	1.375	1	0	NaN	'8s'
24.074	1.375	1	0	NaN	'1d'
25.595	1.375	1	0	NaN	'5h'
27.118	1.375	1	0	NaN	'2f'
28.645	1.375	1	0	NaN	'6d'
30.175	1.375	1	0	28	'7h_dot'
31.685	1.381	2	1	NaN	'7'
33.196	1.382	2	1	28	'6_dot'
34.705	1.381	2	1	NaN	'3'
36.211	1.382	2	1	NaN	'8_dot'
37.721	1.382	2	1	NaN	'5'
39.231	1.381	2	1	NaN	'4'
40.737	1.381	2	1	28	'1_dot'
42.249	1.382	2	1	NaN	'2'
43.76	1.382	2	1	NaN	'8'
45.267	1.382	2	1	NaN	'2'
46.773	1.38	2	1	NaN	'3'
48.28	1.382	2	1	NaN	'1'
49.788	1.382	2	1	NaN	'6'
51.295	1.382	2	1	28	'5_dot'
52.801	1.382	2	1	NaN	'4'
54.31	1.382	2	1	NaN	'7'
55.821	1.378	1	1	28	'6s_dot'
57.325	1.38	1	1	NaN	'3d'
58.83	1.38	1	1	NaN	'7h'
60.333	1.379	1	1	28	'8s_dot'
61.837	1.38	1	1	NaN	'5h'
63.343	1.38	1	1	NaN	'1f'
64.849	1.38	1	1	28	'2d_dot'
66.353	1.38	1	1	NaN	'4f_dot'
67.86	1.382	2	1	NaN	'5_dot'
69.37	1.382	2	1	NaN	'2'
70.879	1.382	2	1	28	'1_dot'
72.387	1.382	2	1	NaN	'7'
73.893	1.382	2	1	28	'6_dot'
75.399	1.382	2	1	NaN	'8'
76.909	1.382	2	1	NaN	'3'
78.415	1.382	2	1	NaN	'4'
79.946	1.375	2	0	NaN	'7'
81.475	1.375	2	0	28	'3_dot'
83.003	1.375	2	0	NaN	'1'
84.527	1.375	2	0	28	'8_dot'
86.048	1.375	2	0	NaN	'5_dot'
87.57	1.375	2	0	NaN	'4'
89.095	1.375	2	0	28	'2_dot'
90.623	1.375	2	0	NaN	'6'
92.133	1.38	1	1	NaN	'6d'
93.639	1.379	1	1	28	'1f_dot'
95.146	1.38	1	1	NaN	'5h_dot'
96.653	1.379	1	1	NaN	'3f'
98.159	1.379	1	1	28	'7s_dot'
99.664	1.38	1	1	NaN	'2d'
101.17	1.38	1	1	NaN	'8h'
102.675	1.38	1	1	NaN	'4s'
104.203	1.375	2	0	NaN	'3'
105.723	1.375	2	0	NaN	'7'
107.244	1.375	2	0	NaN	'1'
108.771	1.375	2	0	NaN	'8'
110.288	1.375	2	0	NaN	'4'
111.808	1.375	2	0	NaN	'5'
113.335	1.375	2	0	NaN	'6'
114.862	1.375	2	0	28	'2_dot'
116.392	1.375	1	0	NaN	'6f'
117.91	1.375	1	0	NaN	'1h'
119.431	1.375	1	0	NaN	'4f'
120.956	1.375	1	0	28	'3s_dot'
122.483	1.375	1	0	NaN	'8h'
124.005	1.375	1	0	28	'7s_dot'
125.524	1.375	1	0	NaN	'2d'
127.047	1.375	1	0	NaN	'5d'
128.576	1.375	1	0	28	'5s_dot'
130.1	1.375	1	0	NaN	'2f'
131.622	1.375	1	0	28	'6s_dot'
133.141	1.375	1	0	NaN	'4d'
134.666	1.375	1	0	NaN	'8h'
136.192	1.375	1	0	NaN	'7d'
137.708	1.375	1	0	NaN	'1f'
139.229	1.375	1	0	NaN	'3h'
140.757	1.375	2	0	28	'8_dot'
142.283	1.375	2	0	NaN	'1'
143.804	1.375	2	0	NaN	'3'
145.324	1.375	2	0	NaN	'7'
146.847	1.375	2	0	NaN	'2'
148.376	1.375	2	0	28	'4_dot'
149.903	1.375	2	0	NaN	'5'
151.425	1.375	2	0	NaN	'6'
152.933	1.38	1	1	NaN	'8f'
154.439	1.38	1	1	NaN	'3f'
155.943	1.38	1	1	28	'6h_dot'
157.449	1.38	1	1	NaN	'7s'
158.955	1.38	1	1	NaN	'5d'
160.46	1.38	1	1	NaN	'1s'
161.964	1.38	1	1	NaN	'2d'
163.47	1.38	1	1	NaN	'4h'
164.997	1.375	2	0	NaN	'3'
166.524	1.375	2	0	NaN	'5'
168.054	1.375	2	0	28	'7_dot'
169.576	1.375	2	0	NaN	'4'
171.1	1.375	2	0	28	'2_dot'
172.623	1.375	2	0	NaN	'8'
174.148	1.375	2	0	28	'1_dot'
175.676	1.375	2	0	NaN	'6'
177.208	1.375	1	0	NaN	'4s'
178.735	1.375	1	0	NaN	'5f'
180.256	1.375	1	0	NaN	'8h'
181.776	1.375	1	0	28	'6d_dot'
183.3	1.375	1	0	NaN	'3d_dot'
184.826	1.375	1	0	NaN	'7f'
186.354	1.375	1	0	NaN	'1s'
187.881	1.375	1	0	28	'2h_dot'
189.39	1.378	1	1	NaN	'8d'
190.892	1.379	1	1	NaN	'6f'
192.393	1.38	1	1	NaN	'4s'
193.898	1.38	1	1	28	'5s_dot'
195.404	1.379	1	1	NaN	'1d_dot'
196.91	1.379	1	1	NaN	'7h_dot'
198.415	1.38	1	1	NaN	'3h'
199.92	1.379	1	1	NaN	'2f'
